stage_a,stage_b,kendall_tau_b_difference,top10_overlap_difference,median_rank_displacement_difference,p90_rank_displacement_difference,median_consequence_priority_percentile_gap_difference,p90_consequence_priority_percentile_gap_difference,replicate
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2659796243401742,-0.17910447761194026,0.07957957957957962,0.22882200382200393,-0.09370734370734357,-0.15395850395850397,1097
PRE_IB,POST_IB_PRE_OB,0.08636541718523982,0.08831168831168834,-0.027845036319612562,-0.05699119282654394,-0.0031696511720725185,-0.04982505388074421,1098
PRE_IB,POST_OB_PRE_TO,-0.15794746040507424,0.26363636363636367,0.03571428571428571,0.15836734693877538,-0.09081632653061233,-0.25468460111317254,1098
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24431287759031406,0.17532467532467533,0.06355932203389827,0.21535853976531932,-0.08764667535853982,-0.20485954723242833,1098
PRE_IB,POST_IB_PRE_OB,-0.021296077552750647,-0.22989593188268687,-0.02123707347810816,0.07456703741019949,-0.01216922708342219,-0.0562055509791502,1099
PRE_IB,POST_OB_PRE_TO,-0.28039513127958837,-0.12857142857142856,0.0640394088669951,0.30801140782991965,-0.08885143894218298,-0.2295566502463054,1099
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2590990537268377,0.10132450331125831,0.08527648234510327,0.23344437041972016,-0.07668221185876078,-0.1733510992671552,1099
PRE_IB,POST_IB_PRE_OB,0.052819651897757725,0.07226386806596707,-0.0014555409657359686,-0.00601541015286261,-0.0054164705299407645,0.007204927780392945,1100
PRE_IB,POST_OB_PRE_TO,-0.25165469199945056,-0.10628019323671489,0.0717488789237668,0.25107069078450145,-0.07467123494734723,-0.12369627651534243,1100
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3044743438972083,-0.17854406130268197,0.07320441988950277,0.25708610093736406,-0.06925476441740647,-0.13090120429573537,1100
PRE_IB,POST_IB_PRE_OB,0.0540207754690607,-0.1363057324840764,0.002281718829566362,-0.03874352044080587,-0.021503323018266768,-0.07202593129382262,1101
PRE_IB,POST_OB_PRE_TO,-0.32453146805593713,-0.19999999999999996,0.08673469387755102,0.2897191134518324,-0.06838380513495712,-0.16211323238972997,1101
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.37855224352499783,-0.06369426751592355,0.08445297504798466,0.32846263389263824,-0.04688048211669035,-0.09008730109590735,1101
PRE_IB,POST_IB_PRE_OB,-0.023875693083264538,-0.08470588235294108,-0.011731821641277174,0.08813196902521214,0.016790594005581305,0.02500996653659837,1102
PRE_IB,POST_OB_PRE_TO,-0.26505236594373116,-0.31999999999999995,0.05532786885245902,0.28908389585342326,-0.07610896817743479,-0.1805689488910318,1102
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24117667286046662,-0.23529411764705888,0.0670596904937362,0.2009519268282111,-0.0928995621830161,-0.20557891542763018,1102
PRE_IB,POST_IB_PRE_OB,-0.21659922642723994,-0.8368794326241135,0.06609887243690069,0.12080474298784158,0.04131806508567071,0.12795684362585746,1103
PRE_IB,POST_OB_PRE_TO,-0.46606655854010826,-0.8,0.13732394366197184,0.3352256395515953,-0.04115766024719747,-0.042307415924116354,1103
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2494673321128683,0.03687943262411342,0.07122507122507116,0.2144208965637537,-0.08247572533286818,-0.17026425954997382,1103
PRE_IB,POST_IB_PRE_OB,0.043252028875044646,-0.046052631578947345,0.02689988112151695,-0.0684566093537069,-0.004936356519469998,0.038559395749369396,1104
PRE_IB,POST_OB_PRE_TO,-0.16047213955680106,0.08947368421052637,0.07967032967032964,0.15012765012765017,-0.09290709290709287,-0.07548007548007551,1104
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2037241684318457,0.13552631578947372,0.05277044854881269,0.21858425948135707,-0.08797073638762287,-0.11403947122944491,1104
PRE_IB,POST_IB_PRE_OB,-0.08348569227431135,-0.18074445239799564,0.04560677698975568,0.11258865248226946,0.005516154452324645,0.00886524822695034,1105
PRE_IB,POST_OB_PRE_TO,-0.34205174718936715,-0.40909090909090906,0.1157407407407407,0.3186081242532855,-0.06571087216248508,-0.14426523297491034,1105
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2585660549150558,-0.22834645669291342,0.07013396375098502,0.20601947177101607,-0.07122702661480973,-0.15313048120186068,1105
PRE_IB,POST_IB_PRE_OB,0.0977838006454993,-0.4105820105820106,-0.01684220411465559,-0.0842363037447989,0.0006104079981507082,-0.05755027739250962,1106
PRE_IB,POST_OB_PRE_TO,-0.24545249860828888,-0.38095238095238093,0.07281553398058249,0.22239783246782574,-0.06324791149243619,-0.1681192142695862,1106
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3432362992537882,0.029629629629629672,0.08965773809523808,0.30663413621262464,-0.0638583194905869,-0.11056893687707658,1106
PRE_IB,POST_IB_PRE_OB,-0.07632457361143219,-0.5923034021193531,0.07832536770892935,0.11101612197502614,-0.021179024603682095,0.027049465405629913,1107
PRE_IB,POST_OB_PRE_TO,-0.3214931754645617,-0.6272727272727273,0.136986301369863,0.3211891576799767,-0.08707373943456725,-0.13824929563781208,1107
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2451686018531295,-0.03496932515337425,0.05866093366093365,0.21017303570495055,-0.06589471483088516,-0.165298761043442,1107
PRE_IB,POST_IB_PRE_OB,0.0849292936782946,0.25619834710743805,-0.010323225787476811,-0.06124261051145566,0.006742448751507424,-0.018847975059557043,1108
PRE_IB,POST_OB_PRE_TO,-0.18737372100578575,0.0,0.06405693950177936,0.16373892632694786,-0.06297796623002949,-0.18972893162716742,1108
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.27230301468408036,-0.25619834710743805,0.07438016528925617,0.22498153683840352,-0.06972041498153692,-0.17088095656761038,1108
PRE_IB,POST_IB_PRE_OB,0.14527027834537365,0.14736842105263148,-0.03688330170777987,-0.18085144615030763,-0.014391423724915198,-0.06444425277442362,1109
PRE_IB,POST_OB_PRE_TO,-0.13973884153975213,0.24736842105263157,0.04032258064516128,0.10501426377002415,-0.08086460390607858,-0.20923853412332677,1109
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2850091198851258,0.10000000000000009,0.07720588235294115,0.2858657099203318,-0.06647318018116338,-0.14479428134890315,1109
PRE_IB,POST_IB_PRE_OB,-0.06815527846461022,-0.10869565217391303,0.049431186866806254,0.025278597791473845,0.026266089562375833,0.04503796555843165,1110
PRE_IB,POST_OB_PRE_TO,-0.31653635939683167,-0.308695652173913,0.10407239819004521,0.24951519069166117,-0.030704589528118997,-0.06528765352294774,1110
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24838108093222144,-0.19999999999999996,0.05464121132323896,0.22423659290018733,-0.05697067909049483,-0.11032561908137939,1110
PRE_IB,POST_IB_PRE_OB,-0.0015773015712226002,-0.2533333333333334,-0.011244711645513251,-0.010552417967247485,-0.01577397218679788,-0.08046901884577262,1111
PRE_IB,POST_OB_PRE_TO,-0.25494841821421843,-0.4,0.055555555555555546,0.21401657019634557,-0.07805583929179444,-0.20812620587901476,1111
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25337111664299583,-0.1466666666666666,0.0668002672010688,0.22456898816359305,-0.06228186710499656,-0.12765718703324214,1111
PRE_IB,POST_IB_PRE_OB,0.04290134344463992,-0.15873015873015872,0.016402481882740738,-0.03365689910080219,-0.03441067403475606,-0.024242589495624856,1112
PRE_IB,POST_OB_PRE_TO,-0.17736866440039234,-0.19913419913419916,0.06862745098039214,0.18739495798319328,-0.11834733893557425,-0.15777310924369692,1112
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22027000784503226,-0.04040404040404044,0.0522249690976514,0.2210518570839955,-0.08393666490081819,-0.13353051974807206,1112
PRE_IB,POST_IB_PRE_OB,-0.03093784034898983,-0.4957894736842105,0.021348586597907254,0.048771279908828596,0.013857949893787497,0.006609385327164596,1113
PRE_IB,POST_OB_PRE_TO,-0.27622767659846315,-0.6799999999999999,0.07818930041152261,0.2671771630984008,-0.08742251393446893,-0.18354430379746833,1113
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24528983624947331,-0.1842105263157895,0.05684071381361536,0.2184058831895722,-0.10128046382825642,-0.19015368912463293,1113
PRE_IB,POST_IB_PRE_OB,-0.17714994551574903,-0.05599999999999994,0.1503602882305845,0.14060881358147737,0.010710609303769547,0.024345190438063824,1114
PRE_IB,POST_OB_PRE_TO,-0.42109719459293515,-0.12,0.2,0.34854537559704735,-0.058293530178028685,-0.10045592705167183,1114
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24394724907718612,-0.06400000000000006,0.04963971176941551,0.20793656201556998,-0.06900413948179823,-0.12480111748973566,1114
PRE_IB,POST_IB_PRE_OB,-0.1862686700396714,-0.5362962962962963,0.0207656358392056,0.1380602918446579,-0.0032768629741867783,0.04619555295921718,1115
PRE_IB,POST_OB_PRE_TO,-0.4317829264486769,-0.84,0.09426229508196726,0.3601092896174864,-0.08695355191256832,-0.1382513661202186,1115
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24551425640900548,-0.3037037037037037,0.07349665924276166,0.2220489977728285,-0.08367668893838154,-0.18444691907943578,1115
PRE_IB,POST_IB_PRE_OB,0.019186099045642502,-0.4722222222222222,0.006107758307278444,-0.01571202646695255,-7.043917690685575e-05,0.0631439504108196,1116
PRE_IB,POST_OB_PRE_TO,-0.17452304519460082,-0.65,0.04411764705882354,0.16994297719087637,-0.08369597839135656,-0.14355492196878727,1116
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.19370914424024333,-0.1777777777777778,0.038009888751545096,0.18565500365782892,-0.0836255392144497,-0.20669887237960688,1116
PRE_IB,POST_IB_PRE_OB,0.11731371320145179,-0.537090758392043,-0.003652220853928023,-0.09645489971153354,-0.022727272727272707,-0.07939363012196565,1117
PRE_IB,POST_OB_PRE_TO,-0.23218950022795903,-0.4315789473684211,0.06417112299465244,0.2408105826062482,-0.0727272727272727,-0.17117928511117375,1117
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3495032134294108,0.10551181102362195,0.06782334384858046,0.33726548231778175,-0.04999999999999999,-0.0917856549892081,1117
PRE_IB,POST_IB_PRE_OB,-0.03280545134924884,-0.47603935258648056,0.03287841191066998,0.08212536988628055,-0.002546078210214825,-0.0190151404572656,1118
PRE_IB,POST_OB_PRE_TO,-0.39658845956205113,-0.4826086956521739,0.15384615384615385,0.3915473247189438,-0.06656715025423332,-0.1364230069505994,1118
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3637830082128023,-0.006569343065693345,0.12096774193548387,0.30942195483266327,-0.0640210720440185,-0.11740786649333379,1118
PRE_IB,POST_IB_PRE_OB,-0.020616570930808598,-0.7666666666666667,0.008999999999999966,-0.007333333333333303,-0.030196078431372536,-0.08306862745098015,1119
PRE_IB,POST_OB_PRE_TO,-0.2847959791885454,-0.8181818181818182,0.08333333333333331,0.25,-0.08474736048265463,-0.14368401206636477,1119
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2641794082577368,-0.051515151515151514,0.07433333333333335,0.2573333333333333,-0.054551282051282096,-0.060615384615384627,1119
PRE_IB,POST_IB_PRE_OB,0.01918072429298512,0.08279914529914534,-0.01814725664098049,0.032730489006639746,-0.005856125102987025,-0.03391544563092663,1120
PRE_IB,POST_OB_PRE_TO,-0.20249052654900768,0.32307692307692315,0.050193050193050204,0.23439263439263452,-0.09622809622809636,-0.23405108405108388,1120
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2216712508419928,0.2402777777777778,0.0683403068340307,0.20166214538599478,-0.09037197112510933,-0.20013563842015725,1120
PRE_IB,POST_IB_PRE_OB,0.08541070587372535,-0.16532846715328464,-0.023148485045787703,-0.07842219558248481,-0.00029490955468661206,-0.005055209366633395,1121
PRE_IB,POST_OB_PRE_TO,-0.23728674039874176,-0.2681818181818182,0.07853403141361248,0.1816599938404681,-0.08402628066933587,-0.16799609896314505,1121
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3226974462724671,-0.10285335102853355,0.10168251645940019,0.2600821894229529,-0.08373137111464926,-0.16294088959651165,1121
PRE_IB,POST_IB_PRE_OB,0.023626681938100136,-0.25183150183150177,-0.02463848208529061,-0.047828589849866376,0.0010269871971999578,-0.044241042645297934,1122
PRE_IB,POST_OB_PRE_TO,-0.2515390746024516,-0.5428571428571429,0.07142857142857141,0.18966165413533842,-0.06428571428571428,-0.18439849624060145,1122
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.27516575654055175,-0.2910256410256411,0.09606705351386202,0.2374902439852048,-0.06531270148291424,-0.14015745359530352,1122
PRE_IB,POST_IB_PRE_OB,-0.048238338478227005,0.1087984862819299,0.005090873558725839,0.052760732199856636,0.013197837274444624,0.0281952315810044,1123
PRE_IB,POST_OB_PRE_TO,-0.2760849232618925,0.05714285714285705,0.07352941176470584,0.24916562369628703,-0.08302044221944094,-0.18820400500625784,1123
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22784658478366548,-0.051655629139072845,0.06843853820598,0.1964048914964304,-0.09621827949388556,-0.21639923658726223,1123
PRE_IB,POST_IB_PRE_OB,0.07271140937911713,0.4015151515151515,-0.006956541158604626,-0.044299879405065024,0.0018178569833399438,-0.02589887891375231,1124
PRE_IB,POST_OB_PRE_TO,-0.23412383915234702,0.09090909090909094,0.07352941176470588,0.21608037274315656,-0.09516598718695407,-0.22542224810716366,1124
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.30683524853146416,-0.31060606060606055,0.08048595292331051,0.2603802521482216,-0.09698384417029401,-0.19952336919341135,1124
PRE_IB,POST_IB_PRE_OB,0.00593950978919211,-0.34810270393092485,-0.00841087392811532,-0.06266922094508304,0.01758118956394819,0.046176792556103075,1125
PRE_IB,POST_OB_PRE_TO,-0.3099781710163714,-0.5185185185185186,0.08518518518518514,0.23219991075412766,-0.04426595269968764,-0.04077643908969175,1125
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3159176808055635,-0.1704158145875937,0.09359605911330046,0.2948691316992107,-0.06184714226363583,-0.08695323164579483,1125
PRE_IB,POST_IB_PRE_OB,0.1320353167666275,0.05602716468590829,-0.02365591397849462,-0.12454301075268831,-0.0040322580645161255,-0.06572580645161286,1126
PRE_IB,POST_OB_PRE_TO,-0.14876223957970502,-0.10526315789473684,0.04569892473118278,0.11290322580645151,-0.07258064516129031,-0.19892473118279574,1126
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2807975563463325,-0.16129032258064513,0.0693548387096774,0.23744623655913982,-0.06854838709677419,-0.1331989247311829,1126
PRE_IB,POST_IB_PRE_OB,-0.06982528177701308,-0.6123748862602366,0.009076343952215071,0.010294300647088084,-0.0009830761572922064,-0.04356365107018417,1127
PRE_IB,POST_OB_PRE_TO,-0.2807467637261515,-0.5324675324675325,0.07317073170731714,0.22471237919926368,-0.08603313391624484,-0.20859180855959508,1127
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2109214819491384,0.07990735379270408,0.06409438775510207,0.2144180785521756,-0.08505005775895264,-0.1650281574894109,1127
PRE_IB,POST_IB_PRE_OB,0.10204543515017295,0.19787234042553192,0.0030407482625627036,-0.09180600324197435,-0.02166346816716666,-0.046486929626800344,1128
PRE_IB,POST_OB_PRE_TO,-0.1560619429029494,0.20000000000000007,0.06282722513089012,0.11074901164654338,-0.09931616625707881,-0.20239876055134098,1128
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25810737805312234,0.0021276595744681437,0.059786476868327415,0.20255501488851774,-0.07765269808991215,-0.15591183092454064,1128
PRE_IB,POST_IB_PRE_OB,0.13524165536672916,0.21828358208955223,-0.028529479502533456,-0.11190119760479045,0.003622562567173304,0.028271341931521365,1129
PRE_IB,POST_OB_PRE_TO,-0.12272555014019249,-0.03409090909090906,0.038461538461538436,0.10665137614678899,-0.07795224653022825,-0.15143495648082816,1129
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.25796720550692165,-0.2523744911804613,0.06699101796407189,0.21855257375157944,-0.08157480909740156,-0.17970629841234953,1129
PRE_IB,POST_IB_PRE_OB,-0.18093842777447655,-0.33749999999999997,0.08805413210995097,0.11426814307438671,-0.03881640320498897,0.06669552605011941,1130
PRE_IB,POST_OB_PRE_TO,-0.5499991592429244,-0.43636363636363634,0.19387755102040813,0.4527080062794348,-0.0735871271585557,-0.03188775510204089,1130
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.36906073146844787,-0.09886363636363638,0.10582341891045716,0.3384398632050481,-0.03477072395356673,-0.09858328115216031,1130
PRE_IB,POST_IB_PRE_OB,-0.07961823155338421,-0.384766263484799,0.042797888386123695,0.049606765783236584,-0.00236681210945916,-0.0003501400560224077,1131
PRE_IB,POST_OB_PRE_TO,-0.38451231064340297,-0.2652173913043478,0.125,0.327857142857143,-0.0550892857142857,-0.12142857142857144,1131
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.30489407909001875,0.11954887218045118,0.0822021116138763,0.27825037707390643,-0.05272247360482654,-0.12107843137254903,1131
PRE_IB,POST_IB_PRE_OB,-0.09997220713765165,-0.5783546478335561,0.05717495667111458,0.04496790594947775,0.017967108391233028,0.03205378916854551,1132
PRE_IB,POST_OB_PRE_TO,-0.33659154092236443,-0.8387096774193549,0.12944983818770225,0.26143776589942186,-0.043707501545398264,-0.06839751281771567,1132
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.23661933378471278,-0.2603550295857988,0.07227488151658767,0.2164698599499441,-0.06167460993663129,-0.10045130198626118,1132
PRE_IB,POST_IB_PRE_OB,-0.0009685572881835691,-0.48750000000000004,-0.0216991206030151,0.0299309045226131,0.008643216080402055,-0.002850188442211077,1133
PRE_IB,POST_OB_PRE_TO,-0.21487467296670515,-0.55,0.03517587939698491,0.22587162617209766,-0.08321245402269076,-0.1827954204009739,1133
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.21390611567852158,-0.0625,0.05687500000000001,0.19594072164948456,-0.09185567010309281,-0.17994523195876283,1133
PRE_IB,POST_IB_PRE_OB,-0.08886162018536914,-0.5742539902845246,0.025208188757807032,0.10772380291464181,0.016117279666897966,-0.03726578764746713,1134
PRE_IB,POST_OB_PRE_TO,-0.33406715554026356,-0.6727272727272727,0.09772727272727272,0.30797773654916505,-0.06238404452690166,-0.15695732838589982,1134
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24520553535489442,-0.09847328244274811,0.07251908396946569,0.20025393363452323,-0.07850132419379963,-0.11969154073843269,1134
PRE_IB,POST_IB_PRE_OB,0.005736213603271922,0.22036823935558114,0.006359451097656649,-0.01040368303406225,-0.044184566192471075,-0.08290971533462627,1135
PRE_IB,POST_OB_PRE_TO,-0.23599825487248216,0.15454545454545454,0.06046511627906978,0.21720930232558133,-0.10930232558139535,-0.22744186046511622,1135
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24173446847575408,-0.0658227848101266,0.05410566518141313,0.22761298535964358,-0.06511775938892428,-0.14453214513048995,1135
PRE_IB,POST_IB_PRE_OB,-0.1865288991931343,-0.7235294117647059,0.14728952295057324,0.10162068352942777,-0.003315500348460565,0.030575028355129374,1136
PRE_IB,POST_OB_PRE_TO,-0.48188289958952824,-1.0,0.23121387283236994,0.34910886319845846,-0.05440149325626198,-0.06753371868978797,1136
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2953540003963939,-0.27647058823529413,0.0839243498817967,0.2474881796690307,-0.051085992907801414,-0.09810874704491734,1136
PRE_IB,POST_IB_PRE_OB,-0.013825182119639234,0.1646153846153846,-0.0060862399866488115,0.06409587783711612,-0.0027797479973297456,-0.0070244701268358245,1137
PRE_IB,POST_OB_PRE_TO,-0.28070747647514793,-0.004273504273504258,0.08203125,0.2775682471264368,-0.0955010775862069,-0.19529005028735624,1137
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2668822943555087,-0.16888888888888887,0.08811748998664881,0.21347236928932067,-0.09272132958887716,-0.18826558016052042,1137
PRE_IB,POST_IB_PRE_OB,-0.18170343044319104,-0.2230443974630021,0.0036332018329469085,0.1397830793068208,-0.018633036999593455,-0.00014972362941056971,1138
PRE_IB,POST_OB_PRE_TO,-0.4112674810038047,-0.40909090909090906,0.05896226415094341,0.36226415094339626,-0.09182897139379187,-0.17430006086427263,1138
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22956405056061369,-0.18604651162790697,0.0553290623179965,0.22248107163657546,-0.07319593439419841,-0.17415033723486206,1138
PRE_IB,POST_IB_PRE_OB,0.0491162329260838,-0.17918313570487487,0.007370789883122814,-0.030403061346079868,-0.01013526165452952,-0.024064862950970545,1139
PRE_IB,POST_OB_PRE_TO,-0.19374690961057517,-0.23232323232323238,0.061032863849765306,0.19279007377598928,-0.08651911468812876,-0.19626089872568664,1139
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24286314253665897,-0.0531400966183575,0.05366207396664249,0.22319313512206915,-0.07638385303359924,-0.1721960357747161,1139
PRE_IB,POST_IB_PRE_OB,0.03388755890987183,-0.23750000000000004,0.039350311158441176,-0.11641818363339879,0.021899647242836717,-0.04742171120503147,1140
PRE_IB,POST_OB_PRE_TO,-0.24414027036134944,-0.375,0.09933774834437081,0.1485049167168373,-0.054685932169375895,-0.16451602113853725,1140
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.27802782927122127,-0.13749999999999996,0.05998743718592964,0.2649231003502361,-0.07658557941221261,-0.11709430993350578,1140
PRE_IB,POST_IB_PRE_OB,-0.10600389922632447,-0.08544685990338163,0.0006917153315948721,0.09850393604387797,0.013434886938210822,0.011432126198259396,1141
PRE_IB,POST_OB_PRE_TO,-0.3337932198549727,-0.21739130434782605,0.06140350877192985,0.2963792459873087,-0.07386151549085473,-0.14587066069428867,1141
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2277893206286482,-0.13194444444444442,0.06071179344033498,0.19787530994343072,-0.08729640242906556,-0.15730278689254806,1141
PRE_IB,POST_IB_PRE_OB,0.11603080165413193,-0.1384421318196153,-0.024515751888014664,-0.10524220305242205,0.011719910260056254,-0.0161590356115906,1142
PRE_IB,POST_OB_PRE_TO,-0.18906239589991258,-0.1428571428571428,0.06904761904761905,0.15752212389380538,-0.053265908133164785,-0.13538348082595875,1142
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3050931975540445,-0.004415011037527505,0.09356337093563372,0.2627643269462274,-0.06498581839322104,-0.11922444521436815,1142
PRE_IB,POST_IB_PRE_OB,-0.08864812493814223,0.19852941176470584,0.08907198942901429,0.04891939623408631,0.00042722282926332955,0.013883312580997731,1143
PRE_IB,POST_OB_PRE_TO,-0.3689387589324481,0.4,0.146551724137931,0.2895052473763118,-0.08892428785607204,-0.13849325337331342,1143
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.28029063399430587,0.20147058823529418,0.05747973470891671,0.24058585114222547,-0.08935151068533537,-0.15237656595431115,1143
PRE_IB,POST_IB_PRE_OB,-0.034057648936066554,0.035877364644487875,0.002313301483530303,0.06745453021540518,-0.008674880563238618,-0.0374352527030436,1144
PRE_IB,POST_OB_PRE_TO,-0.3056911155441234,-0.23809523809523814,0.06829268292682927,0.28484516305837215,-0.07070430254864346,-0.14318991504521783,1144
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2716334666080569,-0.273972602739726,0.06597938144329897,0.21739063284296697,-0.06202942198540484,-0.10575466234217423,1144
PRE_IB,POST_IB_PRE_OB,-0.010408113630891558,-0.053931124106562756,0.014739879544348744,0.013607797741875871,-0.038762225913063886,-0.030695220360025033,1145
PRE_IB,POST_OB_PRE_TO,-0.29706174484517367,-0.2009569377990431,0.0972972972972973,0.24975948425489708,-0.12298537069179263,-0.17431192660550454,1145
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2866536312142821,-0.14702581369248036,0.08255741775294856,0.2361516865130212,-0.08422314477872875,-0.1436167062454795,1145
PRE_IB,POST_IB_PRE_OB,0.04793385134335715,-0.3024436686766106,0.009286852641262555,-0.03212013630650823,0.020847639902045967,0.07334248953730932,1146
PRE_IB,POST_OB_PRE_TO,-0.19863706358096433,-0.5652173913043479,0.06858407079646017,0.1850209594783418,-0.06273870517000463,-0.14194224499301356,1146
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24657091492432148,-0.26277372262773724,0.05929721815519762,0.21714109578485002,-0.0835863450720506,-0.21528473453032287,1146
PRE_IB,POST_IB_PRE_OB,0.036719204803628114,-0.5488782051282052,-0.054703414369429104,-0.042667063545096306,0.032057045199593376,-0.030511142969379734,1147
PRE_IB,POST_OB_PRE_TO,-0.2664478523172922,-0.54375,0.03930817610062892,0.23122778233524754,-0.04720399234345091,-0.16486190866830752,1147
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.3031670571209203,0.005128205128205221,0.09401159047005803,0.27389484588034385,-0.07926103754304428,-0.1343507656989278,1147
PRE_IB,POST_IB_PRE_OB,0.05684402610582784,-0.4422268907563025,0.029085932748283985,-0.04755408810496148,-0.016117820835867602,-0.0444833029223507,1148
PRE_IB,POST_OB_PRE_TO,-0.2629964291467335,-0.7142857142857143,0.10294117647058822,0.2647058823529412,-0.06918449197860962,-0.19329322638146174,1148
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.31984045525256133,-0.2720588235294118,0.07385524372230423,0.31225997045790266,-0.05306667114274202,-0.14880992345911104,1148
PRE_IB,POST_IB_PRE_OB,-0.22531799772230576,-0.3147388569866011,0.021884223791994215,0.18249096275660787,0.012457301097734907,0.009078698636951654,1149
PRE_IB,POST_OB_PRE_TO,-0.47569339879428485,-0.4782608695652174,0.08552631578947371,0.42278043593833065,-0.055223285486443396,-0.11097820308346606,1149
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.2503754010719791,-0.16352201257861632,0.0636420919974795,0.24028947318172278,-0.0676805865841783,-0.12005690172041772,1149
PRE_IB,POST_IB_PRE_OB,-0.09090005285496439,-0.5160662122687438,-0.020854507811029502,0.06133935629587811,0.02393249262814487,0.005191040843214867,1150
PRE_IB,POST_OB_PRE_TO,-0.35471860119943666,-0.3525641025641026,0.05533596837944664,0.2919994548180456,-0.06133296987869699,-0.15193539593839434,1150
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.26381854834447227,0.1635021097046413,0.07619047619047614,0.2306600985221675,-0.08526546250684186,-0.1571264367816092,1150
PRE_IB,POST_IB_PRE_OB,0.06054889028222943,-0.1743827160493827,-0.00024616170088612166,-0.09928079105169638,0.0071478064257321505,0.031683225056916786,1151
PRE_IB,POST_OB_PRE_TO,-0.18151005091677574,-0.29166666666666663,0.07352941176470593,0.1400129282482225,-0.06759049773755649,-0.1184550743374273,1151
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.24205894119900517,-0.11728395061728392,0.07377557346559205,0.23929371929991888,-0.07473830416328864,-0.1501382993943441,1151
PRE_IB,POST_IB_PRE_OB,0.04471515029797912,0.24844720496894412,-0.033920466375182146,-0.027982510930668336,0.03134429870220001,0.03943452009160958,1152
PRE_IB,POST_OB_PRE_TO,-0.18509935356980212,-0.04347826086956519,0.026666666666666672,0.183050847457627,-0.058832391713747656,-0.18510734463276823,1152
POST_IB_PRE_OB,POST_OB_PRE_TO,-0.22981450386778124,-0.2919254658385093,0.06058713304184882,0.21103335838829534,-0.09017669041594767,-0.22454186472437782,1152
PRE_IB,POST_IB_PRE_OB,-0.004689576990242972,-0.024691358024691357,0.02068331833183315,-0.017945544554455406,-0.002456495649565016,-0.004612961296129758,1153
PRE_IB,POST_OB_PRE_TO,-0.24425253039561778,-0.06018518518518523,0.07575757575757572,0.2222222222222222,-0.07891414141414144,-0.1635101010101011,1153
