stage,q,status,n,k,overlap,slots_reassigned,reassigned_rate,delay_boundary_tie_count,consequence_boundary_tie_count,delay_boundary_tie_fraction,consequence_boundary_tie_fraction,Capture_D_F,Capture_C_F,Delta_Capture_F_pp,Capture_F_status,Capture_D_P,Capture_C_P,Delta_Capture_P_pp,Capture_P_status,Capture_D_R,Capture_C_R,Delta_Capture_R_pp,Capture_R_status,Capture_D_F_continuity,Capture_C_F_continuity,Delta_Capture_F_continuity_pp,Capture_F_continuity_status,Capture_D_F_execution,Capture_C_F_execution,Delta_Capture_F_execution_pp,Capture_F_execution_status,Capture_D_F_propagation,Capture_C_F_propagation,Delta_Capture_F_propagation_pp,Capture_F_propagation_status,Capture_D_P_time,Capture_C_P_time,Delta_Capture_P_time_pp,Capture_P_time_status,Capture_D_P_itinerary,Capture_C_P_itinerary,Delta_Capture_P_itinerary_pp,Capture_P_itinerary_status,Capture_D_P_service,Capture_C_P_service,Delta_Capture_P_service_pp,Capture_P_service_status,Capture_D_R_operating,Capture_C_R_operating,Delta_Capture_R_operating_pp,Capture_R_operating_status,robust_count_m3,MissRate_D_m3,MissRate_C_m3,Delta_Miss_m3,robust_status_m3,robust_count_m4,MissRate_D_m4,MissRate_C_m4,Delta_Miss_m4,robust_status_m4,robust_count_m5,MissRate_D_m5,MissRate_C_m5,Delta_Miss_m5,robust_status_m5,Pareto_reversal_count_D,Pareto_rate_D,Pareto_complete_selected_D,Pareto_reversal_count_C,Pareto_rate_C,Pareto_complete_selected_C,replicate
POST_IB_PRE_OB,0.3,PASS,120,36,33,3,0.08333333333333333,2,1,0.016666666666666666,0.008333333333333333,0.5427259767793295,0.5321142906287498,-1.0611686150579724,PASS,0.53090582330955,0.5370274999944269,0.6121676684876842,PASS,0.5045913301244116,0.5758287231438024,7.1237393019390804,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.5438940532423275,0.527574799751129,-1.631925349119856,PASS,0.5421052415158248,0.5345266515959964,-0.7578589919828405,PASS,0.5326226966898002,0.5466596891209597,1.4036992431159523,PASS,0.49099624034999345,0.4354750824551266,-5.552115789486684,PASS,0.7847163782869877,0.7745407421443682,-1.0175636142619515,PASS,0.5045913301244116,0.5758287231438024,7.1237393019390804,PASS,12,0.0,0.0,0.0,PASS,12,0.0,0.0,0.0,PASS,10,0.0,0.0,0.0,PASS,0,0.0,36,0,0.0,36,569
POST_OB_PRE_TO,0.05,PASS,69,4,3,1,0.25,3,4,0.043478260869565216,0.057971014492753624,0.20123007254186628,0.19752135597216994,-0.37087165696963464,PASS,0.26905574141977034,0.30163925828810456,3.2583516868334215,PASS,0.20123007254186634,0.19752135597217,-0.37087165696963464,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2012300725418663,0.19752135597216994,-0.3708716569696374,PASS,0.26905574141977046,0.3016392582881047,3.2583516868334215,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2012300725418663,0.19752135597216994,-0.3708716569696374,PASS,11,0.6363636363636364,0.6363636363636364,0.0,PASS,7,0.5714285714285714,0.42857142857142855,-0.14285714285714285,PASS,7,0.5714285714285714,0.42857142857142855,-0.14285714285714285,PASS,0,0.0,4,0,0.0,4,569
POST_OB_PRE_TO,0.1,PASS,69,7,3,4,0.5714285714285714,1,4,0.014492753623188406,0.057971014492753624,0.33559918222836477,0.3218209436745526,-1.377823855381216,PASS,0.33313542534319784,0.46434573991179184,13.1210314568594,PASS,0.3355991822283648,0.3218209436745527,-1.3778238553812105,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.3355991822283648,0.3218209436745526,-1.3778238553812217,PASS,0.33313542534319796,0.4643457399117919,13.121031456859395,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.3355991822283648,0.3218209436745526,-1.3778238553812217,PASS,11,0.36363636363636365,0.36363636363636365,0.0,PASS,7,0.5714285714285714,0.0,-0.5714285714285714,PASS,7,0.5714285714285714,0.0,-0.5714285714285714,PASS,0,0.0,7,0,0.0,7,569
POST_OB_PRE_TO,0.2,PASS,69,14,14,0,0.0,2,1,0.028985507246376812,0.014492753623188406,0.6030948715164952,0.6030948715164952,0.0,PASS,0.6399568316774356,0.6399568316774356,0.0,PASS,0.6030948715164952,0.6030948715164952,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6030948715164953,0.6030948715164953,0.0,PASS,0.6399568316774352,0.6399568316774352,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6030948715164953,0.6030948715164953,0.0,PASS,11,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,0,0.0,14,0,0.0,14,569
POST_OB_PRE_TO,0.3,PASS,69,21,21,0,0.0,2,2,0.028985507246376812,0.028985507246376812,0.7896118766362001,0.7896118766362001,0.0,PASS,0.8229677638798748,0.8229677638798748,0.0,PASS,0.7896118766362002,0.7896118766362002,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7896118766362001,0.7896118766362001,0.0,PASS,0.822967763879875,0.822967763879875,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7896118766362001,0.7896118766362001,0.0,PASS,11,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,0,0.0,21,0,0.0,21,569
PRE_IB,0.05,PASS,42,3,2,1,0.3333333333333333,1,1,0.023809523809523808,0.023809523809523808,0.1727869357962048,0.14767059505750768,-2.511634073869712,PASS,0.16929258533645192,0.18650961144365447,1.7217026107202549,PASS,0.12665825010323545,0.2173034551103021,9.064520500706665,PASS,0.035083588415352016,0.0,-3.5083588415352014,PASS,0.1769555543852355,0.1425975075583551,-3.43580468268804,PASS,0.17536230035017425,0.1555009237842115,-1.9861376565962763,PASS,0.18767145287724374,0.2029223263141929,1.525087343694917,PASS,0.04182775537573224,0.07764324577338198,3.5815490397649743,PASS,0.4744490777868669,0.36655648749777464,-10.789259028909227,PASS,0.12665825010323548,0.21730345511030214,9.064520500706665,PASS,6,0.5,0.5,0.0,PASS,5,0.4,0.4,0.0,PASS,4,0.5,0.25,-0.25,PASS,0,0.0,3,0,0.0,3,570
PRE_IB,0.1,PASS,42,5,3,2,0.4,1,1,0.023809523809523808,0.023809523809523808,0.25754385007324404,0.24225117198536084,-1.5292678087883205,PASS,0.2117782931685961,0.28698420619851456,7.520591302991847,PASS,0.1458581415491339,0.26504920876063603,11.919106721150213,PASS,0.03673181068989875,0.035083588415352016,-0.16482222745467373,PASS,0.2678204271676115,0.24092792451800177,-2.689250264960974,PASS,0.2597657828178031,0.2501592571267943,-0.9606525691008783,PASS,0.23114661972095105,0.3014283162984748,7.028169657752373,PASS,0.07648775418087385,0.1837348316626118,10.724707748173797,PASS,0.5513146646138035,0.5840808411219027,3.276617650809921,PASS,0.14585814154913393,0.26504920876063603,11.91910672115021,PASS,6,0.5,0.16666666666666666,-0.33333333333333337,PASS,5,0.4,0.0,-0.4,PASS,4,0.5,0.0,-0.5,PASS,0,0.0,5,0,0.0,5,570
PRE_IB,0.2,PASS,42,9,6,3,0.3333333333333333,1,2,0.023809523809523808,0.047619047619047616,0.4015263537406935,0.35193858476566003,-4.9587768975033475,PASS,0.3706488215225903,0.3844677652644072,1.3818943741816858,PASS,0.3643316055867475,0.5216417492053983,15.731014361865082,PASS,0.03673181068989875,0.035083588415352016,-0.16482222745467373,PASS,0.40629014481232156,0.33867522874645695,-6.761491606586461,PASS,0.4116838685531049,0.3700030397690802,-4.168082878402468,PASS,0.3917581922863465,0.4025527424545913,1.0794550168244765,PASS,0.22254267162294294,0.2534473203737684,3.0904648750825436,PASS,0.7528956331656858,0.7889747943022427,3.607916113655696,PASS,0.36433160558674743,0.5216417492053983,15.731014361865087,PASS,6,0.16666666666666666,0.0,-0.16666666666666666,PASS,5,0.0,0.0,0.0,PASS,4,0.0,0.0,0.0,PASS,0,0.0,9,0,0.0,9,570
PRE_IB,0.3,PASS,42,13,10,3,0.23076923076923078,1,1,0.023809523809523808,0.023809523809523808,0.5192299870965493,0.48425796749400163,-3.49720196025477,PASS,0.47595070965841535,0.4911573109391386,1.5206601280723264,PASS,0.47540275812547494,0.6341156024166024,15.871284429112741,PASS,0.13797975041205557,0.035083588415352016,-10.289616199670355,PASS,0.5228290378540672,0.47350955854404214,-4.931947931002506,PASS,0.5305784298136658,0.5055888031186121,-2.498962669505367,PASS,0.49653703999744664,0.5227810488200445,2.6244008822597866,PASS,0.33140892548660855,0.2797341855391726,-5.1674739947435935,PASS,0.8506894289509374,0.8690230441366601,1.833361518572274,PASS,0.475402758125475,0.6341156024166023,15.871284429112725,PASS,6,0.0,0.0,0.0,PASS,5,0.0,0.0,0.0,PASS,4,0.0,0.0,0.0,PASS,0,0.0,13,0,0.0,13,570
POST_IB_PRE_OB,0.05,PASS,123,7,4,3,0.42857142857142855,1,3,0.008130081300813009,0.024390243902439025,0.1548475838519299,0.132710049905875,-2.213753394605489,PASS,0.13169713709148886,0.16882663343143692,3.712949633994805,PASS,0.11558469202946292,0.2095591602409362,9.397446821147328,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.15623835320879187,0.12678258236397655,-2.945577084481532,PASS,0.15409747955001324,0.1359069990482409,-1.8190480501772326,PASS,0.13774295353887486,0.1693547339548544,3.1611780415979536,PASS,0.06127574302287259,0.1556912382261319,9.441549520325932,PASS,0.23528133418093347,0.2387156931123829,0.3434358931449416,PASS,0.11558469202946292,0.20955916024093618,9.397446821147327,PASS,15,0.6,0.5333333333333333,-0.06666666666666665,PASS,14,0.5714285714285714,0.5,-0.0714285714285714,PASS,12,0.5833333333333334,0.4166666666666667,-0.16666666666666669,PASS,0,0.0,7,0,0.0,7,570
POST_IB_PRE_OB,0.1,PASS,123,13,10,3,0.23076923076923078,1,3,0.008130081300813009,0.024390243902439025,0.254476465893366,0.2462647131295446,-0.8211752763821384,PASS,0.2826452614117203,0.28942954179719077,0.6784280385470465,PASS,0.2013637642723919,0.2568774133354692,5.551364906307732,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2560267890823014,0.24376962629929502,-1.2257162783006397,PASS,0.25364030705247403,0.24761042538283165,-0.6029881669642384,PASS,0.2896319417970667,0.29514807587159153,0.5516134074524837,PASS,0.1894230635245024,0.21519747279500812,2.5774409270505725,PASS,0.5055063955043518,0.4538116463795534,-5.169474912479844,PASS,0.20136376427239186,0.2568774133354692,5.551364906307735,PASS,15,0.2,0.2,0.0,PASS,14,0.14285714285714285,0.14285714285714285,0.0,PASS,12,0.08333333333333333,0.16666666666666666,0.08333333333333333,PASS,0,0.0,13,0,0.0,13,570
POST_IB_PRE_OB,0.2,PASS,123,25,19,6,0.24,2,2,0.016260162601626018,0.016260162601626018,0.41816772434132765,0.3867761194180862,-3.1391604923241445,PASS,0.43943318125941677,0.43116376482506014,-0.8269416434356636,PASS,0.3279842383064705,0.539296975104396,21.13127367979255,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4209025335124805,0.37410444997717235,-4.6798083535308175,PASS,0.41669271907601774,0.39361051917905016,-2.308219989696758,PASS,0.44405877759426604,0.4454669537369268,0.14081761426607553,PASS,0.3586763531718904,0.26631319790966385,-9.236315526222654,PASS,0.7528290456856099,0.6609580742980954,-9.187097138751454,PASS,0.32798423830647044,0.5392969751043959,21.131273679792546,PASS,15,0.06666666666666667,0.0,-0.06666666666666667,PASS,14,0.0,0.0,0.0,PASS,12,0.0,0.0,0.0,PASS,0,0.0,25,0,0.0,25,570
POST_IB_PRE_OB,0.3,PASS,123,37,29,8,0.21621621621621623,1,1,0.008130081300813009,0.008130081300813009,0.5362715768613432,0.5161941164497522,-2.0077460411590975,PASS,0.539224298864946,0.5588618073708591,1.963750850591306,PASS,0.4499815024825359,0.6380166081095261,18.80351056269902,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.5378868632188594,0.5045484447927662,-3.3338418426093197,PASS,0.5354003804694882,0.5224751495811714,-1.2925230888316874,PASS,0.5372269979402211,0.5679014846654649,3.0674486725243755,PASS,0.5172999611353497,0.44082538158210643,-7.647457955324327,PASS,0.898659842987925,0.8247464015713881,-7.391344141653688,PASS,0.4499815024825358,0.6380166081095259,18.803510562699007,PASS,15,0.06666666666666667,0.0,-0.06666666666666667,PASS,14,0.0,0.0,0.0,PASS,12,0.0,0.0,0.0,PASS,0,0.0,37,0,0.0,37,570
POST_OB_PRE_TO,0.05,PASS,74,4,4,0,0.0,2,2,0.02702702702702703,0.02702702702702703,0.19523494173788988,0.19523494173788988,0.0,PASS,0.2832051346713884,0.2832051346713884,0.0,PASS,0.19523494173788988,0.19523494173788988,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.1952349417378899,0.1952349417378899,0.0,PASS,0.2832051346713885,0.2832051346713885,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.1952349417378899,0.1952349417378899,0.0,PASS,8,0.5,0.5,0.0,PASS,8,0.5,0.5,0.0,PASS,8,0.5,0.5,0.0,PASS,0,0.0,4,0,0.0,4,570
POST_OB_PRE_TO,0.1,PASS,74,8,7,1,0.125,3,3,0.04054054054054054,0.04054054054054054,0.3639514706863204,0.36312392260982085,-0.08275480764995402,PASS,0.4629611998382138,0.48522034983913664,2.2259150000922823,PASS,0.36395147068632044,0.36312392260982085,-0.08275480764995957,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.3639514706863205,0.36312392260982096,-0.08275480764995402,PASS,0.4629611998382138,0.4852203498391367,2.2259150000922876,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.3639514706863205,0.36312392260982096,-0.08275480764995402,PASS,8,0.125,0.0,-0.125,PASS,8,0.125,0.0,-0.125,PASS,8,0.125,0.0,-0.125,PASS,0,0.0,8,0,0.0,8,570
POST_OB_PRE_TO,0.2,PASS,74,15,14,1,0.06666666666666667,2,2,0.02702702702702703,0.02702702702702703,0.6251827140804251,0.6243360478377585,-0.0846666242666605,PASS,0.6654357558214202,0.6810570390604204,1.5621283239000139,PASS,0.625182714080425,0.6243360478377585,-0.08466662426664939,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6251827140804251,0.6243360478377588,-0.08466662426663829,PASS,0.6654357558214201,0.6810570390604203,1.5621283239000139,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6251827140804251,0.6243360478377588,-0.08466662426663829,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,0,0.0,15,0,0.0,15,570
POST_OB_PRE_TO,0.3,PASS,74,23,22,1,0.043478260869565216,2,1,0.02702702702702703,0.013513513513513514,0.8247295089854055,0.8239447062643316,-0.07848027210739517,PASS,0.8317485721407863,0.8520711967158435,2.032262457505718,PASS,0.8247295089854058,0.8239447062643317,-0.07848027210740627,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8247295089854058,0.8239447062643316,-0.07848027210741737,PASS,0.8317485721407862,0.8520711967158434,2.032262457505718,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8247295089854058,0.8239447062643316,-0.07848027210741737,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,0,0.0,23,0,0.0,23,570
PRE_IB,0.05,PASS,40,2,1,1,0.5,1,1,0.025,0.025,0.12052497410708743,0.10380389901673617,-1.6721075090351256,PASS,0.12192465840417446,0.15402283687257215,3.2098178468397687,PASS,0.05939438846319797,0.1049853447767718,4.5590956313573825,PASS,0.06489547038327526,0.0,-6.489547038327526,PASS,0.1259142007885326,0.10468564235923493,-2.1228558429297677,PASS,0.11878551473994149,0.1053476565230081,-1.3437858216933385,PASS,0.129164318000165,0.15152485703995014,2.2360539039785134,PASS,0.0382660628552001,0.16289752100637275,12.463145815117265,PASS,0.3226631366978296,0.32449471943806096,0.18315827402313745,PASS,0.05939438846319796,0.1049853447767718,4.559095631357383,PASS,5,0.6,0.6,0.0,PASS,4,0.5,0.5,0.0,PASS,2,0.5,0.0,-0.5,PASS,0,0.0,2,0,0.0,2,571
PRE_IB,0.1,PASS,40,4,1,3,0.75,2,2,0.05,0.05,0.21106033433366073,0.14824858492256926,-6.281174941109146,PASS,0.17369649612957166,0.22983513079680268,5.613863466723101,PASS,0.08653818752589079,0.27751185581120197,19.09736682853112,PASS,0.06489547038327526,0.0,-6.489547038327526,PASS,0.22263428905276494,0.13878306771776835,-8.385122133499658,PASS,0.207840026364344,0.15605222544746972,-5.178780091687429,PASS,0.18329071871731045,0.23534099838647649,5.205027966916603,PASS,0.0649184924448049,0.17104844608394779,10.612995363914289,PASS,0.4146700581151288,0.32449471943806096,-9.017533867706785,PASS,0.08653818752589079,0.27751185581120197,19.09736682853112,PASS,5,0.6,0.2,-0.39999999999999997,PASS,4,0.5,0.25,-0.25,PASS,2,0.5,0.0,-0.5,PASS,0,0.0,4,0,0.0,4,571
PRE_IB,0.2,PASS,40,8,3,5,0.625,3,1,0.075,0.025,0.377542910881186,0.2881495455146297,-8.939336536655635,PASS,0.30497919036499266,0.38679601960913795,8.18168292441453,PASS,0.19880740748025424,0.41091327577109005,21.21058682908358,PASS,0.06489547038327526,0.06489547038327526,0.0,PASS,0.3952478056244452,0.2796637723486412,-11.558403327580402,PASS,0.37433609793967476,0.2968897898676522,-7.744630807202258,PASS,0.3102264982712151,0.39646465568044964,8.623815740923451,PASS,0.2281205800484402,0.2743722903890058,4.6251710340565575,PASS,0.6450213093224028,0.6632410521722725,1.8219742849869713,PASS,0.19880740748025427,0.41091327577109,21.21058682908357,PASS,5,0.4,0.0,-0.4,PASS,4,0.25,0.0,-0.25,PASS,2,0.0,0.0,0.0,PASS,0,0.0,8,0,0.0,8,571
PRE_IB,0.3,PASS,40,12,7,5,0.4166666666666667,2,2,0.05,0.05,0.5112937947499245,0.44187697553401667,-6.941681921590787,PASS,0.4553201319227396,0.5296462212431227,7.4326089320383035,PASS,0.28121661994156066,0.4714317400099581,19.021512006839743,PASS,0.08667247386759581,0.06489547038327526,-2.177700348432056,PASS,0.534280590651335,0.44267979255599527,-9.160079809533977,PASS,0.5074913562321662,0.44873599886595933,-5.875535736620691,PASS,0.46801643866302195,0.5494304456735738,8.141400701055185,PASS,0.3141717404249165,0.32795923337919103,1.3787492954274505,PASS,0.7406217356552333,0.7552479735895716,1.462623793433837,PASS,0.28121661994156066,0.4714317400099581,19.021512006839743,PASS,5,0.4,0.0,-0.4,PASS,4,0.25,0.0,-0.25,PASS,2,0.0,0.0,0.0,PASS,0,0.0,12,0,0.0,12,571
POST_IB_PRE_OB,0.05,PASS,125,7,3,4,0.5714285714285714,2,1,0.016,0.008,0.14338731398173996,0.12473285607977655,-1.8654457901963406,PASS,0.10956465441655379,0.1662287206219062,5.66640662053524,PASS,0.06186562380494618,0.1540798432788835,9.221421947393733,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.14841464296794735,0.1226742075728368,-2.5740435395110546,PASS,0.1406980351527758,0.12583409291173636,-1.486394224103943,PASS,0.10771046282403599,0.16443126182462572,5.672079900058974,PASS,0.11718251698511181,0.1738776202249049,5.66951032397931,PASS,0.20561631964439275,0.2574797104654884,5.186339082109565,PASS,0.0618656238049462,0.15407984327888347,9.221421947393726,PASS,16,0.625,0.5625,-0.0625,PASS,14,0.5714285714285714,0.5,-0.0714285714285714,PASS,7,0.5714285714285714,0.0,-0.5714285714285714,PASS,0,0.0,7,0,0.0,7,571
POST_IB_PRE_OB,0.1,PASS,125,13,9,4,0.3076923076923077,2,2,0.016,0.016,0.23543624858472986,0.21297542753538995,-2.246082104933991,PASS,0.2264565907005098,0.25441148939662817,2.795489869611836,PASS,0.17780755657106168,0.24425489009707987,6.64473335260182,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.23880092873321265,0.2106682842841093,-2.813264444910335,PASS,0.23363637371790164,0.21420959214209814,-1.9426781575803491,PASS,0.22324881672151972,0.2586984380665124,3.544962134499266,PASS,0.24440310301146226,0.19026959515155303,-5.4133507859909225,PASS,0.35902113186164253,0.36031889919371907,0.12977673320765382,PASS,0.17780755657106168,0.24425489009707993,6.6447333526018255,PASS,16,0.375,0.1875,-0.1875,PASS,14,0.2857142857142857,0.07142857142857142,-0.21428571428571427,PASS,7,0.0,0.0,0.0,PASS,0,0.0,13,0,0.0,13,571
POST_IB_PRE_OB,0.2,PASS,125,25,17,8,0.32,3,1,0.024,0.008,0.404236895408619,0.34967336090084045,-5.456353450777857,PASS,0.38230393248130595,0.38471403943790783,0.24101069566018762,PASS,0.30777316091474655,0.54095696425,23.31838033352534,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.40985466418161876,0.3369089379439642,-7.294572623765455,PASS,0.40123177148124245,0.3565014583887996,-4.473031309244285,PASS,0.3879964013770125,0.3968738470154117,0.8877445638399151,PASS,0.2843597889897345,0.23671155832232296,-4.7648230667411555,PASS,0.6129681205365713,0.4459170077488104,-16.705111278776098,PASS,0.3077731609147466,0.5409569642500001,23.318380333525347,PASS,16,0.25,0.0,-0.25,PASS,14,0.14285714285714285,0.0,-0.14285714285714285,PASS,7,0.0,0.0,0.0,PASS,0,0.0,25,0,0.0,25,571
POST_IB_PRE_OB,0.3,PASS,125,38,29,9,0.23684210526315788,1,2,0.008,0.016,0.5516560150206647,0.5193953103997799,-3.2260704620884817,PASS,0.5235411492937798,0.5390738488242885,1.5532699530508731,PASS,0.341758195847371,0.6319005209220104,29.014232507463944,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.5643426253273424,0.5114450694109162,-5.28975559164262,PASS,0.544869542004343,0.5236481482059323,-2.1221393798410704,PASS,0.5228628167440716,0.5510412448459439,2.817842810187221,PASS,0.4843516812377077,0.37319825470036044,-11.115342653734729,PASS,0.8545698684342867,0.7418032359551842,-11.276663247910257,PASS,0.34175819584737105,0.6319005209220104,29.014232507463937,PASS,16,0.25,0.0,-0.25,PASS,14,0.14285714285714285,0.0,-0.14285714285714285,PASS,7,0.0,0.0,0.0,PASS,0,0.0,38,0,0.0,38,571
POST_OB_PRE_TO,0.05,PASS,75,4,4,0,0.0,2,2,0.02666666666666667,0.02666666666666667,0.21167022841159489,0.21167022841159489,0.0,PASS,0.23546217369472014,0.23546217369472014,0.0,PASS,0.21167022841159486,0.21167022841159486,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.21167022841159486,0.21167022841159486,0.0,PASS,0.23546217369472025,0.23546217369472025,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.21167022841159486,0.21167022841159486,0.0,PASS,11,0.6363636363636364,0.6363636363636364,0.0,PASS,8,0.5,0.5,0.0,PASS,8,0.5,0.5,0.0,PASS,0,0.0,4,0,0.0,4,571
POST_OB_PRE_TO,0.1,PASS,75,8,7,1,0.125,3,3,0.04,0.04,0.4023909290274579,0.3985190621166479,-0.38718669108099846,PASS,0.3303707300495493,0.36841730951705914,3.804657946750983,PASS,0.4023909290274577,0.3985190621166477,-0.38718669108099846,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4023909290274578,0.39851906211664784,-0.38718669108099846,PASS,0.3303707300495494,0.36841730951705925,3.804657946750983,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4023909290274578,0.39851906211664784,-0.38718669108099846,PASS,11,0.2727272727272727,0.2727272727272727,0.0,PASS,8,0.125,0.0,-0.125,PASS,8,0.125,0.0,-0.125,PASS,0,0.0,8,0,0.0,8,571
POST_OB_PRE_TO,0.2,PASS,75,15,14,1,0.06666666666666667,3,3,0.04,0.04,0.6548440456044866,0.6546079548045766,-0.023609079991004922,PASS,0.6665591240090489,0.6927464393495525,2.618731534050356,PASS,0.6548440456044864,0.6546079548045762,-0.023609079991016024,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6548440456044865,0.6546079548045763,-0.023609079991016024,PASS,0.6665591240090489,0.6927464393495524,2.6187315340503448,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.6548440456044865,0.6546079548045763,-0.023609079991016024,PASS,11,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,0,0.0,15,0,0.0,15,571
POST_OB_PRE_TO,0.3,PASS,75,23,23,0,0.0,1,1,0.013333333333333334,0.013333333333333334,0.8513283959438972,0.8513283959438972,0.0,PASS,0.8134057498697381,0.8134057498697381,0.0,PASS,0.8513283959438971,0.8513283959438971,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8513283959438971,0.8513283959438971,0.0,PASS,0.8134057498697385,0.8134057498697385,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8513283959438971,0.8513283959438971,0.0,PASS,11,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,8,0.0,0.0,0.0,PASS,0,0.0,23,0,0.0,23,571
