episode_id,decision_node_id,status,Point_minus_Joint_VS,Marginal_minus_Joint_VS,Joint_VS
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:4b7620222724105fc747848963e7c4a0aa5b496038ac7735ef0f129dfa9c724d,PASS,-2.5564716002422037,-0.18602813308724908,6.325189366050309
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:68b892d4df2729d707f03d2c7dc2169ace3b1a224fc8db20674184f2605d2133,PASS,-2.8863898684317233,-0.19713193415304708,6.579258816414511
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:761a469ad20e63e121842416a77a974bb580afbd128277a24402daf3136f2c3b,PASS,-3.553455454173426,-0.34249357312805184,6.931654554667811
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:8257d3b2747cdafdcedac2c5d9ca457255c0fd737891bb8cc51edf1b26fc6e40,PASS,-3.558829025667552,-0.29311913333115047,6.984743790071849
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:942dc4fcde391a500d9a08ffcfc548f9ced26db6080dae70b0d2c90c6fce54e0,PASS,-2.602511814354003,-0.17360514392332593,6.312081745384277
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:a50c5ae31e136ec10758ebc895f1dd98e0ecafd1054756c98fe7fc2e2cdd2fe9,PASS,-2.5308450879773767,-0.1801845564991691,6.261520308466879
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:a66de1eae485a6e4c0bc2780e7bbc22b973e6cd884674c097d4904fca164029e,PASS,-2.528749063865602,-0.17279817413621945,6.301726416007936
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:b0c323322c52b77e0ad63a6450afa7aedc8b6870a75d18131b53ad3a1b15a287,PASS,-0.27922661181627806,-2.842170943040401e-14,3.9262650715941096
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:d5e289d613e57fe0b1d82649c3dc04b74de0b7a03314c60258008f92b5018edc,PASS,-2.9744448328962245,-0.2297379353025928,6.728116002177231
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:d7a31a8ab38314c91ed2b324fde5ae110c004cfd10d97a0f6a040d1bc654e2de,PASS,-2.92450668090128,-0.21538414649534587,6.4084148573233986
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,sha256:e995db39bee9f846e7c32a9b106f0734df02d3b8d1a83da9e91f67ed7ef7e844,PASS,-2.6143601817794946,-0.1813245819358622,6.320555774659743
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,sha256:e234a33a5e528d2bce5d79752150f690260a68d48e3d17a0d56ac03fce28d740,PASS,13.873996885252595,0.3915976273914126,40.69959624355455
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,sha256:f872eddf11fc9d4bf5c34988e02d2288d14f789a93ab3d95df623e9fc30d99ad,PASS,12.891641818302041,0.7315453163648229,31.827690303912753
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:1a7727e55172ed347b388ecae44ccd5140801673561d68b15140a966afde7998,PASS,-1.6961163217727995,-0.004227597816339301,1.6961163217727995
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:1e59983e6603cf6e93772420c4da54510a3e26cc91d02842d24b3a7ef0d84d70,PASS,-1.7533999359265888,-0.009395742865341505,1.7533999359265888
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:2e3e19b467c7601cb41ba46cacdfdb0798115e257f82fccf00548d4a26c9e4b5,PASS,-1.6538891649701126,-0.002303154252518702,1.6538891649701126
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:33fa73cc802654914bebfb2f0e00ae05e9279f2e483c3db746e60c722e4091e2,PASS,-1.721165667019574,-0.008130516140118837,1.721165667019574
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:37390cf68e09d518e3523c2df38cae6d43e50c423e60e78d46e63e97b7c5a63c,PASS,-1.7393360000654707,-0.009629627714473843,1.7393360000654707
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:56d0ec146f1fdeb3d00c4848fb9ce51009dec57fed85a5501d64fb4b7f62e3aa,PASS,-0.0011185199255123732,-1.951563910473908e-18,0.0011185199255123732
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:899cbb73416c9894b134dc4ff4ae7b4b9dc06fb7d9dea34ed7bd63b97bbc2aa9,PASS,-0.0011155398096889257,-6.505213034913027e-19,0.0011155398096889257
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:9c73153443b44b115532cbd071a70e3859cdbe464cd909e4c4b82accbbd4dd91,PASS,-1.7639871821983997,-0.007435220103602536,1.7639871821983997
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:9fd66830680042a61deeb7a19f91f972c4216c5ea89e3b9e8aa4bd03e2f9eb23,PASS,-1.5824645070238952,-0.01632489409783089,1.5824645070238952
