episode_id,decision_node_id,target,observation_minutes,History_point,Current_point,History_AE,Current_AE,paired_status,History_R_IB_CRPS,History_R_IB_finite_support_mass,Current_R_IB_CRPS,Current_R_IB_finite_support_mass,CRPS_scope
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:79abe97b7275e1f2a0d2ed6f55ea0cf0110326ef0770dac054bba8f08408cc60,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,0.9999999698544905,,1.000000008156024,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:9380f9116dbfea7d460bf4a9caf5fc37c8cbe50d1fe6cd8ef9b79a399e3c8d88,R_IB,,13.563877687554731,7.000855889369006,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,1.0000000373611333,,0.9999999854142737,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:9380f9116dbfea7d460bf4a9caf5fc37c8cbe50d1fe6cd8ef9b79a399e3c8d88,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,,1.0000000373611333,,0.9999999854142737,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:9380f9116dbfea7d460bf4a9caf5fc37c8cbe50d1fe6cd8ef9b79a399e3c8d88,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.0000000373611333,,0.9999999854142737,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:aa7b7fb6fdf42f85434b0c8c77118a7ce1a36e0b03d844cd3bd4659985702301,R_IB,20.0,8.569592949489806,6.910853972258319,11.430407050510194,13.08914602774168,MATCHED_TARGET_SUPPORT,9.088111992148852,0.999999989789427,10.754702392183878,1.0000000171858714,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:aa7b7fb6fdf42f85434b0c8c77118a7ce1a36e0b03d844cd3bd4659985702301,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,9.088111992148852,0.999999989789427,10.754702392183878,1.0000000171858714,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:aa7b7fb6fdf42f85434b0c8c77118a7ce1a36e0b03d844cd3bd4659985702301,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,9.088111992148852,0.999999989789427,10.754702392183878,1.0000000171858714,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:ba4707f436216aee4501c3c202cead0e4bf0d05b0f5ba27ad6985b0b65375adf,R_IB,,13.34979959523744,7.000119121602418,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,0.9999999311402143,,1.0000000083758662,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:ba4707f436216aee4501c3c202cead0e4bf0d05b0f5ba27ad6985b0b65375adf,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,,0.9999999311402143,,1.0000000083758662,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:ba4707f436216aee4501c3c202cead0e4bf0d05b0f5ba27ad6985b0b65375adf,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,0.9999999311402143,,1.0000000083758662,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:c497c4de0ba0fd24672a44a4ac0aac7442287db25e0dd5c613f22e12e3959f73,R_IB,10.0,10.701520002889986,6.912108630947315,0.7015200028899855,3.0878913690526852,MATCHED_TARGET_SUPPORT,3.117901029720721,1.0000000022305724,3.109147067829532,1.0000000153995232,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:c497c4de0ba0fd24672a44a4ac0aac7442287db25e0dd5c613f22e12e3959f73,D_OB,13.0,0.0,0.0,13.0,13.0,MATCHED_TARGET_SUPPORT,3.117901029720721,1.0000000022305724,3.109147067829532,1.0000000153995232,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,sha256:c497c4de0ba0fd24672a44a4ac0aac7442287db25e0dd5c613f22e12e3959f73,D_TX,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,3.117901029720721,1.0000000022305724,3.109147067829532,1.0000000153995232,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:049ae02b1d9293000349212d74d6684f54bfe62418f7dc74a3a4b80d53a0dac8,R_IB,,4.963830443113418,5.44168073405751,,,ABSTAIN_INACTIVE_OR_UNSUPPORTED,,1.0000000083557647,,0.999999998089552,R_IB_T_IB_FINITE_SUPPORT_CONDITIONAL_ONLY
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:049ae02b1d9293000349212d74d6684f54bfe62418f7dc74a3a4b80d53a0dac8,D_OB,0.0,0.0,0.0,0.0,0.0,MATCHED_TARGET_SUPPORT,,1.0000000083557647,,0.999999998089552,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,sha256:049ae02b1d9293000349212d74d6684f54bfe62418f7dc74a3a4b80d53a0dac8,D_TX,0.0,2.398622751235962,0.0,2.398622751235962,0.0,MATCHED_TARGET_SUPPORT,,1.0000000083557647,,0.999999998089552,NOT_APPLICABLE_D_OB_D_TX_NO_FROZEN_CRPS
