replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
924,1716,0.695717589443613,0.06701631701631694,0.25320512820512825,0.05244755244755245,0.7558139534883721,0.8695100996777094,0.051864801864801864,0.0005827505827505828,3,3
925,1640,0.7568299539232292,0.05792682926829268,0.2100609756097565,0.00975609756097561,0.7926829268292683,0.9075484596059543,0.00975609756097561,0.0,2,1
926,1796,0.7150399841056971,0.06458797327394211,0.2861915367483296,0.06570155902004454,0.8222222222222222,0.8720620221702582,0.05011135857461024,0.015590200445434299,1,3
927,1880,0.7263232203853643,0.06436170212765957,0.2515957446808511,0.04042553191489362,0.7872340425531915,0.8803009885760463,0.039361702127659576,0.0010638297872340426,2,2
928,1743,0.6955975506060865,0.06942053930005743,0.2759609868043603,0.06196213425129088,0.8628571428571429,0.8557120672166697,0.06196213425129088,0.0,2,3
929,1894,0.710031765423875,0.08025343189017947,0.2624076029567054,0.048574445617740235,0.8,0.8702136684983459,0.028511087645195353,0.02006335797254488,1,3
930,1719,0.6845131294699477,0.07155322862129143,0.2933100639906923,0.08784176847004072,0.7325581395348837,0.84149791181556,0.048283885980221056,0.03955788248981966,1,4
931,1985,0.7729552879882872,0.059949622166246885,0.2005037783375315,0.009571788413098237,0.678391959798995,0.9224805020283249,0.007556675062972292,0.0020151133501259445,3,2
932,1743,0.7371579699559386,0.051635111876075696,0.26161790017211706,0.03499713138267355,0.7714285714285715,0.8907744140773695,0.021801491681009755,0.013195639701663799,2,2
933,1796,0.6930777852638639,0.07683741648106901,0.3048440979955457,0.11024498886414254,0.7611111111111111,0.8507390035971494,0.0556792873051225,0.05456570155902005,3,2
934,1799,0.7239115460381569,0.06837131739855468,0.2546970539188438,0.04724847137298499,0.7611111111111111,0.8871253667107026,0.04613674263479711,0.0011117287381878821,1,1
935,1591,0.7225284292371593,0.05782526712759273,0.272784412319296,0.07165304839723445,0.59375,0.8767847199176404,0.02765556253928347,0.04399748585795098,1,1
936,1833,0.7699876984108065,0.05946535733769778,0.20272776868521544,0.027277686852154936,0.9021739130434783,0.9161051204459355,0.027277686852154936,0.0,1,1
937,1982,0.8070670560119843,0.03506559031281531,0.18819374369323916,0.0075681130171543895,0.6331658291457286,0.9365848278968041,0.0075681130171543895,0.0,1,1
938,1661,0.7443180168092607,0.04996989765201687,0.2691149909692956,0.049969897652016856,0.7425149700598802,0.8913427158850813,0.03732691149909693,0.012642986152919929,1,2
939,1553,0.7148900675280481,0.07018673535093362,0.25048293625241475,0.04829362524146812,0.7564102564102564,0.8782267942154657,0.0206052801030264,0.027688345138441726,2,1
940,1943,0.6715425524861821,0.08028821410190423,0.28358208955223885,0.09264024704065878,0.8923076923076924,0.840958330204963,0.06948018528049409,0.023160061760164694,1,2
941,1767,0.6729816107084617,0.09903791737408035,0.2814940577249576,0.053763440860215055,0.5141242937853108,0.8416037988422389,0.04187889077532541,0.011884550084889643,2,3
942,1724,0.7675122661346848,0.047563805104408385,0.23184454756380515,0.029002320185614848,0.5664739884393064,0.9062244342177515,0.021461716937354988,0.0075406032482598605,3,3
943,1794,0.7172057830695568,0.055741360089186176,0.2618171683389075,0.02564102564102564,0.6944444444444444,0.8782418656152349,0.023968784838350056,0.0016722408026755853,1,3
944,2032,0.6856514565244595,0.07086614173228345,0.31643700787401574,0.13484251968503938,0.5343137254901961,0.8386394580111677,0.06496062992125984,0.06988188976377953,2,2
945,1810,0.7414788512426044,0.059668508287292865,0.23038674033149165,0.023204419889502764,0.7237569060773481,0.8990214874883592,0.01270718232044199,0.010497237569060774,2,2
946,1786,0.7745468152284397,0.053191489361702135,0.20828667413213886,0.01791713325867861,0.7206703910614525,0.9190967230924054,0.01791713325867861,0.0,3,1
947,1455,0.7483496351028073,0.0515463917525773,0.22350515463917542,0.03711340206185567,0.7808219178082192,0.9052088652114312,0.03436426116838488,0.0027491408934707906,2,2
948,1807,0.6609862170069988,0.08024349750968462,0.29275041505257327,0.08688433868289984,0.7237569060773481,0.8260681927594371,0.03707802988378528,0.04980630879911455,2,4
949,1855,0.8022674343137307,0.047439353099730464,0.18199460916442056,0.01725067385444744,0.7903225806451613,0.9346393410820961,0.01725067385444744,0.0,2,3
950,1885,0.6903089673922232,0.07374005305039788,0.3096021220159152,0.11671087533156499,0.7037037037037037,0.849585820737257,0.06312997347480107,0.053580901856763924,2,1
951,1683,0.7371813228966692,0.05466428995840755,0.2558526440879381,0.027332144979203804,0.7337278106508875,0.8917896952049483,0.027332144979203804,0.0,1,2
952,1773,0.659052670674659,0.0620417371686407,0.3079526226734349,0.13761985335589397,0.8202247191011236,0.8239026772050596,0.09926677946982515,0.03835307388606881,2,2
953,1889,0.7828393321398036,0.0640550555849656,0.1810481736368449,0.04023292747485442,0.5502645502645502,0.922318373457905,0.04023292747485442,0.0,2,1
954,1835,0.7354335430687368,0.05722070844686655,0.25776566757493186,0.05068119891008174,0.7934782608695652,0.8855427454492384,0.026158038147138966,0.02452316076294278,1,4
955,2136,0.7829019994794233,0.051029962546816465,0.2401685393258427,0.017322097378277154,0.897196261682243,0.9158768140405809,0.017322097378277154,0.0,3,1
956,1794,0.7509530239765028,0.06465997770345598,0.2246376811594203,0.026755852842809364,0.7555555555555555,0.9075445449207281,0.02564102564102564,0.0011148272017837235,1,2
957,1714,0.6308319859086188,0.09859976662777131,0.33704784130688453,0.1499416569428238,0.7151162790697675,0.8023571483414551,0.0822637106184364,0.0676779463243874,2,2
958,1773,0.7415137432032541,0.07332205301748451,0.23688663282571912,0.01071630005640158,0.8426966292134831,0.9002948216903673,0.009588268471517203,0.0011280315848843769,1,4
959,1615,0.7279604446899408,0.06439628482972137,0.25857585139318895,0.02848297213622291,0.7654320987654321,0.8869791406446992,0.02848297213622291,0.0,2,2
960,1945,0.6721160468638581,0.09922879177377886,0.2859640102827765,0.08020565552699228,0.7025641025641025,0.8304471586821042,0.0699228791773779,0.010282776349614395,3,3
961,1657,0.646398915512246,0.0911285455642728,0.3204586602293301,0.1412190706095353,0.6265060240963856,0.8177981935649197,0.08931804465902234,0.05190102595051298,1,2
962,1658,0.680992870176584,0.07418576598311215,0.294692400482509,0.0850422195416164,0.6987951807228916,0.8523303536864879,0.04463208685162847,0.040410132689987936,3,3
963,1845,0.7521769292279559,0.06070460704607045,0.23197831978319783,0.00975609756097561,0.6972972972972973,0.903830727291753,0.00975609756097561,0.0,1,3
964,1582,0.6660623306558445,0.06226295828065739,0.32048040455120097,0.15170670037926676,0.9308176100628931,0.824246795964386,0.07901390644753477,0.07269279393173199,4,4
965,1742,0.7776387522280933,0.055683122847301925,0.20321469575200912,0.01951779563719862,0.7828571428571428,0.9221657534589045,0.01951779563719862,0.0,3,2
966,1824,0.7269793990558552,0.05921052631578946,0.23793859649122806,0.04057017543859649,0.7704918032786885,0.8851502068589336,0.00712719298245614,0.03344298245614035,5,1
967,1826,0.6961739786346244,0.08680175246440305,0.27163198247535597,0.029572836801752465,0.8797814207650273,0.8621565725833934,0.029572836801752465,0.0,2,3
968,1901,0.7755397453645464,0.049973698053655924,0.21094160967911624,0.02367175170962651,0.9319371727748691,0.9187248744328155,0.02367175170962651,0.0,1,2
969,1722,0.7656587954450581,0.059233449477351874,0.21080139372822293,0.011033681765389082,0.7861271676300579,0.91409770258912,0.011033681765389082,0.0,3,2
970,2080,0.7396510469332799,0.05528846153846151,0.24091346153846163,0.03173076923076923,0.5673076923076923,0.8941522802292807,0.01971153846153846,0.01201923076923077,2,1
971,1729,0.7576034994762447,0.06072874493927122,0.2422209369577792,0.03412377096587623,0.8439306358381503,0.9049410036786351,0.03412377096587623,0.0,1,1
972,1761,0.7345716810318099,0.06416808631459392,0.259511641113004,0.028960817717206135,0.8757062146892656,0.8878740742963284,0.028960817717206135,0.0,2,2
973,1682,0.7182585055204906,0.08145065398335316,0.2312722948870392,0.05291319857312723,0.6982248520710059,0.8839517272078019,0.04994054696789536,0.002972651605231867,1,3
974,1690,0.6985261120771863,0.06449704142011836,0.26692307692307704,0.0378698224852071,0.727810650887574,0.8609785528819562,0.0378698224852071,0.0,1,2
975,1764,0.6975975407715213,0.06632653061224486,0.24092970521541957,0.07539682539682539,0.7627118644067796,0.8596053150877123,0.07539682539682539,0.0,1,1
976,1720,0.7353949935750835,0.06744186046511635,0.24186046511627907,0.04534883720930233,0.7732558139534884,0.8957214897724239,0.03488372093023256,0.010465116279069767,4,4
977,1863,0.7976706109264632,0.04777241009125066,0.1932367149758455,0.01878690284487386,0.7807486631016043,0.9321847601890156,0.014492753623188406,0.0042941492216854536,1,2
978,1866,0.6574602031625818,0.06672025723472669,0.3161843515541265,0.17363344051446947,0.7914438502673797,0.8170383549875306,0.09431939978563773,0.07931404072883172,1,5
979,1890,0.6593691015490765,0.07513227513227516,0.3296296296296296,0.1529100529100529,0.6296296296296297,0.8160421743165376,0.08835978835978836,0.06455026455026455,1,3
980,1918,0.7350259902788899,0.07924921793534934,0.22836287799791447,0.05578727841501564,0.4114583333333333,0.8911549377620942,0.05578727841501564,0.0,3,2
981,1735,0.6730958521205266,0.08933717579250722,0.2910662824207493,0.08876080691642652,0.6666666666666666,0.8489307612257198,0.040345821325648415,0.0484149855907781,1,2
982,1826,0.7073163699791516,0.07228915662650603,0.2562979189485214,0.029025191675794086,0.6994535519125683,0.8710401787261853,0.012048192771084338,0.016976998904709748,2,1
983,1802,0.6883151329132352,0.09267480577136517,0.29128745837957826,0.07713651498335183,0.7900552486187845,0.8557304070387526,0.049944506104328525,0.02719200887902331,3,2
984,1529,0.7321449386660817,0.0725964682799215,0.221190320470896,0.028122956180510136,0.8235294117647058,0.8988288561052501,0.028122956180510136,0.0,2,1
985,1782,0.7753121277906441,0.04882154882154883,0.22491582491582496,0.008978675645342313,0.7094972067039106,0.9255065165495872,0.008417508417508417,0.0005611672278338945,3,2
986,1744,0.7322865236533069,0.06594036697247704,0.24598623853211007,0.025802752293577983,0.9371428571428572,0.8872878216208745,0.025802752293577983,0.0,5,1
987,1576,0.7400219203624684,0.060913705583756354,0.23604060913705582,0.02728426395939086,0.7025316455696202,0.8940898309540473,0.005076142131979695,0.022208121827411168,1,1
988,1816,0.674561555298525,0.10737885462555063,0.27973568281938327,0.07488986784140969,0.5659340659340659,0.8409933791838129,0.07488986784140969,0.0,3,1
989,1723,0.7514184134008866,0.052814857806152055,0.23737666860127687,0.021474172954149738,0.8265895953757225,0.9070336932179981,0.019152640742890307,0.0023215322112594312,2,2
990,1646,0.669135568684568,0.074726609963548,0.3110571081409478,0.12818955042527339,0.5151515151515151,0.8316635825953933,0.08687727825030377,0.041312272174969626,2,3
991,1777,0.7176918446861802,0.0770962296004502,0.26674169949352833,0.03432751828925155,0.6123595505617978,0.8752704147709598,0.027574563871693866,0.006752954417557681,2,1
992,1766,0.7344521604442772,0.06030577576443941,0.24462061155152884,0.04983012457531144,0.8192090395480226,0.8864623036087811,0.03227633069082673,0.017553793884484713,2,1
993,1798,0.7096356675648532,0.07007786429365959,0.2687986651835373,0.060622914349276975,0.7,0.8670665825256555,0.05839822024471635,0.002224694104560623,1,3
994,1772,0.7187245086187196,0.07844243792325056,0.23702031602708806,0.014108352144469526,0.8764044943820225,0.8855960525134524,0.014108352144469526,0.0,4,2
995,1758,0.7322545372759558,0.07281001137656429,0.23378839590443679,0.03299203640500569,0.7670454545454546,0.8980202682926204,0.02502844141069397,0.007963594994311717,2,1
996,1788,0.7556826154062017,0.057606263982102904,0.22651006711409397,0.018456375838926176,0.6312849162011173,0.9077528105840176,0.017337807606263984,0.0011185682326621924,1,2
997,1638,0.7184974045685268,0.07020757020757018,0.25274725274725274,0.06043956043956044,0.6707317073170732,0.8825949431035346,0.06043956043956044,0.0,2,1
998,1867,0.7287373965716032,0.05356186395286561,0.26020353508302096,0.020353508302088912,0.6737967914438503,0.8833246772809967,0.020353508302088912,0.0,2,1
999,1821,0.6728432074053277,0.10323997803404722,0.2756727073036793,0.07633168588687535,0.6612021857923497,0.8366476144524894,0.07633168588687535,0.0,3,2
1000,1659,0.738762640323697,0.05907172995780591,0.22905364677516576,0.03375527426160337,0.8614457831325302,0.898467781263371,0.03375527426160337,0.0,3,3
1001,1723,0.6604324427877409,0.08589669181659898,0.3163087637840975,0.12594312246082415,0.7456647398843931,0.8313740013137023,0.062100986651189787,0.06384213580963435,1,3
1002,1690,0.7066581760393187,0.07544378698224853,0.257396449704142,0.038461538461538464,0.8165680473372781,0.87296338253204,0.028402366863905324,0.010059171597633136,5,1
1003,1678,0.7206949336762857,0.06644815256257447,0.2578069129916566,0.032777115613825986,0.5,0.8855192910898811,0.03158522050059595,0.0011918951132300357,5,1
1004,1959,0.7343572597341881,0.0627871362940276,0.2792240939254722,0.04696273608984176,0.75,0.8831247760326084,0.029606942317508933,0.017355793772332824,1,3
1005,1847,0.7392835675107071,0.07092582566323768,0.23822414726583652,0.040606388738494856,0.7513513513513513,0.8972333942225307,0.036816459122902004,0.003789929615592853,1,1
1006,1581,0.6439526274459527,0.09677419354838712,0.3149905123339658,0.13725490196078433,0.559748427672956,0.8153185863095962,0.09108159392789374,0.046173308032890575,1,3
1007,1802,0.7058080847019291,0.07824639289678137,0.25749167591564925,0.059378468368479466,0.7403314917127072,0.857715659688051,0.058823529411764705,0.0005549389567147614,1,3
1008,1697,0.7605899769848882,0.04242781378903948,0.2280494991160873,0.028874484384207425,0.7588235294117647,0.9032285007200577,0.011785503830288745,0.01708898055391868,3,2
1009,1777,0.7005615248310161,0.06302757456387176,0.3088351153629714,0.11311198649409117,0.7584269662921348,0.8595592045008263,0.05458638154192459,0.05852560495216657,2,1
1010,1886,0.7357331086006959,0.05567338282078471,0.26033934252386004,0.025980911983032873,0.8941798941798942,0.8932055570401806,0.025980911983032873,0.0,3,1
1011,1763,0.6685068919863546,0.0975609756097561,0.2785025524673852,0.0737379466817924,0.5480225988700564,0.8431789972632094,0.05445263754963131,0.019285309132161088,2,1
1012,1781,0.7158403197344305,0.061763054463784384,0.2801796743402583,0.043795620437956206,0.7877094972067039,0.8696231762985923,0.035934868051656375,0.007860752386299831,5,1
1013,1715,0.7029820277570854,0.06822157434402337,0.27288629737609327,0.06822157434402332,0.8197674418604651,0.8687439854713742,0.037900874635568516,0.030320699708454812,1,2
1014,1852,0.7276883796885828,0.07019438444924406,0.24670626349892016,0.04103671706263499,0.6075268817204301,0.8815487745582374,0.011879049676025918,0.029157667386609073,1,2
1015,1606,0.7456861437048647,0.06257783312577833,0.2285180572851806,0.0224159402241594,0.7204968944099379,0.903230753135896,0.021170610211706103,0.0012453300124533001,2,1
1016,1808,0.7101504146327119,0.060840707964601726,0.30033185840707965,0.10176991150442478,0.6464088397790055,0.8664866321018948,0.046460176991150445,0.05530973451327434,2,1
1017,1808,0.6697382410706898,0.08545353982300885,0.32317477876106193,0.10951327433628319,0.6353591160220995,0.8233689094027871,0.10896017699115045,0.0005530973451327434,3,3
1018,1636,0.7815172335344667,0.0568459657701712,0.2078239608801956,0.007946210268948655,0.8475609756097561,0.9248430902907221,0.007946210268948655,0.0,5,1
1019,1922,0.699670136959568,0.06893860561914672,0.3006763787721124,0.10145681581685743,0.8238341968911918,0.8600388840905775,0.0639958376690947,0.037460978147762745,1,2
1020,1869,0.7360635248251348,0.06367041198501877,0.26431246655965757,0.0299625468164794,0.786096256684492,0.8820662945378224,0.0299625468164794,0.0,3,3
1021,1591,0.710472961744275,0.06599622878692646,0.27529855436832185,0.07605279698302954,0.6625,0.870503025789117,0.05091137649277184,0.0251414204902577,2,1
1022,1933,0.753790430679965,0.07501293326435596,0.20693222969477498,0.031039834454216243,0.654639175257732,0.9051736365391254,0.030522503879979308,0.0005173305742369374,2,1
1023,1718,0.6706965345940155,0.0861466821885914,0.30634458672875436,0.11816065192083819,0.7906976744186046,0.8418117808737392,0.08207217694994179,0.03608847497089639,1,4
1024,1550,0.7258598054605175,0.044193548387096764,0.27806451612903227,0.03483870967741935,0.8580645161290322,0.8868627492677321,0.03225806451612903,0.0025806451612903226,2,2
1025,1735,0.7388820775375832,0.06109510086455339,0.25936599423631124,0.03688760806916427,0.5919540229885057,0.8947333880877344,0.029971181556195964,0.0069164265129683,5,1
1026,1665,0.7302280278101729,0.06846846846846849,0.24120120120120128,0.04504504504504504,0.6826347305389222,0.8958089514851721,0.032432432432432434,0.012612612612612612,2,2
1027,1623,0.7267912959709005,0.06715958102279729,0.2692544670363525,0.04066543438077634,0.6809815950920245,0.8922273225014326,0.025878003696857672,0.014787430683918669,2,4
1028,1906,0.6508009478751359,0.08053515215110174,0.33735571878279125,0.16107030430220357,0.6858638743455497,0.8139953069477633,0.09706190975865688,0.06400839454354669,1,3
1029,1773,0.7010423879813551,0.07670614777213758,0.25820642978003383,0.06429780033840947,0.7359550561797753,0.8605914149896903,0.06429780033840947,0.0,2,1
1030,1605,0.7352628096320378,0.06542056074766356,0.25420560747663556,0.07165109034267912,0.8198757763975155,0.8890735711179657,0.03925233644859813,0.032398753894081,1,2
1031,1812,0.773654522626861,0.049116997792494455,0.2163355408388521,0.025386313465783666,0.7747252747252747,0.9132423444594664,0.016556291390728478,0.008830022075055188,1,2
1032,1673,0.6891018509044884,0.0735206216377765,0.30412432755528984,0.11177525403466826,0.8809523809523809,0.8574760545164091,0.06694560669456066,0.04482964734010759,2,1
1033,1642,0.6486614794491237,0.10048721071863576,0.3172350791717418,0.13215590742996347,0.7272727272727273,0.8153592941583062,0.08891595615103533,0.043239951278928136,2,2
1034,1690,0.74197797018836,0.07130177514792901,0.24852071005917165,0.03905325443786982,0.6331360946745562,0.8945431690062092,0.028402366863905324,0.010650887573964497,2,1
1035,1360,0.7869400688345803,0.05514705882352941,0.17808823529411782,0.019852941176470587,0.7720588235294118,0.9279205020876687,0.019852941176470587,0.0,4,1
1036,1757,0.7857167417391602,0.047808764940239,0.20887877063175872,0.01195219123505976,0.7613636363636364,0.9306141293117538,0.01195219123505976,0.0,2,1
1037,1921,0.7509449074845356,0.0640291514836023,0.2347735554398751,0.01665799062988027,0.772020725388601,0.9038353750727801,0.01665799062988027,0.0,1,2
1038,1811,0.7558844306430608,0.06350082827167314,0.22197680839315292,0.018221976808393152,0.6923076923076923,0.9063868330509746,0.018221976808393152,0.0,1,2
1039,1839,0.7060859471240406,0.08917890157694397,0.24089178901576946,0.05492115280043502,0.7282608695652174,0.8622340116015281,0.05492115280043502,0.0,3,3
1040,1638,0.7024511498608548,0.07326007326007328,0.2814407814407814,0.09462759462759462,0.8536585365853658,0.8601245928452631,0.051892551892551896,0.042735042735042736,2,1
1041,1854,0.7646210269660892,0.05366774541531824,0.2362459546925566,0.019417475728155338,0.7419354838709677,0.9137048650160702,0.015102481121898598,0.004314994606256742,1,1
1042,1642,0.704055803987676,0.0828258221680877,0.2520706455542022,0.05785627283800244,0.5212121212121212,0.8750324009896536,0.05602923264311815,0.0018270401948842874,3,2
1043,1611,0.678547143058925,0.09186840471756674,0.29422718808193665,0.074487895716946,0.691358024691358,0.8446531385549059,0.0670391061452514,0.0074487895716946,1,3
1044,1812,0.7846611899002163,0.03669977924944812,0.20750551876379686,0.025938189845474614,0.8461538461538461,0.9211276947153374,0.019315673289183224,0.006622516556291391,1,1
1045,1951,0.7288834315548246,0.05228088159917993,0.2526909277293695,0.02665299846232701,0.7551020408163265,0.8881868127624211,0.007175807278318811,0.019477191184008202,3,2
1046,1752,0.651364330362386,0.08732876712328766,0.29960045662100454,0.0976027397260274,0.6875,0.8242060191639041,0.05593607305936073,0.041666666666666664,2,2
1047,1523,0.7156424962270131,0.06434668417596845,0.2564674983585029,0.06434668417596848,0.738562091503268,0.8722595105950375,0.05384110308601445,0.010505581089954037,2,2
1048,1817,0.6879332204973276,0.0731975784259769,0.27022564667033566,0.06384149697303247,0.6318681318681318,0.8503142379442205,0.058337919647771054,0.00550357732526142,2,3
1049,1610,0.6867851701685151,0.07453416149068323,0.2795031055900622,0.06770186335403727,0.7950310559006211,0.8549012556459176,0.029192546583850933,0.03850931677018633,1,2
1050,1707,0.6410550356253562,0.09841827768014061,0.31693028705330994,0.11775043936731107,0.5614035087719298,0.8141048613768403,0.06502636203866433,0.05272407732864675,4,2
1051,1874,0.7249822961722102,0.06109925293489865,0.25827107790821774,0.05389541088580576,0.8563829787234043,0.882298865636966,0.0336179295624333,0.020277481323372464,3,4
1052,1760,0.6353532427357238,0.08125000000000003,0.364318181818182,0.15795454545454546,0.9488636363636364,0.8012171399879152,0.08352272727272728,0.07443181818181818,4,4
1053,1709,0.663499796327308,0.08250438853130482,0.3165593914569924,0.11702750146284377,0.7368421052631579,0.8282019650399859,0.07255705090696314,0.044470450555880635,3,3
1054,1813,0.7107286266331648,0.07611693325979046,0.263099834528406,0.049641478212906785,0.42857142857142855,0.8690778871553062,0.043574186431329286,0.006067291781577496,2,3
1055,1683,0.7611110561002418,0.05109922756981583,0.24064171122994654,0.0172311348781937,0.8284023668639053,0.9084614582212236,0.0172311348781937,0.0,2,1
1056,1819,0.6864479944010082,0.08356239692138534,0.28037383177570085,0.07091808686091258,0.6483516483516484,0.836535649177596,0.07091808686091258,0.0,1,2
1057,1923,0.6596617724458036,0.07332293291731673,0.296411856474259,0.0904836193447738,0.5751295336787565,0.8197416734369436,0.08788351534061363,0.0026001040041601664,1,2
1058,1639,0.6873867626993535,0.06833435021354484,0.27638804148871265,0.06894447834045149,0.8048780487804879,0.8529492464122053,0.018303843807199512,0.05064063453325198,3,2
1059,1832,0.7883065382540145,0.04912663755458513,0.18558951965065507,0.019650655021834062,0.6739130434782609,0.9307668323462546,0.016921397379912665,0.0027292576419213972,4,4
1060,1760,0.7235348760238688,0.05369318181818179,0.2840909090909091,0.05795454545454545,0.7840909090909091,0.8793208016090641,0.028409090909090908,0.029545454545454545,1,4
1061,1534,0.6240903503066503,0.07431551499348107,0.3448500651890483,0.196870925684485,0.7077922077922078,0.7852247970317735,0.121251629726206,0.07561929595827901,1,3
1062,1497,0.7497872538222801,0.06746826987307941,0.21042084168336675,0.02404809619238477,0.7866666666666666,0.9056994485602339,0.02404809619238477,0.0,2,3
1063,1742,0.6590529850982711,0.06946039035591273,0.30367393800229614,0.1182548794489093,0.7542857142857143,0.8273810173484526,0.07003444316877153,0.04822043628013777,1,1
1064,1863,0.7543820359613236,0.05528717122920024,0.22383252818035426,0.031132581857219538,0.6844919786096256,0.9074284145213556,0.02147074610842727,0.00966183574879227,2,2
1065,1957,0.7061176255277984,0.10168625447112928,0.22738886050076645,0.05518650996423097,0.6938775510204082,0.8692203103745841,0.05518650996423097,0.0,2,2
1066,1758,0.7467361892015386,0.05290102389078499,0.260523321956769,0.04152445961319681,0.8920454545454546,0.8915321700694546,0.04152445961319681,0.0,3,3
1067,1476,0.6798825310980896,0.09146341463414642,0.27168021680216803,0.06707317073170732,0.527027027027027,0.8524428758518916,0.0535230352303523,0.013550135501355014,1,3
1068,1639,0.7103375870363714,0.07138499084807809,0.26674801708358764,0.051250762660158634,0.6829268292682927,0.8665800824927745,0.04820012202562538,0.003050640634533252,4,3
1069,1748,0.7050623047344782,0.07208237986270019,0.2736270022883295,0.08924485125858124,0.6628571428571428,0.8683636408833281,0.05434782608695652,0.03489702517162471,2,1
1070,1805,0.6837784006583061,0.08088642659279782,0.2906371191135735,0.08698060941828255,0.8066298342541437,0.8526005187988573,0.04875346260387812,0.03822714681440443,3,2
1071,1992,0.78443940778282,0.04066265060240959,0.24442771084337359,0.01355421686746988,0.9,0.9166803686827483,0.01355421686746988,0.0,4,4
1072,1607,0.7410775311975112,0.07031736154324825,0.21120099564405734,0.037958929682638455,0.7453416149068323,0.8926573644051041,0.037958929682638455,0.0,1,2
1073,1737,0.7418282563185569,0.05526770293609673,0.2550374208405296,0.04260218767990789,0.7816091954022989,0.8895242773532568,0.04260218767990789,0.0,1,2
1074,1598,0.6696264464521473,0.08886107634543178,0.3072590738423029,0.10888610763454318,0.79375,0.8346360095760179,0.06695869837296621,0.041927409261576974,2,1
1075,1643,0.7196565369703498,0.06451612903225806,0.24650030432136336,0.036518563603164945,0.8121212121212121,0.8798887859138853,0.035909920876445525,0.0006086427267194157,2,2
1076,2104,0.709846303784513,0.0755703422053231,0.27286121673003805,0.07557034220532319,0.4976303317535545,0.8630857328728805,0.07557034220532319,0.0,2,3
1077,1839,0.7493174649612273,0.05546492659053834,0.26992930940728666,0.03371397498640565,0.8369565217391305,0.8935460579172708,0.03262642740619902,0.001087547580206634,1,1
1078,1833,0.6740620578766638,0.09274413529732684,0.276595744680851,0.0851063829787234,0.8369565217391305,0.8428121696326114,0.04582651391162029,0.03927986906710311,3,1
1079,1757,0.7523693238733385,0.05236198064883324,0.23164484917472972,0.021627774615822423,0.6704545454545454,0.9020313558479963,0.01707455890722823,0.004553215708594195,2,2
1080,1685,0.6946333108057583,0.06884272997032642,0.2712166172106825,0.060534124629080116,0.757396449704142,0.8643661512493793,0.024925816023738872,0.03560830860534125,1,4
1081,1768,0.7205815354982325,0.06843891402714936,0.2812782805429864,0.057692307692307696,0.6384180790960452,0.8789929162132887,0.024321266968325792,0.0333710407239819,3,2
1082,1618,0.6199048427089302,0.0815822002472188,0.3510506798516687,0.20642768850432633,0.8271604938271605,0.7836433763783894,0.10630407911001236,0.10012360939431397,2,2
1083,1832,0.7180815322535409,0.08051310043668125,0.27565502183406115,0.05786026200873363,0.7445652173913043,0.8773229818244134,0.04093886462882096,0.016921397379912665,2,2
1084,1688,0.711437016921708,0.07879146919431279,0.27150473933649283,0.05154028436018957,0.8402366863905325,0.8764365728165715,0.04561611374407583,0.005924170616113744,1,1
1085,1891,0.769913397609362,0.0449497620306716,0.24378635642517188,0.016922263352723427,0.9,0.9131783473339455,0.016922263352723427,0.0,3,2
1086,1658,0.7482084474571431,0.0636308805790109,0.24065138721351026,0.011459589867310011,0.6987951807228916,0.9059901246256031,0.011459589867310011,0.0,1,1
1087,1608,0.6369017045846299,0.08022388059701491,0.3078358208955224,0.1417910447761194,0.7515527950310559,0.8065697815908435,0.10634328358208955,0.03544776119402985,2,1
1088,1599,0.8120879723578128,0.04127579737335834,0.1607254534083803,0.008130081300813009,0.8,0.944464422698418,0.008130081300813009,0.0,2,1
1089,1703,0.7225349525010671,0.0593071051086318,0.2746917204932472,0.06987668819729888,0.8245614035087719,0.8759439219321664,0.040516735173223725,0.029359953024075163,1,2
1090,2081,0.7216990053973162,0.0797693416626622,0.2542047092743873,0.06198942815953868,0.5406698564593302,0.8785822057247583,0.05814512253724171,0.0038443056222969728,3,1
1091,2072,0.746342100476215,0.05188223938223935,0.2345559845559846,0.04584942084942085,0.6057692307692307,0.8936429372894357,0.04584942084942085,0.0,1,2
1092,1738,0.7644645888292415,0.044303797468354444,0.22974683544303795,0.043153049482163405,0.7471264367816092,0.9029912165329312,0.043153049482163405,0.0,2,1
1093,1570,0.7376452803199013,0.060509554140127375,0.2637579617834396,0.03503184713375796,0.802547770700637,0.888070314629215,0.03503184713375796,0.0,1,1
1094,1903,0.7735858654836664,0.04887020493956917,0.21334734629532315,0.0162900683131897,0.7539267015706806,0.9207255158735944,0.0162900683131897,0.0,1,2
1095,1605,0.6589401114845237,0.08411214953271029,0.30654205607476626,0.13021806853582554,0.515527950310559,0.8325249426264064,0.08971962616822429,0.040498442367601244,3,4
1096,1857,0.6972973914659357,0.06515885837372115,0.29962304792676364,0.0990845449649973,0.6075268817204301,0.8579859359256808,0.04254173397953689,0.05654281098546042,3,2
1097,2063,0.7631441232168606,0.044110518662142516,0.2365487154629181,0.02035870092098885,0.8454106280193237,0.9010457593184711,0.012603005332040717,0.007755695588948134,1,2
