replicate,caliper_minutes,support_status,unique_episode_pairs,median_priority_separation,share_priority_separation_ge_030,median_component_gap_F_continuity,median_component_gap_F_execution,median_component_gap_F_propagation,median_component_gap_P_time,median_component_gap_P_itinerary,median_component_gap_P_service,median_component_gap_R_operating
1026,5.0,SUPPORTED,6391,0.22402402402402405,0.37005163511187605,0.0,0.1157930728239829,0.23976475265135797,0.2268277227185327,0.03285537973954346,0.000993360640447685,0.11774734028149396
1027,5.0,SUPPORTED,5873,0.21410967344423903,0.3374765877745616,0.0,0.11881434641477157,0.2538299817941141,0.29763525696874704,0.029675988434281465,0.0007680170978556795,0.12928642828483133
1028,5.0,SUPPORTED,6339,0.2292759706190976,0.3834989746016722,0.0,0.11389211606343883,0.2114624194251022,0.23516498644407116,0.029993662520468485,0.0,0.12192596130771566
1029,5.0,SUPPORTED,6452,0.22081218274111677,0.3705827650340979,0.0,0.11184579462689513,0.23407540178999495,0.22103068706056717,0.025363384152878025,0.0,0.1446368013479514
1030,5.0,SUPPORTED,6367,0.229595015576324,0.37741479503690906,0.0,0.10307587972184751,0.2168220891474023,0.21936750932044702,0.02076003826466904,0.0,0.13261671857908366
1031,5.0,SUPPORTED,6151,0.21881898454746135,0.34921151032352465,0.0,0.10801948612681647,0.23388425019580916,0.1949184854524965,0.028956675798859993,0.0,0.10396779156759656
1032,5.0,SUPPORTED,6576,0.24701135684399284,0.4025243309002433,0.0,0.11213781953126435,0.23182784826557917,0.25579411585401846,0.025363384152878025,0.0,0.1587220881512622
1033,5.0,SUPPORTED,6258,0.2318818514007308,0.38638542665388304,0.0,0.12306509925128174,0.23535310097392728,0.28082956113112467,0.029886327383489328,0.005570980263735099,0.15947126718237994
1034,5.0,SUPPORTED,6181,0.20828402366863907,0.33667691312085424,0.0,0.10967533327553097,0.22119604686480268,0.24482440381156462,0.032042895894273005,0.0,0.10543093457818031
1035,5.0,SUPPORTED,5917,0.19963235294117648,0.3003211086699341,0.0,0.11557502331732603,0.22771971389884135,0.19629852582314955,0.04213914550416938,0.0,0.10458541575497185
1036,5.0,SUPPORTED,6305,0.21826977803073422,0.3532117367168914,0.0,0.10855425163925461,0.23771330052691464,0.23692754419678455,0.02815265174267292,0.0,0.1563773933463694
1037,5.0,SUPPORTED,6255,0.22332118688183233,0.35731414868105515,0.0,0.10575421650291364,0.21610749059045908,0.25415513016918323,0.02710567827155943,0.0,0.15981761664807725
1038,5.0,SUPPORTED,6301,0.22611816675869684,0.3705760990318997,0.0,0.11346732100526646,0.23844062011339712,0.24982479594418927,0.03068753226507068,0.0,0.10850384824366584
1039,5.0,SUPPORTED,6265,0.21343121261555198,0.3482841181165203,0.0,0.10796989961706674,0.22637912880527095,0.24727938384777826,0.03688773759646251,0.0,0.10650630167219788
1040,5.0,SUPPORTED,6433,0.22466422466422475,0.38893206901912014,0.0,0.1134225763483247,0.2274280187274363,0.23651476685889955,0.030659295352356626,0.0037141638424348705,0.15947126718237994
1041,5.0,SUPPORTED,6377,0.23031283710895362,0.374157127175788,0.0,0.10425676041944958,0.22771971389884135,0.23657980853448407,0.03384938201924292,0.0,0.11239542858675122
1042,5.0,SUPPORTED,6194,0.22259439707673567,0.35695834678721344,0.0,0.10858756185200899,0.21468921343680658,0.25789849289508604,0.02718480078763927,0.0,0.09656713996082544
1043,5.0,SUPPORTED,6469,0.22687771570453136,0.37285515535631475,0.0,0.11254974572083862,0.22788616397956502,0.22569224745697017,0.03175921715317735,0.0,0.11221856158226728
1044,5.0,SUPPORTED,6146,0.21688741721854307,0.3452652131467621,0.0,0.11275566706043563,0.2264586114790288,0.22297051647314883,0.034748270148418386,0.0006718819334077444,0.12052222288779547
1045,5.0,SUPPORTED,6530,0.24833418759610454,0.4116385911179173,0.0,0.10184334639651588,0.2333312611835392,0.2485550091551622,0.014409896250567801,0.0,0.19180316052541108
1046,5.0,SUPPORTED,6283,0.22716894977168944,0.3803915327073054,0.0,0.10775356590473917,0.19860301728331253,0.25579411585401846,0.030742586771910444,0.00033591516161211345,0.16070457194000481
1047,5.0,SUPPORTED,6701,0.2005909389363099,0.3272645873750187,0.0,0.12072385496952956,0.2274280187274363,0.219775564202237,0.04282708360239956,0.0,0.11924129201789935
1048,5.0,SUPPORTED,6794,0.24628508530544857,0.403591404180159,0.0,0.12206895132754544,0.2312919028440356,0.23065747716167162,0.030742586771910444,0.0016759175153970578,0.15340044724725888
1049,5.0,SUPPORTED,6074,0.23043478260869565,0.37586433980902206,0.0,0.12458787854377405,0.2385760730561711,0.29221767835581985,0.02575826521946732,0.0,0.17431380797061136
1050,5.0,SUPPORTED,6550,0.24751025190392503,0.40931297709923664,0.0,0.11500854503583308,0.2413540208449375,0.2688770557695638,0.03244687898189359,0.0,0.1591789325233549
1051,5.0,SUPPORTED,6099,0.21611526147278548,0.3472700442695524,0.0,0.10997549384174982,0.22862731689099877,0.22626999716435486,0.019350544675651154,0.0,0.18179822348174635
1052,5.0,SUPPORTED,6468,0.22840909090909092,0.37894248608534326,0.0,0.12295782201759076,0.21673864772013585,0.24308783244383436,0.028333434632607304,0.005476001328944221,0.17350387716433024
1053,5.0,SUPPORTED,6386,0.21825629022820364,0.3640776699029126,0.0,0.11248783140190527,0.22240720611397946,0.2457986849973857,0.028896036618486595,0.0,0.14487217324785887
1054,5.0,SUPPORTED,6627,0.23496966354109214,0.3909763090387807,0.0,0.12246848863073599,0.2279221334951927,0.25186514228368273,0.04138714755142539,0.0,0.10135615090839567
1055,5.0,SUPPORTED,6217,0.21004159239453357,0.3447000160849284,0.0,0.11322774450330608,0.230501810432179,0.22465509907767112,0.03935161603662737,0.0008508625056340355,0.12109937965869903
1056,5.0,SUPPORTED,6227,0.2267729521715228,0.3748193351533644,0.0,0.1281007401438033,0.23388425019580916,0.21620476859640994,0.04175979997653051,0.0037070043542766686,0.11691835962119515
1057,5.0,SUPPORTED,6210,0.22191887675507022,0.36505636070853464,0.0,0.12214123898678843,0.2264586114790288,0.25414840432941654,0.032538812823862166,0.0044258733373427825,0.1591789325233549
1058,5.0,SUPPORTED,6233,0.23672971323978037,0.385368201508102,0.0,0.10772819185172888,0.20514243207289834,0.2227750345828992,0.036185754729154467,0.0,0.17863571965135633
1059,5.0,SUPPORTED,6153,0.21861353711790393,0.35641150658215504,0.0,0.1151837176259827,0.2425510105676949,0.2893211501718803,0.03841008702851681,0.0,0.15426748991012573
1060,5.0,SUPPORTED,6379,0.21960227272727273,0.34848722370277474,0.0,0.11864548027926297,0.22706294959905918,0.26012432730211876,0.0361629953327317,0.00040171461946134773,0.1238142438796564
1061,5.0,SUPPORTED,6321,0.22588005215123863,0.375889890840057,0.0,0.11997580255710466,0.20896698199156047,0.24421257186830586,0.03203166392916046,0.0,0.13134804964065552
1062,5.0,SUPPORTED,6247,0.21442885771543088,0.32607651672802945,0.0,0.10662070792322462,0.21549634874536416,0.23386526228633236,0.020222228860289584,0.0,0.16618050821125507
1063,5.0,SUPPORTED,6650,0.23880597014925373,0.38571428571428573,0.0,0.12141540798021358,0.22817988852874416,0.24661949475557615,0.038559686187059,0.0017584951314589107,0.17311823887284844
1064,5.0,SUPPORTED,6429,0.2208803005904455,0.3728418105459636,0.0,0.09985102419672978,0.21888952116307597,0.2101535823049643,0.03384938201924292,0.0,0.11294421807491102
1065,5.0,SUPPORTED,6152,0.2195963208993357,0.3618335500650195,0.0,0.12409945945289699,0.2606909430574403,0.30122547386456067,0.03007708418017107,0.005220802076717023,0.19536532307974994
1066,5.0,SUPPORTED,6217,0.21160409556313992,0.3252372526942255,0.0,0.11296184347285064,0.22208331804649806,0.21620476859640994,0.04042523112551705,0.0,0.14250701772980393
1067,5.0,SUPPORTED,6569,0.2225609756097561,0.36185111889176436,0.0,0.12083099654067639,0.21904850035455264,0.2160838022252599,0.023458561403992356,0.0,0.13427708064446792
1068,5.0,SUPPORTED,5864,0.20835875533862114,0.34328103683492495,0.0,0.12314908123451582,0.24581549583817836,0.25071118685843946,0.03007708418017107,4.844166277713979e-05,0.14232993344193098
1069,5.0,SUPPORTED,6613,0.23483981693363845,0.38787237259942536,0.0,0.11762477038770583,0.23582087239483374,0.2533923036575595,0.03423724352481497,0.0,0.13170409875456246
1070,5.0,SUPPORTED,6412,0.22742382271468148,0.37117903930131,0.0,0.11991940400684266,0.22241444724399756,0.2528057227605906,0.026163838761177095,0.0,0.180824091238901
1071,5.0,SUPPORTED,6355,0.214859437751004,0.3359559402045633,0.0,0.11626338469795891,0.2408802041944001,0.242269562839514,0.02519064989922125,0.002006373406388995,0.14659459384856757
1072,5.0,SUPPORTED,5981,0.20192906036092095,0.3178398261160341,0.0,0.10635175422066818,0.21694027311866393,0.20365108456547545,0.02562926978303718,0.0018168142674356083,0.11460622120648623
1073,5.0,SUPPORTED,6343,0.2435233160621762,0.3819959009932209,0.0,0.10608515789841905,0.21435452604809718,0.23293266594073195,0.014816002850407971,0.0004495688996470279,0.12703322002718753
1074,5.0,SUPPORTED,6148,0.23028785982478095,0.38240078074170464,0.0,0.10863571379287845,0.21019582725608,0.2186617884423605,0.03935161603662737,0.0,0.13173934103468338
1075,5.0,SUPPORTED,6417,0.20754716981132076,0.3342683496961197,0.0,0.12031389493495225,0.23195266260881914,0.23306655489007377,0.02704017611288953,0.0,0.1415535328211263
1076,5.0,SUPPORTED,6091,0.21720532319391633,0.3560991626990642,0.0,0.10901275586494352,0.22120920614213332,0.2230842238713303,0.019622115042320303,0.0,0.12717711529694498
1077,5.0,SUPPORTED,6290,0.22838499184339311,0.3689984101748808,0.0,0.11261239406688697,0.21888750236924684,0.27138868994950327,0.040118202465058234,5.53720034472808e-05,0.12458504810929298
1078,5.0,SUPPORTED,6499,0.22858701582105836,0.3852900446222496,0.0,0.10853903758449152,0.21361139998771256,0.2343887506034972,0.025363384152878025,0.0,0.18667708063730976
1079,5.0,SUPPORTED,6564,0.21798520204894706,0.34125533211456427,0.0,0.11913690565373095,0.23831589064309067,0.23880636426173446,0.03725733154804499,0.0,0.14052684884518385
1080,5.0,SUPPORTED,5984,0.2118694362017804,0.35711898395721925,0.0,0.11296184347285064,0.22344302785866355,0.2750710560623743,0.032979894502912735,0.0,0.13868890684098006
1081,5.0,SUPPORTED,6612,0.22963800904977377,0.3740169388989716,0.0,0.12032346858689998,0.22487119649921983,0.2641704830766621,0.025363384152878025,0.0051525579837485395,0.14140768852084878
1082,5.0,SUPPORTED,6047,0.24196538936959208,0.41375888870514305,0.0,0.12559478401090018,0.2304163665918168,0.2756893045150052,0.04403795771853465,0.005781714972307991,0.13971454962156715
1083,5.0,SUPPORTED,6323,0.2322598253275109,0.37798513363909536,0.0,0.095218603625921,0.20374547558732536,0.2343887506034972,0.021050779871474586,0.0,0.19545956457150165
1084,5.0,SUPPORTED,6200,0.22393364928909953,0.36629032258064514,0.0,0.11498169103502087,0.23159730331676964,0.2472818747472762,0.02871945351890195,0.003184839030807905,0.17394243935632397
1085,5.0,SUPPORTED,6059,0.20465362242199894,0.33586400396104965,0.0,0.11424094573286464,0.2250050716284337,0.2639299809536283,0.04042523112551705,0.005953419265462267,0.12928642828483133
1086,5.0,SUPPORTED,6413,0.22044632086851626,0.3778262903477312,0.0,0.0905686277786599,0.21367478213969873,0.22573471854660224,0.019372134142947826,0.0,0.12109937965869903
1087,5.0,SUPPORTED,6520,0.2316542288557214,0.3880368098159509,0.0,0.1168727535093194,0.22621750029038595,0.22491606601313024,0.03066348121279178,0.0012466815521177737,0.14851993349366238
1088,5.0,SUPPORTED,5945,0.20794246404002503,0.336080740117746,0.0,0.09926038410048937,0.21240188837691687,0.23178520657805907,0.029675988434281465,0.0,0.09932745178230107
1089,5.0,SUPPORTED,6235,0.22959483264826777,0.37786688051323175,0.0,0.11587834301104964,0.2268651200345297,0.266019355426901,0.03877572952481132,0.0009758129417053243,0.13447711057783945
1090,5.0,SUPPORTED,6330,0.22945699183085055,0.3909952606635071,0.0,0.11648986905492487,0.22068945844900312,0.2576838494206801,0.02815551265907918,0.0,0.11838217084296047
1091,5.0,SUPPORTED,6305,0.23503861003861004,0.38334655035685966,0.0,0.11629432657398013,0.24214661419391628,0.23651476685889955,0.029042921420256176,0.0,0.16904685171321035
1092,5.0,SUPPORTED,6213,0.23043728423475263,0.3869306293256076,0.0,0.12181393723582418,0.2264586114790288,0.22972498198211774,0.040118202465058234,0.0,0.0848662257660181
1093,5.0,SUPPORTED,6092,0.217515923566879,0.34241628365068943,0.0,0.12609599862870186,0.23771330052691464,0.2828145913266645,0.04074061753544873,0.004950079970363828,0.09818020761013031
1094,5.0,SUPPORTED,6191,0.2094062007356805,0.3288644806977871,0.0,0.11222519088414955,0.24214661419391628,0.2287721259585977,0.037841037375140524,0.0007843780976258645,0.13322681612335147
1095,5.0,SUPPORTED,6373,0.22461059190031155,0.3710968146869606,0.0,0.11497409878116055,0.2296234117820859,0.25790524055325764,0.03671524816935243,0.0,0.12458504810929298
1096,5.0,SUPPORTED,6393,0.24690360796984379,0.4113874550289379,0.0,0.11649748162630877,0.23070445467717382,0.25557123209708044,0.03244687898189359,0.0,0.13604636718519034
1097,5.0,SUPPORTED,6457,0.21449345613184684,0.34319343348304165,0.0,0.10828179910587261,0.2264841363961751,0.24209260460410498,0.0263245077714346,0.0,0.16598634489346287
1098,5.0,SUPPORTED,6442,0.21812360801781738,0.3497361067991307,0.0,0.11051275951253688,0.22472065858033768,0.22935386853460898,0.03007708418017107,0.0,0.14991999164340084
1099,5.0,SUPPORTED,6349,0.23266522210184176,0.3814773980154355,0.0,0.10756640099904927,0.22120920614213332,0.2427481165911235,0.025172627356196284,0.0,0.16611108162971547
1100,5.0,SUPPORTED,5946,0.21408529741863075,0.3358560376723848,0.0,0.10973765485687181,0.2311004261520926,0.22732425872540485,0.024604834312457278,0.0,0.1543703771196306
1101,5.0,SUPPORTED,6187,0.22599194939620468,0.3732018748989817,0.0,0.12729221210164854,0.23832822672239984,0.2689670645226011,0.03101602457363138,0.007272823619498157,0.12202355856527289
1102,5.0,SUPPORTED,6459,0.2038834951456311,0.32915311967796873,0.0,0.10855425163925461,0.23070445467717382,0.2377653451438975,0.02714682960242218,0.0,0.11820415464265654
1103,5.0,SUPPORTED,6516,0.22469135802469134,0.3690914671577655,0.0,0.10863571379287845,0.22427209110171742,0.22636204377319977,0.025750799265790405,0.0,0.1315508423373103
1104,5.0,SUPPORTED,6078,0.22039072039072038,0.35225403093122737,0.0,0.11191773502925137,0.2193081548903137,0.222045850572303,0.028476821771731692,0.0,0.15032679382129568
1105,5.0,SUPPORTED,6226,0.22641509433962265,0.3785737230966913,0.0,0.10361240962040891,0.23069320696779472,0.23859114472285553,0.032002310153006225,0.0,0.1254076106590219
1106,5.0,SUPPORTED,6112,0.20892151326933936,0.32902486910994766,0.0,0.10859345362451156,0.22862731689099877,0.23880636426173446,0.0252848510366237,0.0,0.1355712166157256
1107,5.0,SUPPORTED,6144,0.20226326742976064,0.33935546875,0.0,0.11167483983402177,0.2186197998395074,0.25682867884426125,0.030742586771910444,0.0,0.10001589823430285
1108,5.0,SUPPORTED,6110,0.24583572659391156,0.4032733224222586,0.0,0.10984967596082507,0.22176683254434232,0.28362403580926127,0.03244687898189359,0.0,0.14206398928072306
1109,5.0,SUPPORTED,6503,0.23623730625334047,0.3905889589420268,0.0,0.1003784010041584,0.22522612748434762,0.2386977006644811,0.027626315932458224,0.0,0.13868890684098006
1110,5.0,SUPPORTED,6489,0.23162765378334244,0.3786407766990291,0.0,0.11752262933741267,0.23361837530865168,0.27570516043306037,0.021107889218261452,0.0,0.15125051454052918
1111,5.0,SUPPORTED,6186,0.20994940978077573,0.3373747171031361,0.0,0.11512794243430617,0.22612096784806557,0.25074123423420647,0.02990411096468462,0.0,0.14752609220561164
1112,5.0,SUPPORTED,6006,0.2088738972496108,0.3295038295038295,0.0,0.10569083539212062,0.22732730069101284,0.22537719816380233,0.02466682151405852,0.0,0.13585317579015466
1113,5.0,SUPPORTED,6331,0.2257079400333148,0.3760859263939346,0.0,0.11254974572083862,0.23413880495059258,0.24308783244383436,0.025211081895497513,0.0007956178232004672,0.16388150556012987
1114,5.0,SUPPORTED,6345,0.22005571030640667,0.3599684791174153,0.0,0.12294633482473297,0.23313548542619164,0.259759690743829,0.03347014434947391,0.0033079074823837394,0.09988424237817525
1115,5.0,SUPPORTED,5985,0.22914285714285715,0.374937343358396,0.0,0.12095863321173843,0.24028278179469584,0.2729383981673435,0.032979894502912735,0.0034330648974010836,0.14152301067879303
1116,5.0,SUPPORTED,6068,0.22672064777327933,0.36585365853658536,0.0,0.12218147302828253,0.24541238766396412,0.27289114112132734,0.025363384152878025,0.0013126968053223907,0.16138009938060624
1117,5.0,SUPPORTED,5992,0.21385176184690158,0.3294392523364486,0.0,0.10554297529982731,0.2147480299696326,0.2442744111975513,0.03384938201924292,0.0,0.13107634855259676
1118,5.0,SUPPORTED,6310,0.25511898173768677,0.4272583201267829,0.0,0.12031389493495225,0.2359350697330434,0.2528928901011226,0.03511687469807047,0.0,0.13394202825729734
1119,5.0,SUPPORTED,6168,0.23668314113124658,0.3959143968871595,0.0,0.10978796472538989,0.24943192709035011,0.25579411585401846,0.029629811452277943,0.0,0.15329192449789847
1120,5.0,SUPPORTED,6646,0.22976190476190475,0.37857357809208547,0.0,0.1195538246635255,0.23131170791955188,0.2588812822374461,0.03551485657684925,0.0013126291828830907,0.13394401539633455
1121,5.0,SUPPORTED,6522,0.21317398554752642,0.3423796381478074,0.0,0.10936652273983996,0.23402591090419186,0.24332827943047355,0.03007708418017107,0.0,0.11796848992307786
1122,5.0,SUPPORTED,6025,0.22423719055843408,0.3679668049792531,0.0,0.11502003347884651,0.2200653547730324,0.27643178263792334,0.039938902344759865,0.0029249793697653237,0.1169512768858113
1123,5.0,SUPPORTED,6287,0.24129793510324488,0.4025767456656593,0.0,0.11022350948470006,0.22399807233316704,0.24482440381156462,0.023655193966633865,0.0,0.16138009938060624
1124,5.0,SUPPORTED,6054,0.2224924012158055,0.3569540799471424,0.0,0.12187704045561613,0.2328570332029819,0.2556492703298322,0.02808686801946953,2.3658203635134982e-05,0.13635532872126876
1125,5.0,SUPPORTED,6211,0.21670428893905191,0.34487200128803736,0.0,0.11153265826493122,0.23832822672239984,0.2528057227605906,0.025363384152878025,0.003343623249317843,0.15403056777197252
1126,5.0,SUPPORTED,6464,0.22245635159542443,0.35968440594059403,0.0,0.11708058369036092,0.2213180687577766,0.24113736750476245,0.03857144004602012,0.0,0.15383528164614746
1127,5.0,SUPPORTED,6368,0.24429604897050639,0.3983982412060301,0.0,0.12144458748619344,0.23644248918059968,0.22734464415961445,0.02544377060533159,0.0027455743623596646,0.19804891541134564
1128,5.0,SUPPORTED,5842,0.21647189760712293,0.35604245121533723,0.0,0.10867510632794644,0.23644248918059968,0.2001002467494895,0.03007708418017107,0.0,0.11359913910273464
1129,5.0,SUPPORTED,6176,0.22603121516164995,0.3641515544041451,0.0,0.11099272213404834,0.24189684783257676,0.21168242501398088,0.024686876238993266,0.003807836032867041,0.12703322002718753
1130,5.0,SUPPORTED,6456,0.22536057692307693,0.3669454770755886,0.0,0.10221604971037072,0.21126898218660156,0.2189856187706067,0.014983966167198895,0.0,0.18234159532003105
1131,5.0,SUPPORTED,6167,0.2138157894736842,0.3515485649424355,0.0,0.11586275916752886,0.23361837530865168,0.22853692855804558,0.030742586771910444,0.0,0.12466650404821858
1132,5.0,SUPPORTED,5939,0.21799516908212563,0.34433406297356456,0.0,0.13029407894560682,0.250177153601544,0.256716945260173,0.034523775231495385,0.0006548199395444154,0.10336813934987485
1133,5.0,SUPPORTED,5923,0.20536828963795253,0.3331082221847037,0.0,0.10855425163925461,0.23129844488280776,0.25377257856658286,0.03007708418017107,0.0,0.1250556588932218
1134,5.0,SUPPORTED,5969,0.2086247086247086,0.34059306416485174,0.0,0.11221164727305552,0.2359350697330434,0.24134298202825433,0.040843421942940404,0.0,0.12214331498835237
1135,5.0,SUPPORTED,6519,0.23973468098547063,0.39653321061512503,0.0,0.1164658984578966,0.22242168837401566,0.23657980853448407,0.05072676830575605,0.0044258733373427825,0.12169280424714088
1136,5.0,SUPPORTED,6042,0.2112676056338028,0.3326713008937438,0.0,0.1026552628736006,0.2333289809490452,0.2566879775918318,0.02478116944830848,0.0,0.16044720460777173
1137,5.0,SUPPORTED,6460,0.2285714285714286,0.3829721362229102,0.0,0.11866601239592055,0.23403221478654518,0.24727938384777826,0.03244687898189359,0.0021756894661191534,0.11131736496186989
1138,5.0,SUPPORTED,6259,0.23262661955241462,0.37993289662885443,0.0,0.11416896347723457,0.23388425019580916,0.25174376036329954,0.034248597354296674,0.0,0.12109937965869903
1139,5.0,SUPPORTED,6467,0.22690870261612384,0.3708056285758466,0.0,0.12246848863073599,0.22500112985580928,0.22999869065410952,0.03625359664186045,0.0027743905042446745,0.15318340174853806
1140,5.0,SUPPORTED,6382,0.232981220657277,0.38937637104356,0.0,0.11897399294320664,0.2425510105676949,0.2235939481189469,0.01701478217636189,0.0,0.16444540357172488
1141,5.0,SUPPORTED,6253,0.2503617945007236,0.4261954261954262,0.0,0.09499224675046007,0.23746773975323965,0.23557247758812905,0.030742586771910444,0.0,0.11294421807491102
1142,5.0,SUPPORTED,6268,0.219989281886388,0.3619974473516273,0.0,0.11089161225254376,0.23258640820871399,0.23617489902421468,0.02625387052655693,0.0,0.14851993349366238
1143,5.0,SUPPORTED,6452,0.2321219226260257,0.3964662120272784,0.0,0.10549930008881564,0.23683048067032358,0.24872298075680294,0.03639236006630334,8.39896075035913e-05,0.11108236368980397
1144,5.0,SUPPORTED,6201,0.24417960088691787,0.40622480245121756,0.0,0.1152569881966751,0.23186961639107162,0.23461537425323817,0.04042815422980244,0.0,0.13133642436005175
1145,5.0,SUPPORTED,6325,0.24119633381572597,0.4042687747035573,0.0,0.10037757727481869,0.21726157570487306,0.21172916952792592,0.023953261755938118,0.0,0.16292586779735452
1146,5.0,SUPPORTED,6095,0.20438158624514696,0.33371616078753075,0.0,0.10724586808560965,0.2359350697330434,0.24211920311951285,0.032002310153006225,0.002039596241791085,0.11923588523641229
1147,5.0,SUPPORTED,5886,0.23480662983425415,0.3963642541624193,0.0,0.12188269076588601,0.23092677176466997,0.27643178263792334,0.032042895894273005,0.0011921328520542868,0.11239542858675122
1148,5.0,SUPPORTED,6355,0.23366521468574986,0.38662470495672696,0.0,0.10606879896532287,0.2247554591624067,0.24684979379789193,0.025363384152878025,0.0,0.16124180361298912
1149,5.0,SUPPORTED,6193,0.22357723577235772,0.36605845309220086,0.0,0.11952974862823101,0.23156477034426645,0.23244648542570406,0.029475983852611576,0.0017739748466578057,0.08837336339056492
1150,5.0,SUPPORTED,6676,0.23117097306212203,0.3788196524865189,0.0,0.10756640099904927,0.219205565024637,0.23618474872488052,0.04667658022047025,0.0,0.09656713996082544
1151,5.0,SUPPORTED,6859,0.236676217765043,0.3977256159790057,0.0,0.10724586808560965,0.2039978386601432,0.20769421432591265,0.028284837283030603,0.0,0.13325080137591183
1152,5.0,SUPPORTED,6361,0.21856810244470315,0.3637792799874234,0.0,0.10659692442243028,0.2250050716284337,0.29544295370263673,0.029570037288029233,0.0,0.14567688518727667
1153,5.0,SUPPORTED,6331,0.2302857142857143,0.3685041857526457,0.0,0.10659692442243028,0.22399807233316704,0.2529390575685355,0.03029801794302308,0.0,0.16904685171321035
1154,5.0,SUPPORTED,6469,0.22752525252525246,0.37965682485701036,0.0,0.11497409878116055,0.23663026201243464,0.2547329592580272,0.03007708418017107,0.0010501279916014386,0.12001988340904927
1155,5.0,SUPPORTED,6397,0.21678914641040137,0.34297326871971234,0.0,0.12456700918881664,0.23174488065997134,0.26600754454967684,0.03536942346208691,0.0014981855569575564,0.10191810242831709
1156,5.0,SUPPORTED,6003,0.22866344605475045,0.37031484257871067,0.0,0.11864548027926297,0.22302881276906197,0.25249798335008083,0.03007708418017107,0.0,0.15141538477647049
1157,5.0,SUPPORTED,6061,0.22493887530562343,0.3722158059726118,0.0,0.11389211606343883,0.2244023255305364,0.25186514228368273,0.029675988434281465,0.0,0.1073589715249732
1158,5.0,SUPPORTED,6417,0.2216052498738011,0.361072152095995,0.0,0.1024460642982056,0.20173607482574873,0.2079156583428559,0.030742586771910444,0.0,0.10992056080140174
1159,5.0,SUPPORTED,6621,0.2172195892575039,0.34919196495997584,0.0,0.11150467594812591,0.22637912880527095,0.2432180292221107,0.03212116255652743,0.0,0.12928642828483133
1160,5.0,SUPPORTED,5915,0.23652990608007907,0.39171597633136096,0.0,0.1133657774959882,0.23683088504494237,0.24727938384777826,0.02593158215572479,0.0026565847126474237,0.11229588164856731
1161,5.0,SUPPORTED,6279,0.21509648127128256,0.3408186016881669,0.0,0.09944812007886689,0.23392562462249777,0.2407235351417904,0.029638464296355138,0.0,0.13394600253537176
1162,5.0,SUPPORTED,6319,0.22736418511066397,0.3726855515113151,0.0,0.10973260658519235,0.2250533798141988,0.2556492703298322,0.02552352712067424,0.0,0.15450830754125489
1163,5.0,SUPPORTED,6489,0.22036823935558114,0.3633841886269071,0.0,0.11254974572083862,0.23070445467717382,0.2289763755896139,0.03646133662604914,0.0,0.11374769437825305
1164,5.0,SUPPORTED,5710,0.23276337562051846,0.3949211908931699,0.0,0.11990915698812034,0.2434391274407972,0.2313681641844548,0.025069718595583917,0.0027743905042446745,0.1740612084387976
1165,5.0,SUPPORTED,6235,0.22868956743002544,0.38909382518043306,0.0,0.11965754248462068,0.23832822672239984,0.2776301557839097,0.034224252375526266,0.001150869236500606,0.0945955012924969
1166,5.0,SUPPORTED,6677,0.24479418886198545,0.39943088213269434,0.0,0.1140609123018187,0.2321573794120923,0.2442744111975513,0.030742586771910444,0.0,0.14523811433464287
1167,5.0,SUPPORTED,6537,0.24819214876033058,0.4075263882514915,0.0,0.10650201540385534,0.21898580930428588,0.2343887506034972,0.025959448937117352,0.0,0.16904685171321035
1168,5.0,SUPPORTED,5869,0.21222810111699,0.35031521553927414,0.0,0.0980393211631214,0.21340529633089322,0.22340959843029243,0.02197096604338658,0.0,0.14012641697190703
1169,5.0,SUPPORTED,6337,0.2421968787515006,0.41533848824364844,0.0,0.09659341892042639,0.20582944073136974,0.22631782647261264,0.023953261755938118,0.0,0.10670884719974494
1170,5.0,SUPPORTED,6205,0.21522693997071746,0.34713940370668817,0.0,0.11794927602895425,0.2293203996902139,0.244354417994415,0.03244687898189359,0.0,0.15947126718237994
1171,5.0,SUPPORTED,6377,0.21332961517010596,0.3471851968010036,0.0,0.11498169103502087,0.21886976042296746,0.27559549008560624,0.032042895894273005,0.0,0.14233773832675073
1172,5.0,SUPPORTED,6273,0.2255591054313099,0.35182528295871196,0.0,0.12010100685224373,0.2495847200974822,0.29299665726469826,0.03333155283027525,4.282179998983844e-05,0.11229588164856731
1173,5.0,SUPPORTED,6350,0.23920552677029355,0.39149606299212597,0.0,0.11051275951253688,0.23771330052691464,0.24926006975238224,0.03657772707848783,0.0,0.17755883331255062
1174,5.0,SUPPORTED,6663,0.23974501108647453,0.4028215518535194,0.0,0.10604546549695765,0.21186280859401463,0.20760692918807466,0.03753771053962942,0.0,0.12137965876768461
1175,5.0,SUPPORTED,6503,0.24330235101148168,0.40934953098569893,0.0,0.10828179910587261,0.22120920614213332,0.26091863144615185,0.03244687898189359,0.0,0.12703322002718753
1176,5.0,SUPPORTED,6265,0.22396486825595985,0.36201117318435755,0.0,0.11629432657398013,0.22722166180883496,0.2427481165911235,0.023953261755938118,0.0,0.11972389370203017
1177,5.0,SUPPORTED,6049,0.22634462151394424,0.3827078856009258,0.0,0.1191279587359689,0.23771330052691464,0.24143988680298523,0.02085718301749322,0.0001128331800426749,0.18330559845253788
