replicate,quantity_id,estimate,n_nodes
502,R_operating,0.21272669320837753,1746
502,score_F,0.9335317694986531,1746
502,score_P,0.5881542808331691,1746
502,score_R,0.21272669320837753,1746
503,F_continuity,-0.09838729411620757,1875
503,F_execution,0.8138855658960422,1875
503,F_propagation,0.996547668334922,1875
503,P_time,0.5839184221229067,1875
503,P_itinerary,0.3175587468260795,1875
503,P_service,0.6011831118609549,1875
503,R_operating,0.2732312295457497,1875
503,score_F,0.9236090304367688,1875
503,score_P,0.5940427461331734,1875
503,score_R,0.2732312295457497,1875
504,F_continuity,-0.0992096203692664,1836
504,F_execution,0.8358926713598512,1836
504,F_propagation,0.9986608983330112,1836
504,P_time,0.5995076478541573,1836
504,P_itinerary,0.3962311438540718,1836
504,P_service,0.6070376842708286,1836
504,R_operating,0.2491472536033344,1836
504,score_F,0.9439379142043118,1836
504,score_P,0.5988423071165321,1836
504,score_R,0.2491472536033344,1836
505,F_continuity,-0.20095311928711845,1749
505,F_execution,0.8484001316366022,1749
505,F_propagation,1.0,1749
505,P_time,0.5992081656120444,1749
505,P_itinerary,0.48389232795858156,1749
505,P_service,0.5982466221300026,1749
505,R_operating,0.20824785415587083,1749
505,score_F,0.9475432637433231,1749
505,score_P,0.6103522589086281,1749
505,score_R,0.20824785415587083,1749
506,F_continuity,-0.1758021692999652,1727
506,F_execution,0.8379969868244115,1727
506,F_propagation,0.9902400187887987,1727
506,P_time,0.667605614887981,1727
506,P_itinerary,0.4385722123264191,1727
506,P_service,0.6110496439424493,1727
506,R_operating,0.3227147522750394,1727
506,score_F,0.9325031643338448,1727
506,score_P,0.6678178015182088,1727
506,score_R,0.3227147522750394,1727
507,F_continuity,-0.17533632195708843,1852
507,F_execution,0.8070640433066799,1852
507,F_propagation,0.9959866075006052,1852
507,P_time,0.5896728341141905,1852
507,P_itinerary,0.2841310620430372,1852
507,P_service,0.5683472123222678,1852
507,R_operating,0.23868883565602395,1852
507,score_F,0.9262744008109081,1852
507,score_P,0.584858067740715,1852
507,score_R,0.23868883565602395,1852
508,F_continuity,-0.20332968861890396,1821
508,F_execution,0.824903287041796,1821
508,F_propagation,0.9981616338098226,1821
508,P_time,0.6169186464648051,1821
508,P_itinerary,0.38650352608178923,1821
508,P_service,0.6152458792843895,1821
508,R_operating,0.2943578154300233,1821
508,score_F,0.9370031382490177,1821
508,score_P,0.601767854112785,1821
508,score_R,0.2943578154300233,1821
509,F_continuity,-0.06887134111335184,1891
509,F_execution,0.8290985066212351,1891
509,F_propagation,1.0,1891
509,P_time,0.5586902101779204,1891
509,P_itinerary,0.3195503180340933,1891
509,P_service,0.6504432953358353,1891
509,R_operating,0.24443277017924395,1891
509,score_F,0.9410247363675565,1891
509,score_P,0.5644461618588397,1891
509,score_R,0.24443277017924395,1891
510,F_continuity,-0.13647216052955646,1644
510,F_execution,0.7562393218902418,1644
510,F_propagation,0.9971655373996868,1644
510,P_time,0.5991317725593885,1644
510,P_itinerary,0.4554896943051306,1644
510,P_service,0.588829485573344,1644
510,R_operating,0.20751916398176218,1644
510,score_F,0.9133728961269169,1644
510,score_P,0.6058976623961773,1644
510,score_R,0.20751916398176218,1644
511,F_continuity,-0.16430010410840118,2044
511,F_execution,0.8431326231832487,2044
511,F_propagation,0.9943153523053312,2044
511,P_time,0.6609588023453877,2044
511,P_itinerary,0.35627617483224255,2044
511,P_service,0.6410273724314939,2044
511,R_operating,0.3931489187088514,2044
511,score_F,0.9324756839036884,2044
511,score_P,0.6575981151011417,2044
511,score_R,0.3931489187088514,2044
512,F_continuity,-0.10795187844409847,1971
512,F_execution,0.8460165718126064,1971
512,F_propagation,0.9969272742469025,1971
512,P_time,0.5718107377843781,1971
512,P_itinerary,0.3224981813971933,1971
512,P_service,0.61919037911301,1971
512,R_operating,0.24914870007270623,1971
512,score_F,0.9409298104490234,1971
512,score_P,0.5555503991089661,1971
512,score_R,0.24914870007270623,1971
513,F_continuity,-0.13332405122271052,1720
513,F_execution,0.8219352689596778,1720
513,F_propagation,0.9940012684320055,1720
513,P_time,0.5139334000069066,1720
513,P_itinerary,0.3991789387324293,1720
513,P_service,0.5972288729555739,1720
513,R_operating,0.17583682311040363,1720
513,score_F,0.9270188448769573,1720
513,score_P,0.531836405531514,1720
513,score_R,0.17583682311040363,1720
514,F_continuity,-0.1288239164600952,1967
514,F_execution,0.8030241213387803,1967
514,F_propagation,0.9903388318315484,1967
514,P_time,0.6389593491558828,1967
514,P_itinerary,0.3754892216854912,1967
514,P_service,0.5652353107423203,1967
514,R_operating,0.3458514401707841,1967
514,score_F,0.9251274624936017,1967
514,score_P,0.6170592457988229,1967
514,score_R,0.3458514401707841,1967
515,F_continuity,-0.13702197503962976,2017
515,F_execution,0.8278581693154369,2017
515,F_propagation,1.0,2017
515,P_time,0.6492591427529201,2017
515,P_itinerary,0.21229880219486771,2017
515,P_service,0.5706011634810593,2017
515,R_operating,0.3155996015565493,2017
515,score_F,0.9339359828843982,2017
515,score_P,0.6436501009420768,2017
515,score_R,0.3155996015565493,2017
516,F_continuity,-0.1537186247153792,1608
516,F_execution,0.7565753899577218,1608
516,F_propagation,0.9933034631529637,1608
516,P_time,0.6070051991349235,1608
516,P_itinerary,0.4463260137913235,1608
516,P_service,0.5423996612658598,1608
516,R_operating,0.1943969416749119,1608
516,score_F,0.9084822120181195,1608
516,score_P,0.6243640509874638,1608
516,score_R,0.1943969416749119,1608
517,F_continuity,-0.08844397385413309,1608
517,F_execution,0.8312531152806405,1608
517,F_propagation,0.9976984043014507,1608
517,P_time,0.7082733472909039,1608
517,P_itinerary,0.43917340944304767,1608
517,P_service,0.5259643361212065,1608
517,R_operating,0.3097023240878042,1608
517,score_F,0.9403430091013484,1608
517,score_P,0.7033809657378322,1608
517,score_R,0.3097023240878042,1608
518,F_continuity,-0.0769159623371301,1863
518,F_execution,0.8490410366677139,1863
518,F_propagation,0.9948148931599237,1863
518,P_time,0.6404094902842157,1863
518,P_itinerary,0.4348114703688502,1863
518,P_service,0.6039707224400277,1863
518,R_operating,0.29017706990110315,1863
518,score_F,0.9409705568474535,1863
518,score_P,0.6345212060766724,1863
518,score_R,0.29017706990110315,1863
519,F_continuity,-0.13803398479306733,1869
519,F_execution,0.790574483254272,1869
519,F_propagation,0.9948166547629117,1869
519,P_time,0.6088758719114132,1869
519,P_itinerary,0.35453639404920717,1869
519,P_service,0.5983480291631821,1869
519,R_operating,0.2796945161866336,1869
519,score_F,0.9202822213179118,1869
519,score_P,0.5992170708361753,1869
519,score_R,0.2796945161866336,1869
520,F_continuity,-0.16428022007653498,1769
520,F_execution,0.7806947083998867,1769
520,F_propagation,0.9899456025223677,1769
520,P_time,0.48586950609660495,1769
520,P_itinerary,0.2778974129673422,1769
520,P_service,0.5773278635226538,1769
520,R_operating,0.1605083843747927,1769
520,score_F,0.9143154237228484,1769
520,score_P,0.48424417135123543,1769
520,score_R,0.1605083843747927,1769
521,F_continuity,-0.12620323674160852,1740
521,F_execution,0.7934283726051516,1740
521,F_propagation,0.9985512283395719,1740
521,P_time,0.65794704724735,1740
521,P_itinerary,0.4305099655958736,1740
521,P_service,0.6221846423717269,1740
521,R_operating,0.30339327549186146,1740
521,score_F,0.926034166267013,1740
521,score_P,0.6504840496783476,1740
521,score_R,0.30339327549186146,1740
522,F_continuity,-0.17045284417021186,1823
522,F_execution,0.803014137802872,1823
522,F_propagation,0.9904292694890593,1823
522,P_time,0.597665161446602,1823
522,P_itinerary,0.4035679603731064,1823
522,P_service,0.598196142077539,1823
522,R_operating,0.2335932059525334,1823
522,score_F,0.923639908939609,1823
522,score_P,0.5945739769263864,1823
522,score_R,0.2335932059525334,1823
523,F_continuity,-0.15262271521928633,1785
523,F_execution,0.8335555053709398,1785
523,F_propagation,0.9958609359854581,1785
523,P_time,0.6646715921247983,1785
523,P_itinerary,0.5266292267129924,1785
523,P_service,0.611119932604951,1785
523,R_operating,0.302206137962852,1785
523,score_F,0.9360457295724859,1785
523,score_P,0.6746117650312587,1785
523,score_R,0.302206137962852,1785
524,F_continuity,-0.0883159082741666,1745
524,F_execution,0.8293284399675617,1745
524,F_propagation,0.9950715425347134,1745
524,P_time,0.6302416739145594,1745
524,P_itinerary,0.4549378946749934,1745
524,P_service,0.5313703878428533,1745
524,R_operating,0.3335221608560071,1745
524,score_F,0.9340965879859102,1745
524,score_P,0.6316206376128137,1745
524,score_R,0.3335221608560071,1745
525,F_continuity,-0.1249487795670448,1785
525,F_execution,0.8302691828739206,1785
525,F_propagation,0.9941458095150193,1785
525,P_time,0.6442999601417796,1785
525,P_itinerary,0.305815328181434,1785
525,P_service,0.6207430032095894,1785
525,R_operating,0.3156569151497788,1785
525,score_F,0.9376388593759235,1785
525,score_P,0.6233951408177096,1785
525,score_R,0.3156569151497788,1785
526,F_continuity,-0.1526480846310731,1783
526,F_execution,0.7929839407702124,1783
526,F_propagation,0.9946421214623263,1783
526,P_time,0.5862109369094234,1783
526,P_itinerary,0.32184219105964207,1783
526,P_service,0.6131108230816988,1783
526,R_operating,0.19816622066530942,1783
526,score_F,0.9147944604871262,1783
526,score_P,0.5849951367995605,1783
526,score_R,0.19816622066530942,1783
527,F_continuity,-0.14085752823278963,1685
527,F_execution,0.8118021495940978,1685
527,F_propagation,0.9948692762563799,1685
527,P_time,0.5953624390574216,1685
527,P_itinerary,0.39832259933775205,1685
527,P_service,0.5761118391824007,1685
527,R_operating,0.23884714045675098,1685
527,score_F,0.9246103624954859,1685
527,score_P,0.600868431744312,1685
527,score_R,0.23884714045675098,1685
528,F_continuity,-0.1177214110609703,1583
528,F_execution,0.809483282813041,1583
528,F_propagation,0.9909228200761668,1583
528,P_time,0.5758269571605932,1583
528,P_itinerary,0.4217219783565428,1583
528,P_service,0.6014091124374128,1583
528,R_operating,0.3440199830454228,1583
528,score_F,0.9329848322902017,1583
528,score_P,0.5832217453139027,1583
528,score_R,0.3440199830454228,1583
529,F_continuity,-0.17141369666067813,1907
529,F_execution,0.8310288739652727,1907
529,F_propagation,0.991316420503157,1907
529,P_time,0.6760981594821747,1907
529,P_itinerary,0.27692985358609323,1907
529,P_service,0.5941691311123866,1907
529,R_operating,0.33521619793489116,1907
529,score_F,0.9282835747744096,1907
529,score_P,0.6587172655793099,1907
529,score_R,0.33521619793489116,1907
530,F_continuity,-0.1946444433733586,1547
530,F_execution,0.8498674184910207,1547
530,F_propagation,0.9952160349636785,1547
530,P_time,0.5864714839528434,1547
530,P_itinerary,0.35144029959355233,1547
530,P_service,0.6288084142133521,1547
530,R_operating,0.254672035621098,1547
530,score_F,0.9438945966466681,1547
530,score_P,0.5861131969331301,1547
530,score_R,0.254672035621098,1547
531,F_continuity,-0.09898696333619784,1791
531,F_execution,0.8833707445142671,1791
531,F_propagation,0.9926615097450976,1791
531,P_time,0.6429326278077994,1791
531,P_itinerary,0.22359428123325475,1791
531,P_service,0.5898958492153072,1791
531,R_operating,0.34996356796250006,1791
531,score_F,0.9480486872578192,1791
531,score_P,0.6274105663941,1791
531,score_R,0.34996356796250006,1791
532,F_continuity,-0.1744801935682024,1531
532,F_execution,0.8224206893778019,1531
532,F_propagation,0.981976809156827,1531
532,P_time,0.5501380864829103,1531
532,P_itinerary,0.3881532452871919,1531
532,P_service,0.5632175008963217,1531
532,R_operating,0.17156003931103975,1531
532,score_F,0.9179088466808387,1531
532,score_P,0.5512749173233361,1531
532,score_R,0.17156003931103975,1531
533,F_continuity,-0.2096061682430891,1618
533,F_execution,0.7957171432785702,1618
533,F_propagation,0.9988138706231071,1618
533,P_time,0.5381560583244573,1618
533,P_itinerary,0.3416830865090568,1618
533,P_service,0.5843317100630798,1618
533,R_operating,0.25069628875718103,1618
533,score_F,0.9238164322180189,1618
533,score_P,0.5435030790514318,1618
533,score_R,0.25069628875718103,1618
534,F_continuity,-0.10749992282784918,1674
534,F_execution,0.8211023173186955,1674
534,F_propagation,0.9944460291214302,1674
534,P_time,0.6116727757223649,1674
534,P_itinerary,0.4434381320668922,1674
534,P_service,0.5929674089253015,1674
534,R_operating,0.20160714524202558,1674
534,score_F,0.9350943806218086,1674
534,score_P,0.6295381896990456,1674
534,score_R,0.20160714524202558,1674
535,F_continuity,-0.16765422563139165,1812
535,F_execution,0.8245572798801006,1812
535,F_propagation,0.9942645204108076,1812
535,P_time,0.5472135287981114,1812
535,P_itinerary,0.3926535502727188,1812
535,P_service,0.5596789712886855,1812
535,R_operating,0.17366241251286146,1812
535,score_F,0.9247814442675257,1812
535,score_P,0.5577908331655655,1812
535,score_R,0.17366241251286146,1812
536,F_continuity,-0.0995258989945561,1787
536,F_execution,0.8024148035233292,1787
536,F_propagation,0.9861905469510064,1787
536,P_time,0.689612291291056,1787
536,P_itinerary,0.34140811746276134,1787
536,P_service,0.6076137418998805,1787
536,R_operating,0.1773752435687516,1787
536,score_F,0.9148226071960492,1787
536,score_P,0.684281884455593,1787
536,score_R,0.1773752435687516,1787
537,F_continuity,-0.12283437790990422,1829
537,F_execution,0.8043660629193387,1829
537,F_propagation,0.9877714620992305,1829
537,P_time,0.6518709130467581,1829
537,P_itinerary,0.38007306052522866,1829
537,P_service,0.5979441589200077,1829
537,R_operating,0.25877785194659725,1829
537,score_F,0.9217544157954419,1829
537,score_P,0.6541520032282515,1829
537,score_R,0.25877785194659725,1829
538,F_continuity,-0.08109788376000293,1858
538,F_execution,0.8397754806966908,1858
538,F_propagation,0.99492510566595,1858
538,P_time,0.514696336430057,1858
538,P_itinerary,0.25489264891831903,1858
538,P_service,0.6126801366965936,1858
538,R_operating,0.17930657956903767,1858
538,score_F,0.9348684496755837,1858
538,score_P,0.5090613244076537,1858
538,score_R,0.17930657956903767,1858
539,F_continuity,-0.09262241849925695,1583
539,F_execution,0.8045954368533731,1583
539,F_propagation,0.9965053707608759,1583
539,P_time,0.5781012549953193,1583
539,P_itinerary,0.43775200193251146,1583
539,P_service,0.5976700103838767,1583
539,R_operating,0.19777057184001837,1583
539,score_F,0.9274630452282756,1583
539,score_P,0.589654342680313,1583
539,score_R,0.19777057184001837,1583
540,F_continuity,-0.06941482766357537,1556
540,F_execution,0.8505836105248643,1556
540,F_propagation,0.9906155402523863,1556
540,P_time,0.5994248637236433,1556
540,P_itinerary,0.37543755113195965,1556
540,P_service,0.5592350986511878,1556
540,R_operating,0.2407581591013557,1556
540,score_F,0.9330667785171047,1556
540,score_P,0.6057917348151861,1556
540,score_R,0.2407581591013557,1556
541,F_continuity,-0.10902425641148507,1543
541,F_execution,0.8321470145274322,1543
541,F_propagation,0.9951964063775633,1543
541,P_time,0.6083908080797881,1543
541,P_itinerary,0.3584131843695456,1543
541,P_service,0.5956066713205133,1543
541,R_operating,0.24065557584126354,1543
541,score_F,0.9411721145657669,1543
541,score_P,0.6058662950583499,1543
541,score_R,0.24065557584126354,1543
542,F_continuity,-0.15358897184220024,1683
542,F_execution,0.799735683471192,1683
542,F_propagation,0.9923517132352864,1683
542,P_time,0.6539961613098205,1683
542,P_itinerary,0.33743891009192073,1683
542,P_service,0.624919464028732,1683
542,R_operating,0.3012858258106348,1683
542,score_F,0.9230565305451578,1683
542,score_P,0.6408018125969835,1683
542,score_R,0.3012858258106348,1683
543,F_continuity,-0.11618645024025256,1537
543,F_execution,0.8062136708325081,1537
543,F_propagation,0.9911295480978446,1537
543,P_time,0.5323733686111888,1537
543,P_itinerary,0.44239273627393955,1537
543,P_service,0.5415426716625116,1537
543,R_operating,0.14538149308884285,1537
543,score_F,0.9242170605744522,1537
543,score_P,0.5415439149939365,1537
543,score_R,0.14538149308884285,1537
544,F_continuity,-0.12453201441410984,1808
544,F_execution,0.827315516906245,1808
544,F_propagation,0.9948378624338639,1808
544,P_time,0.5693081104460074,1808
544,P_itinerary,0.4447527125275412,1808
544,P_service,0.588488177514251,1808
544,R_operating,0.27196376128004507,1808
544,score_F,0.9357212127226957,1808
544,score_P,0.5684149070621265,1808
544,score_R,0.27196376128004507,1808
545,F_continuity,-0.10407764292061204,1637
545,F_execution,0.8279895692114477,1637
545,F_propagation,0.9961459846502393,1637
545,P_time,0.5676570641786257,1637
545,P_itinerary,0.3258776968057019,1637
545,P_service,0.5442340854980993,1637
545,R_operating,0.28108059445381195,1637
545,score_F,0.9381109317968952,1637
545,score_P,0.5829222768802514,1637
545,score_R,0.28108059445381195,1637
546,F_continuity,-0.13666661812707867,1629
546,F_execution,0.8030840138164501,1629
546,F_propagation,0.9970291072658027,1629
546,P_time,0.5478787430561164,1629
546,P_itinerary,0.3517524036515321,1629
546,P_service,0.589590377218331,1629
546,R_operating,0.2027002417878612,1629
546,score_F,0.9234752133256157,1629
546,score_P,0.5394823132367913,1629
546,score_R,0.2027002417878612,1629
547,F_continuity,-0.08742803303343924,1727
547,F_execution,0.8263239989094256,1727
547,F_propagation,0.9943390289044844,1727
547,P_time,0.5545666229885629,1727
547,P_itinerary,0.2951807457331272,1727
547,P_service,0.5618847165619328,1727
547,R_operating,0.29979743133037495,1727
547,score_F,0.9336862953960681,1727
547,score_P,0.5396001002066594,1727
547,score_R,0.29979743133037495,1727
548,F_continuity,-0.07016008664685476,1830
548,F_execution,0.8240544015722355,1830
548,F_propagation,0.9988969722387885,1830
548,P_time,0.544058098960109,1830
548,P_itinerary,0.3103500718388852,1830
548,P_service,0.5582318069516955,1830
548,R_operating,0.1464773476662727,1830
548,score_F,0.9383577784875466,1830
548,score_P,0.5443846723440193,1830
548,score_R,0.1464773476662727,1830
549,F_continuity,-0.18054576920068763,1901
549,F_execution,0.7711487246871624,1901
549,F_propagation,0.9902955446816362,1901
549,P_time,0.6375149577303822,1901
549,P_itinerary,0.4895948431977869,1901
549,P_service,0.5730248624511228,1901
549,R_operating,0.2378074405996142,1901
549,score_F,0.9211927830440443,1901
549,score_P,0.6554459440510217,1901
549,score_R,0.2378074405996142,1901
550,F_continuity,-0.0368299848547287,2106
550,F_execution,0.7887656798105959,2106
550,F_propagation,0.9960779403415839,2106
550,P_time,0.5947285551796243,2106
550,P_itinerary,0.18074948968422286,2106
550,P_service,0.5826787947414619,2106
550,R_operating,0.19189849649068808,2106
550,score_F,0.915065547633056,2106
550,score_P,0.5738096646466325,2106
550,score_R,0.19189849649068808,2106
551,F_continuity,-0.0880162211953626,1869
551,F_execution,0.7804403116639472,1869
551,F_propagation,0.9945878994618302,1869
551,P_time,0.6368238051769929,1869
551,P_itinerary,0.47908038316738605,1869
551,P_service,0.585936189219037,1869
551,R_operating,0.297251782627832,1869
551,score_F,0.919132993582657,1869
551,score_P,0.6386116246106704,1869
551,score_R,0.297251782627832,1869
552,F_continuity,-0.11048923689853192,1933
552,F_execution,0.8401020250242304,1933
552,F_propagation,0.9951370403846612,1933
552,P_time,0.6308925909308014,1933
552,P_itinerary,0.48218434663372417,1933
552,P_service,0.5874726329544592,1933
552,R_operating,0.30158875639020305,1933
552,score_F,0.9345018405677535,1933
552,score_P,0.614147096395146,1933
552,score_R,0.30158875639020305,1933
553,F_continuity,-0.12692351162535973,1584
553,F_execution,0.8251243445743516,1584
553,F_propagation,0.9983758315127418,1584
553,P_time,0.5623356766747706,1584
553,P_itinerary,0.3512136327861874,1584
553,P_service,0.5781023804155703,1584
553,R_operating,0.18387806326356176,1584
553,score_F,0.930956458560382,1584
553,score_P,0.564472229208334,1584
553,score_R,0.18387806326356176,1584
554,F_continuity,-0.10128285258748577,1755
554,F_execution,0.8368992161933482,1755
554,F_propagation,0.9974793673213954,1755
554,P_time,0.5836350207019954,1755
554,P_itinerary,0.3532219915463802,1755
554,P_service,0.6047964358047208,1755
554,R_operating,0.19049503265793316,1755
554,score_F,0.9399889207914612,1755
554,score_P,0.5740070324365937,1755
554,score_R,0.19049503265793316,1755
555,F_continuity,-0.19816271453264536,1604
555,F_execution,0.8035626794523049,1604
555,F_propagation,0.9984883361088082,1604
555,P_time,0.5996229716434823,1604
555,P_itinerary,0.40373010195658937,1604
555,P_service,0.582516972298522,1604
555,R_operating,0.26836791321001846,1604
555,score_F,0.9294776398211683,1604
555,score_P,0.6016840184809275,1604
555,score_R,0.26836791321001846,1604
556,F_continuity,-0.08459417534508545,1755
556,F_execution,0.7902063083462438,1755
556,F_propagation,0.9978066613221099,1755
556,P_time,0.520652836976753,1755
556,P_itinerary,0.41229289303912137,1755
556,P_service,0.597743266684218,1755
556,R_operating,0.13586838429401515,1755
556,score_F,0.9271073281574967,1755
556,score_P,0.5178173560050415,1755
556,score_R,0.13586838429401515,1755
557,F_continuity,-0.16155100961828983,1816
557,F_execution,0.8389820671478619,1816
557,F_propagation,0.99538344443731,1816
557,P_time,0.5874760805575848,1816
557,P_itinerary,0.3645548510346304,1816
557,P_service,0.6174529421939355,1816
557,R_operating,0.2509383826545263,1816
557,score_F,0.9360091530012334,1816
557,score_P,0.588128304769678,1816
557,score_R,0.2509383826545263,1816
558,F_continuity,-0.07362093646096313,1763
558,F_execution,0.7925798352239065,1763
558,F_propagation,0.9984174793122612,1763
558,P_time,0.6518970337243997,1763
558,P_itinerary,0.41236612984838855,1763
558,P_service,0.5535271896388976,1763
558,R_operating,0.2838409081536607,1763
558,score_F,0.9283375030040312,1763
558,score_P,0.6511238781996558,1763
558,score_R,0.2838409081536607,1763
559,F_continuity,-0.07060706705140385,1811
559,F_execution,0.7956240042056846,1811
559,F_propagation,0.9971367942682852,1811
559,P_time,0.5984275095456496,1811
559,P_itinerary,0.4029924892637347,1811
559,P_service,0.5584626489199914,1811
559,R_operating,0.2827518877569727,1811
559,score_F,0.9233465860067156,1811
559,score_P,0.5911537031258681,1811
559,score_R,0.2827518877569727,1811
560,F_continuity,-0.13447110899827244,1664
560,F_execution,0.8238927073899345,1664
560,F_propagation,0.9896149770854477,1664
560,P_time,0.5301782560331199,1664
560,P_itinerary,0.38051984328643423,1664
560,P_service,0.5744183223369734,1664
560,R_operating,0.24492234344259053,1664
560,score_F,0.9250176115167024,1664
560,score_P,0.5275441228162805,1664
560,score_R,0.24492234344259053,1664
561,F_continuity,-0.16652482732522936,1798
561,F_execution,0.8428957776397692,1798
561,F_propagation,0.9922852207581484,1798
561,P_time,0.5594470114614192,1798
561,P_itinerary,0.3482275713377818,1798
561,P_service,0.5830576741772983,1798
561,R_operating,0.2611163752275479,1798
561,score_F,0.932182007114668,1798
561,score_P,0.5499331102228274,1798
561,score_R,0.2611163752275479,1798
562,F_continuity,-0.10465563502110559,1779
562,F_execution,0.8758436802168311,1779
562,F_propagation,0.9999999999999998,1779
562,P_time,0.5720887778206099,1779
562,P_itinerary,0.2945441876916984,1779
562,P_service,0.6268593408766528,1779
562,R_operating,0.26354755523624573,1779
562,score_F,0.9526411104127143,1779
562,score_P,0.5591479729511605,1779
562,score_R,0.26354755523624573,1779
563,F_continuity,-0.14250182440279138,1750
563,F_execution,0.8440329827533235,1750
563,F_propagation,0.9965068182083275,1750
563,P_time,0.6169052916011085,1750
563,P_itinerary,0.42601518203360345,1750
563,P_service,0.6294257406293349,1750
563,R_operating,0.31197770959654497,1750
563,score_F,0.9426868552908817,1750
563,score_P,0.6160211564644535,1750
563,score_R,0.31197770959654497,1750
564,F_continuity,-0.12858227478051304,1714
564,F_execution,0.7810245786537211,1714
564,F_propagation,0.9918494499921715,1714
564,P_time,0.6082294022925504,1714
564,P_itinerary,0.45356881647349123,1714
564,P_service,0.5617324700104239,1714
564,R_operating,0.18225816801453662,1714
564,score_F,0.9239384308287623,1714
564,score_P,0.6224504682862047,1714
564,score_R,0.18225816801453662,1714
565,F_continuity,-0.1806212132305477,1794
565,F_execution,0.8332969418530817,1794
565,F_propagation,1.0,1794
565,P_time,0.5747846022931352,1794
565,P_itinerary,0.39709602030598223,1794
565,P_service,0.5908899875731353,1794
565,R_operating,0.267097222558532,1794
565,score_F,0.9371457632900433,1794
565,score_P,0.5813132957389818,1794
565,score_R,0.267097222558532,1794
566,F_continuity,-0.17859255228533608,1874
566,F_execution,0.8062584869737371,1874
566,F_propagation,0.9999999999999998,1874
566,P_time,0.582716421213791,1874
566,P_itinerary,0.3597969693407466,1874
566,P_service,0.5874062900226543,1874
566,R_operating,0.1981005671464486,1874
566,score_F,0.9294421380354414,1874
566,score_P,0.5928494095554924,1874
566,score_R,0.1981005671464486,1874
567,F_continuity,-0.05765552490584933,1755
567,F_execution,0.7840001957544382,1755
567,F_propagation,0.9999999999999998,1755
567,P_time,0.6308370278983284,1755
567,P_itinerary,0.34366880720729953,1755
567,P_service,0.5684061552034311,1755
567,R_operating,0.1914855851034791,1755
567,score_F,0.9253052934439545,1755
567,score_P,0.6357407134016944,1755
567,score_R,0.1914855851034791,1755
568,F_continuity,-0.05362076970982354,1714
568,F_execution,0.821264377707588,1714
568,F_propagation,1.0,1714
568,P_time,0.5712107699147146,1714
568,P_itinerary,0.23565472784812921,1714
568,P_service,0.6026497741055207,1714
568,R_operating,0.22810184269920977,1714
568,score_F,0.940327450354697,1714
568,score_P,0.5734854125585366,1714
568,score_R,0.22810184269920977,1714
569,F_continuity,-0.14119303225820476,1807
569,F_execution,0.82820593861119,1807
569,F_propagation,0.9922744594485128,1807
569,P_time,0.689619624377156,1807
569,P_itinerary,0.3303608483639626,1807
569,P_service,0.5872036824321321,1807
569,R_operating,0.2748167484008118,1807
569,score_F,0.9299139900344959,1807
569,score_P,0.672064392487543,1807
569,score_R,0.2748167484008118,1807
570,F_continuity,-0.1425781784831488,1662
570,F_execution,0.8160161539771454,1662
570,F_propagation,0.9924728470857362,1662
570,P_time,0.6405233308675281,1662
570,P_itinerary,0.3774744336695647,1662
570,P_service,0.5720869175968203,1662
570,R_operating,0.2813936311324126,1662
570,score_F,0.9306035420564813,1662
570,score_P,0.6388465834094831,1662
570,score_R,0.2813936311324126,1662
571,F_continuity,-0.1371028854221007,1708
571,F_execution,0.8515531228991368,1708
571,F_propagation,0.9939103322036956,1708
571,P_time,0.5396099932785872,1708
571,P_itinerary,0.34428184032668,1708
571,P_service,0.6077361224383245,1708
571,R_operating,0.22610698659806405,1708
571,score_F,0.9391337959368066,1708
571,score_P,0.527589717817374,1708
571,score_R,0.22610698659806405,1708
572,F_continuity,-0.13286349371774364,1774
572,F_execution,0.8101652197889642,1774
572,F_propagation,0.9925699099188526,1774
572,P_time,0.658350899167023,1774
572,P_itinerary,0.46222163882999295,1774
572,P_service,0.5814419066659996,1774
572,R_operating,0.30939271974207183,1774
572,score_F,0.927794240443168,1774
572,score_P,0.6556434695831042,1774
572,score_R,0.30939271974207183,1774
573,F_continuity,-0.18609904756448378,1560
573,F_execution,0.8088714573376303,1560
573,F_propagation,0.9893976009381722,1560
573,P_time,0.5303649856126004,1560
573,P_itinerary,0.4428441986349486,1560
573,P_service,0.5710776508325027,1560
573,R_operating,0.10116209629751458,1560
573,score_F,0.9223541341550943,1560
573,score_P,0.5497122520066637,1560
573,score_R,0.10116209629751458,1560
574,F_continuity,-0.1321939621601325,1644
574,F_execution,0.8102767457551237,1644
574,F_propagation,0.9876081102719585,1644
574,P_time,0.6754370294377308,1644
574,P_itinerary,0.45679471685318906,1644
574,P_service,0.5708773448948133,1644
574,R_operating,0.35531106459641787,1644
574,score_F,0.9299685482609629,1644
574,score_P,0.657889879626493,1644
574,score_R,0.35531106459641787,1644
575,F_continuity,-0.0844308969256497,2021
575,F_execution,0.8539417404047084,2021
575,F_propagation,0.9911919233582348,2021
575,P_time,0.7353325754105389,2021
575,P_itinerary,0.36920519971973925,2021
575,P_service,0.589963750948368,2021
575,R_operating,0.40598009567835797,2021
575,score_F,0.9268519490354141,2021
575,score_P,0.7198831137874919,2021
575,score_R,0.40598009567835797,2021
576,F_continuity,-0.04914120893186818,1704
576,F_execution,0.8224602608884172,1704
576,F_propagation,0.9984726210846945,1704
576,P_time,0.5350320448483018,1704
576,P_itinerary,0.3641174143234613,1704
576,P_service,0.5983270754634319,1704
