stage,q,domain,A_reference,A_comparator,value_retained
TURN,0.1,P_time,14.552807828065772,14.297322760928456,0.9824442767226953
TURN,0.1,P_time,14.552807828065772,14.297322760928456,0.9824442767226953
TURN,0.1,P_time,14.552807828065772,14.297322760928456,0.9824442767226953
TURN,0.1,P_time,14.552807828065772,14.297322760928456,0.9824442767226953
TURN,0.1,P_time,14.552807828065772,14.297322760928456,0.9824442767226953
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,15.62712174106571,14.297322760928456,0.914904420521487
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_time,17.22469681255451,15.894897832417254,0.9227969586571759
TURN,0.1,P_itinerary,0.0,0.0,
TURN,0.1,P_itinerary,0.0,0.0,
TURN,0.1,P_itinerary,0.0,0.0,
TURN,0.1,P_itinerary,0.0,0.0,
TURN,0.1,P_itinerary,0.6563662976948349,0.6563662976948349,1.0
TURN,0.1,P_itinerary,0.6563662976948349,0.6563662976948349,1.0
TURN,0.1,P_itinerary,0.6563662976948349,0.6563662976948349,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,0.9492817053650437,0.9492817053650437,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.549642080825989,3.549642080825989,1.0
TURN,0.1,P_itinerary,3.849401985315061,3.849401985315061,1.0
TURN,0.1,P_itinerary,3.849401985315061,3.849401985315061,1.0
TURN,0.1,P_itinerary,3.849401985315061,3.849401985315061,1.0
TURN,0.1,P_itinerary,3.849401985315061,6.6252647669698685,1.72111532966532
TURN,0.1,P_itinerary,3.849401985315061,6.820352730043744,1.7717953999250928
TURN,0.1,P_itinerary,3.849401985315061,6.820352730043744,1.7717953999250928
TURN,0.1,P_itinerary,3.849401985315061,6.820352730043744,1.7717953999250928
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,3.849401985315061,7.352887007704126,1.910137479991536
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,6.905782885927913,7.352887007704126,1.0647434373714946
TURN,0.1,P_itinerary,9.720634275589823,10.167738397366037,1.0459953650245817
TURN,0.1,P_itinerary,9.720634275589823,10.167738397366037,1.0459953650245817
TURN,0.1,P_itinerary,9.720634275589823,10.167738397366037,1.0459953650245817
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,12.963926592940402,10.167738397366037,0.7843100872619065
TURN,0.1,P_itinerary,16.578360020570685,13.782171824996322,0.8313350541244846
TURN,0.1,P_itinerary,16.578360020570685,13.782171824996322,0.8313350541244846
TURN,0.1,P_itinerary,16.578360020570685,13.782171824996322,0.8313350541244846
TURN,0.1,P_itinerary,16.578360020570685,13.782171824996322,0.8313350541244846
TURN,0.1,P_itinerary,16.578360020570685,13.782171824996322,0.8313350541244846
TURN,0.1,P_itinerary,17.462597641517284,13.782171824996322,0.7892394996394604
TURN,0.1,P_itinerary,17.462597641517284,13.782171824996322,0.7892394996394604
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.462597641517284,13.81325200576225,0.7910193139261983
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.505140540119104,13.85579490436407,0.7915272015445238
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,17.627532367899157,13.85579490436407,0.7860314543853195
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_itinerary,18.32625653725601,14.554519073720925,0.7941894212892084
TURN,0.1,P_service,0.0,0.0,
TURN,0.1,P_service,0.0,0.0,
TURN,0.1,P_service,0.0,0.0,
TURN,0.1,P_service,0.0,0.0,
TURN,0.1,P_service,3.4068536404160477,3.4068536404160477,1.0
TURN,0.1,P_service,3.4068536404160477,3.4068536404160477,1.0
TURN,0.1,P_service,3.4068536404160477,3.4068536404160477,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,7.9934073935967085,7.9934073935967085,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,9.930807871303715,9.930807871303715,1.0
TURN,0.1,P_service,13.954419983776678,13.954419983776678,1.0
TURN,0.1,P_service,13.954419983776678,13.954419983776678,1.0
TURN,0.1,P_service,13.954419983776678,13.954419983776678,1.0
TURN,0.1,P_service,13.954419983776678,14.52876894211001,1.0411589273506938
TURN,0.1,P_service,13.954419983776678,16.385113926912442,1.1741881028349208
TURN,0.1,P_service,13.954419983776678,16.385113926912442,1.1741881028349208
TURN,0.1,P_service,13.954419983776678,16.385113926912442,1.1741881028349208
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,13.954419983776678,18.57220438766565,1.3309191216301057
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,15.816710095716976,18.57220438766565,1.1742141238774324
TURN,0.1,P_service,18.317058423742452,21.072552715691128,1.1504332315923076
TURN,0.1,P_service,18.317058423742452,21.072552715691128,1.1504332315923076
TURN,0.1,P_service,18.317058423742452,21.072552715691128,1.1504332315923076
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,20.539403657489714,21.072552715691128,1.0259573776869126
TURN,0.1,P_service,22.95230497756794,23.485454035769354,1.0232285628272402
TURN,0.1,P_service,22.95230497756794,23.485454035769354,1.0232285628272402
TURN,0.1,P_service,22.95230497756794,23.485454035769354,1.0232285628272402
TURN,0.1,P_service,22.95230497756794,23.485454035769354,1.0232285628272402
TURN,0.1,P_service,22.95230497756794,23.485454035769354,1.0232285628272402
TURN,0.1,P_service,25.772153431595605,23.485454035769354,0.9112724746926716
TURN,0.1,P_service,25.772153431595605,23.485454035769354,0.9112724746926716
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,25.772153431595605,25.500721211341872,0.9894680038680443
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,28.49534209730579,28.22390987705206,0.9904745056463318
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,31.991438227714077,28.22390987705206,0.8822332299084252
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
TURN,0.1,P_service,36.37616618914659,32.60863783848457,0.8964286579549958
