episode_id,decision_node_id,method,target,observed_minutes,point_prediction,absolute_error,crps,crps_supported,lead_time_minutes,lead_time_source,lead_time_bin_minutes
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,LIGHTGBM,D_TX,0.0,0.028252004650342055,0.028252004650342055,0.516954874971969,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,RANDOM_FOREST,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,RANDOM_FOREST,D_OB,0.0,4.0,4.0,4.5508856528266435,True,40.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,RANDOM_FOREST,D_TX,0.0,0.6003713411970293,0.6003713411970293,0.5769449937984943,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,STATE_AWARE_H32,T_IB_A00,,7.896002209410827,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,STATE_AWARE_H32,D_OB,0.0,0.0,0.0,,False,40.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:d19d3c3bd7ee28f3eb2f1dd2ee7478acdb4b81ab27c6c918ee2f2527d50c17e9,STATE_AWARE_H32,D_TX,0.0,0.0,0.0,,False,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,HISTORICAL,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,HISTORICAL,D_OB,0.0,0.0,0.0,2.24090576171875,True,35.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,HISTORICAL,D_TX,0.0,0.0,0.0,0.5662679672241211,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,LIGHTGBM,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,LIGHTGBM,D_OB,0.0,12.511434179479954,12.511434179479954,7.536098128142031,True,35.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,LIGHTGBM,D_TX,0.0,0.023389120213224313,0.023389120213224313,0.5156619840657137,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,RANDOM_FOREST,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,RANDOM_FOREST,D_OB,0.0,4.0,4.0,4.744541773724208,True,35.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,RANDOM_FOREST,D_TX,0.0,0.6003713411970293,0.6003713411970293,0.5673381521116703,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,STATE_AWARE_H32,T_IB_A00,,7.975005580051273,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,STATE_AWARE_H32,D_OB,0.0,0.0,0.0,,False,35.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:fc2f27644bb85571cc50747c6fcc9115911c3fa96700cd294a46baf2126d034f,STATE_AWARE_H32,D_TX,0.0,0.0,0.0,,False,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,HISTORICAL,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,HISTORICAL,D_OB,0.0,0.0,0.0,2.24090576171875,True,30.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,HISTORICAL,D_TX,0.0,0.0,0.0,0.5662679672241211,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,LIGHTGBM,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,LIGHTGBM,D_OB,0.0,12.500304470294171,12.500304470294171,7.529168552738943,True,30.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,LIGHTGBM,D_TX,0.0,0.023389120213224313,0.023389120213224313,0.5156619840657137,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,RANDOM_FOREST,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,RANDOM_FOREST,D_OB,0.0,4.0,4.0,4.519429734479747,True,30.0,PLANNED_SCHEDULE_HORIZON,30
