episode_id,decision_node_id,variant,consequence_available,action_instantiation_available,comparison_available,comparison_reason,n_instantiated_actions,n_comparable_actions,F_consequence,P_consequence,R_consequence,top1_action,ranking_available,ranking_reason
sha256:b00572d512ad12902cbeb806e1232808ca3d76ad6adcbc6a6247ef685a371753,sha256:f7df3d20d7c1effdfca5748e1d880df9e4a682d57b7fcd76da2adf325ae2853c,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21477026530665008,0.030431681763121995,0.16061491312111828,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b00572d512ad12902cbeb806e1232808ca3d76ad6adcbc6a6247ef685a371753,sha256:f7df3d20d7c1effdfca5748e1d880df9e4a682d57b7fcd76da2adf325ae2853c,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.21477026530665008,0.030431681763121995,0.16061491312111828,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:39069ea6e4b971aa260717a8e587db30afbfb995299edad80ae9a6321de25298,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22740004084578555,0.20261706116883688,0.16762058493991677,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:39069ea6e4b971aa260717a8e587db30afbfb995299edad80ae9a6321de25298,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.22740004084578555,0.20261706116883688,0.16762058493991677,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:9a972a955cdea34c0529c27460a5ee8b0c03508d1ad6b12cf3bba25282ae263b,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23262563017819032,0.2076443845268968,0.1733386490990717,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:9a972a955cdea34c0529c27460a5ee8b0c03508d1ad6b12cf3bba25282ae263b,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23262563017819032,0.2076443845268968,0.1733386490990717,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:7eeb9a9b3f1857e63ad31c89737a3dc3fa932582f8e54e01c899971e46ac5412,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23644162518095357,0.2113111616560859,0.1774757708841934,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:7eeb9a9b3f1857e63ad31c89737a3dc3fa932582f8e54e01c899971e46ac5412,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23644162518095357,0.2113111616560859,0.1774757708841934,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:fab898461766c4c7887d77c337311e45936efcdd3bb1281173183b97ed98c49e,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23905388186144913,0.21377639898963416,0.18009139567613586,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:fab898461766c4c7887d77c337311e45936efcdd3bb1281173183b97ed98c49e,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.23905388186144913,0.21377639898963416,0.18009139567613586,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:e47f611830c994b6604e93668635b4f2f8a40ba606fb66c83a313d340411494e,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24035772087616253,0.21452325238294798,0.17929139290644025,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:e47f611830c994b6604e93668635b4f2f8a40ba606fb66c83a313d340411494e,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24035772087616253,0.21452325238294798,0.17929139290644025,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:ac7d06d17df8c4774744919809af5a68b71529c0658a7bd366a04ba21d67252a,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24157605716113675,0.21561993070575164,0.18026891048436486,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:ac7d06d17df8c4774744919809af5a68b71529c0658a7bd366a04ba21d67252a,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24157605716113675,0.21561993070575164,0.18026891048436486,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:6c4d61239eae15892985f1748bfdea9a4b9499e659ed5360ccac9386f975f205,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24246998373023304,0.2164117639702343,0.18092622523776644,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:6c4d61239eae15892985f1748bfdea9a4b9499e659ed5360ccac9386f975f205,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24246998373023304,0.2164117639702343,0.18092622523776644,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:4b3e8fff989266f47c629989a9fd2f55950b22503ae274ab24814b0baf5669bc,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24316699379654755,0.21702381276840668,0.18141224877168433,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:4b3e8fff989266f47c629989a9fd2f55950b22503ae274ab24814b0baf5669bc,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24316699379654755,0.21702381276840668,0.18141224877168433,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:22a8e7e8acbab47537ad68676107799064f02f3d3ccc515d9b75f2183fd523ba,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2437316810922825,0.21751456275100248,0.18178188726305952,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:22a8e7e8acbab47537ad68676107799064f02f3d3ccc515d9b75f2183fd523ba,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2437316810922825,0.21751456275100248,0.18178188726305952,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:c517705a56360864b660b5798386a53e458cb98c2cc5e963ad59d0ecf544ecd2,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24420833820717147,0.21792448571289758,0.18207389920887587,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:c517705a56360864b660b5798386a53e458cb98c2cc5e963ad59d0ecf544ecd2,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24420833820717147,0.21792448571289758,0.18207389920887587,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:3a85ea624daa3e396534e4b6b2ee7f4a1d413bfd5506f00041d6b8bee3712474,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24463160720299762,0.2182867931485487,0.18232480827407216,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:3a85ea624daa3e396534e4b6b2ee7f4a1d413bfd5506f00041d6b8bee3712474,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24463160720299762,0.2182867931485487,0.18232480827407216,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:92cb4c4ba7ffe76afc53da71656e9dc0e7fdb7bfa43b45195deb409d49fc69b7,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24501926661010243,0.218617413022255,0.1825486858036352,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:92cb4c4ba7ffe76afc53da71656e9dc0e7fdb7bfa43b45195deb409d49fc69b7,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.24501926661010243,0.218617413022255,0.1825486858036352,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:c929e849fd124cf844552c4416fc0a478b68e60c98658171f92651b35b000422,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2453865522435567,0.2189286094820416,0.1827513047653759,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:c929e849fd124cf844552c4416fc0a478b68e60c98658171f92651b35b000422,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2453865522435567,0.2189286094820416,0.1827513047653759,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:0ad5556038a4c29afc51a98b527395e261209240e76259b1516c83284d7c3b9e,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2457382985232203,0.21922535645220467,0.1829393979894565,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:0ad5556038a4c29afc51a98b527395e261209240e76259b1516c83284d7c3b9e,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2457382985232203,0.21922535645220467,0.1829393979894565,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:4f894d9581ef7df5b3bbb98347d77afa90cab7a54d0fb93f0b31a491acd02518,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2460775777873265,0.2195107991523777,0.18311716585291457,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:4f894d9581ef7df5b3bbb98347d77afa90cab7a54d0fb93f0b31a491acd02518,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2460775777873265,0.2195107991523777,0.18311716585291457,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:e9babd6ef6b7c9805a4aefdda7efa8f5563dee9ce69f58c2d15c26221f9e1733,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.08184132473908155,0.09807363697462582,0.18005091442597948,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b1b5c499dfcd0d8c24a69167194439317710dc6a47a7c2d3000b45392cae7551,sha256:e9babd6ef6b7c9805a4aefdda7efa8f5563dee9ce69f58c2d15c26221f9e1733,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.08184132473908155,0.09807363697462582,0.18005091442597948,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:dfc817d836a97395edc0682e219d51ac4c2c403f085c313ab1d3b674e7913819,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19326525144774898,0.1851994686322501,0.13701670458501986,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:dfc817d836a97395edc0682e219d51ac4c2c403f085c313ab1d3b674e7913819,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19326525144774898,0.1851994686322501,0.13701670458501986,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:5acf7575e16777036e7972cb4b2fc0f74ed91fd5edc15a4ebfc0a5daaaa447dd,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19579003734080852,0.18809086491987062,0.1410015911725926,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:5acf7575e16777036e7972cb4b2fc0f74ed91fd5edc15a4ebfc0a5daaaa447dd,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19579003734080852,0.18809086491987062,0.1410015911725926,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:7cadac8f03af3afc26b16339ec3e145b590fe6552ca95321c4893e2496ade59b,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19917572236471026,0.19171635668232226,0.14500700663621258,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:7cadac8f03af3afc26b16339ec3e145b590fe6552ca95321c4893e2496ade59b,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.19917572236471026,0.19171635668232226,0.14500700663621258,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:7cd8dbc3fa296bcba18eccd80960c40ce4a05975da58ec5c5e371deb18536176,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.200055455918544,0.1931901836716941,0.14770049893966872,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:7cd8dbc3fa296bcba18eccd80960c40ce4a05975da58ec5c5e371deb18536176,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.200055455918544,0.1931901836716941,0.14770049893966872,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:086ad0747fb776f1dcfeceb2a7e6712eaf22f96173040e8b70dd34367d7d90bd,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20175139661281752,0.19498805960610321,0.14963845901098857,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:086ad0747fb776f1dcfeceb2a7e6712eaf22f96173040e8b70dd34367d7d90bd,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20175139661281752,0.19498805960610321,0.14963845901098857,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:dd4f8e0e2627453a6140edbb24d352a54abd4874a39bb0353bb65341fafd689b,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20295315949635584,0.19624577048854602,0.1509456568389884,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:dd4f8e0e2627453a6140edbb24d352a54abd4874a39bb0353bb65341fafd689b,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20295315949635584,0.19624577048854602,0.1509456568389884,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:aa130b0ab0016dd30aa5918f06a4e071e06eaf9c33cfca80922aceb8eafbc4d7,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20381806377550699,0.19714537732217507,0.15185987159055603,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:aa130b0ab0016dd30aa5918f06a4e071e06eaf9c33cfca80922aceb8eafbc4d7,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20381806377550699,0.19714537732217507,0.15185987159055603,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:0208219e47cd5375b06181f03e0922e5faf4e909064202339f9d015322f97188,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20448650899940288,0.1978411446648287,0.15256520539121923,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:0208219e47cd5375b06181f03e0922e5faf4e909064202339f9d015322f97188,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20448650899940288,0.1978411446648287,0.15256520539121923,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:4abe92a97324404840ba00ba0d267f87901389c1f49bd11c632f06cd697a7a68,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20500921521865326,0.19838063054556956,0.15309660796476282,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:4abe92a97324404840ba00ba0d267f87901389c1f49bd11c632f06cd697a7a68,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.20500921521865326,0.19838063054556956,0.15309660796476282,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:2466e2b6fc59fd259763b3e186574eba3caa41d7b9c3b7b680870130aab34324,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2054390111548966,0.19882120039048945,0.15352022982825902,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:2466e2b6fc59fd259763b3e186574eba3caa41d7b9c3b7b680870130aab34324,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2054390111548966,0.19882120039048945,0.15352022982825902,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:cdc6753bc8ae0b56673f9c246dac5acdb0e7723612337275f94bfb80a98ad8c8,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.06841580431899968,0.0897008970118738,0.15051476950179926,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:cdc6753bc8ae0b56673f9c246dac5acdb0e7723612337275f94bfb80a98ad8c8,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.06841580431899968,0.0897008970118738,0.15051476950179926,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:9b36edcda55a89cf9141cafc8d326f3cc44cbe3f4ee58952fc86da5cbda73cf6,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.06899240332957182,0.09045688386285516,0.151783287325058,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b5233980f2c1df7d34acc3f0721fb7ac2a66808c1a837329f9fd3f49926f24dc,sha256:9b36edcda55a89cf9141cafc8d326f3cc44cbe3f4ee58952fc86da5cbda73cf6,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.06899240332957182,0.09045688386285516,0.151783287325058,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:ea0011af2b327e3c94162cd2df0511ffdfef9f88ff07c1ecf23b93fcb621e36b,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2490151751753038,0.3480250377054186,0.18472784342814455,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:ea0011af2b327e3c94162cd2df0511ffdfef9f88ff07c1ecf23b93fcb621e36b,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2490151751753038,0.3480250377054186,0.18472784342814455,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:068523e888ea6401a61598d0f608b124d875f55bd5e307840749e03da24ceb54,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2550061569263339,0.3575093109121499,0.19226153406865729,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:068523e888ea6401a61598d0f608b124d875f55bd5e307840749e03da24ceb54,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2550061569263339,0.3575093109121499,0.19226153406865729,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:8891a61f30f54d5c8227ce19bd59b6db3085381940bbd52a919b3205fce3c8e3,EXP1A_FULL,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2591447387202634,0.3640049894729774,0.19730779712905677,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
sha256:b9a4fa94dafc0e3ad02143e811d8a97e414acf62bbd5363768564cff85896f70,sha256:8891a61f30f54d5c8227ce19bd59b6db3085381940bbd52a919b3205fce3c8e3,EXP1A_REDUCED,True,True,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE,23,0,0.2591447387202634,0.3640049894729774,0.19730779712905677,,False,NOT_RUN_SHARED_M4_MAPPING_AND_REPLAY_GATE
