episode_id,decision_node_id,operational_stage,representation,medoid_scenario_id,point_ob_minutes,point_tx_minutes,observed_ob_minutes,observed_tx_minutes,variogram_score,support_status
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,sha256:e007b8a8d441f3caaa41ffb074ea8c92bd2fc79f6c9a9ac8fd5cb96993264e27,PRE_IB,Point,67.0,1.0949437618255615,0.9411599636077881,43.0,7.0,31.447950509271028,SUPPORTED
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,sha256:96599634ca8534bdb2b8ee02e3cb408ecf6379d66946f5cb604569d3005f85d8,PRE_IB,Point,78.0,0.5785163640975952,1.1170498132705688,43.0,7.0,27.732352853653243,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:99238122941a364f7ee5498b1d48c00298cbbd6c0781daf54e68041083ff1852,POST_IB_PRE_OB,Point,109.0,1.3268990516662598,0.7138875126838684,0.0,0.0,0.6130115389823914,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:a8bea007c2a58b264f0a86507b961f6ed48ac487c534bb72186c55f38c927540,POST_IB_PRE_OB,Point,109.0,1.366045594215393,0.9016023874282837,0.0,0.0,0.4644432067871094,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:12d9594dca4b9458f2e2d93a1945ba52fee4effc18af599681a64ab16a93d8c8,POST_IB_PRE_OB,Point,109.0,1.3981192111968994,0.9545316100120544,0.0,0.0,0.443587601184845,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:64a818022fd7a63cf0850504216ff8e56fb6d1ec1f26fd9c4c8f20c9ab041624,POST_IB_PRE_OB,Point,109.0,1.4231691360473633,0.989034116268158,0.0,0.0,0.4341350197792053,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:9eca680e49797840771835bfae5060cfe2117725d64142ca10fcb65eb7819daa,POST_IB_PRE_OB,Point,109.0,1.442510724067688,1.0113754272460938,0.0,0.0,0.43113529682159424,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:dc4358592aa41f27c7c40fbea69b5ff8825a7f5f33eb81dc955006489ffd067c,POST_IB_PRE_OB,Point,109.0,1.4575660228729248,1.0261077880859375,0.0,0.0,0.4314582347869873,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:1942e2e4c810cea388d9ec3dae4cf3ce5f35fac8e92dcfe50f707146e85319e0,POST_IB_PRE_OB,Point,109.0,1.469531774520874,1.0361442565917969,0.0,0.0,0.4333875179290771,SUPPORTED
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:af3061654b35ab27a562b45c827e6645c50a58228c27fa08834279b1f4a54c0e,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,sha256:53e4f29a633ee924f4aa18e564bab6ec45b2861363d84d1c4e07023db5d89453,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:0629900506caa8235cc51d563e1013fe09bf22606c7cdd6762bd8fcfc15dc6e6,POST_IB_PRE_OB,Point,216.0,1.532373309135437,1.0550824403762817,0.0,0.0,0.4772908687591553,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:f249a71cd54bb15deda660875aef60ad456e7060c551a3d741ef81cdc94f474c,POST_IB_PRE_OB,Point,216.0,1.3892229795455933,1.0008177757263184,0.0,0.0,0.3884052038192749,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:1f16ce6f05b08ac79e7250543294530e23a667cca6b0fa8909fffecdb9fe830c,POST_IB_PRE_OB,Point,216.0,1.360715627670288,1.1585837602615356,0.0,0.0,0.20213186740875244,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:65d82425e132fdf0a4e95330b0f4761e44e62670eb991555fc9bd10479b1bf03,POST_IB_PRE_OB,Point,216.0,1.3873217105865479,1.138789415359497,0.0,0.0,0.24853229522705075,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:6c4bf1e39ece04ee5738c486c5d5c697524195207fafd246d725f8fdb249b1e3,POST_IB_PRE_OB,Point,216.0,1.4086453914642334,1.1322779655456543,0.0,0.0,0.2763674259185791,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:d7f01be50befcd64c406270f95360cd4a15ca1ee7d7560d875e86ec1e5873b88,POST_IB_PRE_OB,Point,216.0,1.418975830078125,1.1253446340560913,0.0,0.0,0.29363119602203375,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:e23d99fefeefe66b41b2199190a05299e0f712d6c6c75d0b970f0818fd625a27,POST_IB_PRE_OB,Point,216.0,1.4260834455490112,1.117803931236267,0.0,0.0,0.30827951431274414,SUPPORTED
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,sha256:b4373bf4d037ae547b1e9bc8c67cb5593a1be0ed4bc5a09adbb35cfdd037ddc0,POST_OB_PRE_TO,Point,,,,,0.0,,ABSTAIN_NO_FINITE_OBSERVED_PAIR
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:394717d5a65e2acaaf533a911cc65070040c8c0c0d9a5e58e82a69bff17e6f1f,POST_IB_PRE_OB,Point,134.0,1.3895376920700073,0.43224209547042847,0.0,3.0,0.5679671735642797,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:1d27474a3e5f65d1f7e3c4da8c9651384d832e6be0ea1285c5cefb36a932077c,POST_IB_PRE_OB,Point,134.0,1.2962536811828613,0.9987561106681824,0.0,3.0,1.4080609226812175,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:35c54661fc0fff92b6085b076ae3d3afcbe9bce593b8584d6e02418c87012e22,POST_IB_PRE_OB,Point,134.0,1.2953131198883057,0.8010693788528442,0.0,3.0,1.0588947121639247,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:e1fd07013a0775433d32fc0b62f0dcfb3b7cc80c3f78cca669db1c277f04189d,POST_IB_PRE_OB,Point,134.0,1.3016843795776367,0.6678442358970642,0.0,3.0,0.8759275772334649,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:f7051474abfd38aa180f6d0ebadbba3d1e9ea8a83bc31bb2352d43ac92e6e539,POST_IB_PRE_OB,Point,134.0,1.3015718460083008,0.575451135635376,0.0,3.0,0.7742656115452234,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:94692d7cf84c20595462ea8373de3679e2a2cad25847071bd7a4440891bcf42c,POST_IB_PRE_OB,Point,134.0,1.2982503175735474,0.5035811066627502,0.0,3.0,0.7066228170025763,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:4f6ff89b22afdc2d6eaa0591bb837bdba1e9e2980a32e5e3b73a245dbeab5c9a,POST_IB_PRE_OB,Point,134.0,1.2933763265609741,0.4418366551399231,0.0,3.0,0.6549045566397889,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:728850cead8e13b81bf90f666ce15e579717851d1ca30b9cd4fe2b7639e770b9,POST_IB_PRE_OB,Point,134.0,1.2878435850143433,0.3850559890270233,0.0,3.0,0.6113667550968936,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:1a713a6a22f186e7cd25eba56f6781f7defa42a341ed4daadd0e80f4b1e2864b,POST_IB_PRE_OB,Point,134.0,1.2821471691131592,0.33071208000183105,0.0,3.0,0.5724972279875196,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:2407a99e156d205d323bcec007a6a5624860440276b49a6f77c7e6f523c06001,POST_IB_PRE_OB,Point,134.0,1.2765623331069946,0.2775879204273224,0.0,3.0,0.5366496225774976,SUPPORTED
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,sha256:25ef83eb166e81e27738ecfce80a4576e450b2ac6734c545227d2c053df5af3c,POST_IB_PRE_OB,Point,134.0,1.2712401151657104,0.2251131385564804,0.0,3.0,0.5030317592447912,SUPPORTED
