decision_node_id,band,conditional_top1_action_id,top1_residual_risk_objective,top1_expected_constructed_eur,n_conditional_comparable_actions,support_status
sha256:84d601cc12bd7e00f488e1913f5974abcb3353f030f2e18649df71a50fe44a81,HIGH,A00,88.47875945800317,58.01540009029373,23,PARTIAL_DIAGNOSTIC
sha256:d3782484bf201c9da028846566c54c7b2afe82d15f4f7708817b56a0152ea6dd,LOW,A00,22.208983569456166,14.591251675438562,23,PARTIAL_DIAGNOSTIC
sha256:d3782484bf201c9da028846566c54c7b2afe82d15f4f7708817b56a0152ea6dd,BASE,A00,44.41796713891233,29.182503350877123,23,PARTIAL_DIAGNOSTIC
sha256:d3782484bf201c9da028846566c54c7b2afe82d15f4f7708817b56a0152ea6dd,HIGH,A00,88.83593427782466,58.36500670175425,23,PARTIAL_DIAGNOSTIC
sha256:db37299d36fca7b1cf335127f13e8ea48b991d9d2eb26b926d5c99612eea24b8,LOW,A00,22.054883559068994,14.508699721602113,23,PARTIAL_DIAGNOSTIC
sha256:db37299d36fca7b1cf335127f13e8ea48b991d9d2eb26b926d5c99612eea24b8,BASE,A00,44.10976711813799,29.017399443204226,23,PARTIAL_DIAGNOSTIC
sha256:db37299d36fca7b1cf335127f13e8ea48b991d9d2eb26b926d5c99612eea24b8,HIGH,A00,88.21953423627598,58.03479888640845,23,PARTIAL_DIAGNOSTIC
sha256:ca6cc34904ded2a5937c9a65539a62f2ec9432cf1517e08bf888a7a2381219ba,LOW,A00,14.82587243025661,8.696846641133378,23,PARTIAL_DIAGNOSTIC
sha256:ca6cc34904ded2a5937c9a65539a62f2ec9432cf1517e08bf888a7a2381219ba,BASE,A00,29.65174486051322,17.393693282266756,23,PARTIAL_DIAGNOSTIC
sha256:ca6cc34904ded2a5937c9a65539a62f2ec9432cf1517e08bf888a7a2381219ba,HIGH,A00,59.30348972102644,34.78738656453351,23,PARTIAL_DIAGNOSTIC
sha256:7604cbc772267df208506b4aedc551396f9c959b7fc04d0d314ed213ac89f587,LOW,A00,18.94751842192683,11.9571134958309,23,PARTIAL_DIAGNOSTIC
sha256:7604cbc772267df208506b4aedc551396f9c959b7fc04d0d314ed213ac89f587,BASE,A00,37.89503684385366,23.9142269916618,23,PARTIAL_DIAGNOSTIC
sha256:7604cbc772267df208506b4aedc551396f9c959b7fc04d0d314ed213ac89f587,HIGH,A00,75.79007368770732,47.8284539833236,23,PARTIAL_DIAGNOSTIC
sha256:c1d242fad7534235c02533bdecccb42ba87283e8f0deb2ebcfa63f6027065b39,LOW,A00,19.103207332082107,11.809126628258202,23,PARTIAL_DIAGNOSTIC
sha256:c1d242fad7534235c02533bdecccb42ba87283e8f0deb2ebcfa63f6027065b39,BASE,A00,38.206414664164214,23.618253256516404,23,PARTIAL_DIAGNOSTIC
sha256:c1d242fad7534235c02533bdecccb42ba87283e8f0deb2ebcfa63f6027065b39,HIGH,A00,76.41282932832843,47.23650651303281,23,PARTIAL_DIAGNOSTIC
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,LOW,A00,19.419911599996325,12.099376593214329,23,PARTIAL_DIAGNOSTIC
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,BASE,A00,38.83982319999265,24.198753186428657,23,PARTIAL_DIAGNOSTIC
sha256:3d6896337f1a3ac8fbf2d36acb4206949e00077834c5435eeac9b8b79e76ec99,HIGH,A00,77.6796463999853,48.397506372857315,23,PARTIAL_DIAGNOSTIC
sha256:a68c76f18ec2cc03f01de9e564fcd520b8a99f79484bb86e7f414598e9819e7e,LOW,A00,19.616983410478404,12.284897088589442,23,PARTIAL_DIAGNOSTIC
sha256:a68c76f18ec2cc03f01de9e564fcd520b8a99f79484bb86e7f414598e9819e7e,BASE,A00,39.23396682095681,24.569794177178885,23,PARTIAL_DIAGNOSTIC
sha256:a68c76f18ec2cc03f01de9e564fcd520b8a99f79484bb86e7f414598e9819e7e,HIGH,A00,78.46793364191362,49.13958835435777,23,PARTIAL_DIAGNOSTIC
sha256:f476221d71865dd24516d4865072e48f39f41f796c553d6ad3cf12cc0ed3cc63,LOW,A00,19.74156432849687,12.406762235392737,23,PARTIAL_DIAGNOSTIC
sha256:f476221d71865dd24516d4865072e48f39f41f796c553d6ad3cf12cc0ed3cc63,BASE,A00,39.48312865699374,24.813524470785474,23,PARTIAL_DIAGNOSTIC
sha256:f476221d71865dd24516d4865072e48f39f41f796c553d6ad3cf12cc0ed3cc63,HIGH,A00,78.96625731398748,49.62704894157095,23,PARTIAL_DIAGNOSTIC
sha256:afc1c65f1eba8b4a0a51e32f52377c2dd24861b878f1f5b5e015cef893ccfc10,LOW,A00,13.211338742120425,7.1206494494116646,23,PARTIAL_DIAGNOSTIC
sha256:afc1c65f1eba8b4a0a51e32f52377c2dd24861b878f1f5b5e015cef893ccfc10,BASE,A00,26.42267748424085,14.241298898823329,23,PARTIAL_DIAGNOSTIC
sha256:afc1c65f1eba8b4a0a51e32f52377c2dd24861b878f1f5b5e015cef893ccfc10,HIGH,A00,52.8453549684817,28.482597797646658,23,PARTIAL_DIAGNOSTIC
sha256:d7118ffc3a371de7f1ed4f584fb568f57777de07c60567777b34d433d934fc48,LOW,A00,17.44431436250398,11.482221489076283,23,PARTIAL_DIAGNOSTIC
sha256:d7118ffc3a371de7f1ed4f584fb568f57777de07c60567777b34d433d934fc48,BASE,A00,34.88862872500796,22.964442978152565,23,PARTIAL_DIAGNOSTIC
sha256:d7118ffc3a371de7f1ed4f584fb568f57777de07c60567777b34d433d934fc48,HIGH,A00,69.77725745001592,45.92888595630513,23,PARTIAL_DIAGNOSTIC
sha256:3a0e9e5a488bcb3e10986379688beac90cf94fdce00c8fdf55390c165d088739,LOW,A00,17.24031710927985,11.207766058695716,23,PARTIAL_DIAGNOSTIC
sha256:3a0e9e5a488bcb3e10986379688beac90cf94fdce00c8fdf55390c165d088739,BASE,A00,34.4806342185597,22.415532117391432,23,PARTIAL_DIAGNOSTIC
sha256:3a0e9e5a488bcb3e10986379688beac90cf94fdce00c8fdf55390c165d088739,HIGH,A00,68.9612684371194,44.831064234782865,23,PARTIAL_DIAGNOSTIC
sha256:afd9ac05b975a7a02eb67f5c5f2d5b205e770d2d4cba871bc43abe75c6b7a0c1,LOW,A00,17.092454923138625,11.042264464661034,23,PARTIAL_DIAGNOSTIC
sha256:afd9ac05b975a7a02eb67f5c5f2d5b205e770d2d4cba871bc43abe75c6b7a0c1,BASE,A00,34.18490984627725,22.08452892932207,23,PARTIAL_DIAGNOSTIC
sha256:afd9ac05b975a7a02eb67f5c5f2d5b205e770d2d4cba871bc43abe75c6b7a0c1,HIGH,A00,68.3698196925545,44.16905785864414,23,PARTIAL_DIAGNOSTIC
sha256:573b8edc9b79a5e64259a104c83fbeacafd83582a81d0c44321690c4db4c98af,LOW,A00,17.004810073755806,10.944589113529084,23,PARTIAL_DIAGNOSTIC
sha256:573b8edc9b79a5e64259a104c83fbeacafd83582a81d0c44321690c4db4c98af,BASE,A00,34.00962014751161,21.889178227058167,23,PARTIAL_DIAGNOSTIC
sha256:573b8edc9b79a5e64259a104c83fbeacafd83582a81d0c44321690c4db4c98af,HIGH,A00,68.01924029502322,43.778356454116334,23,PARTIAL_DIAGNOSTIC
sha256:f615e491314d8419540840fe4eef6ae41af51d3851fccaed16af40361949f26d,LOW,A00,11.832124243297688,5.8331959602347405,23,PARTIAL_DIAGNOSTIC
sha256:f615e491314d8419540840fe4eef6ae41af51d3851fccaed16af40361949f26d,BASE,A00,23.664248486595376,11.666391920469481,23,PARTIAL_DIAGNOSTIC
sha256:f615e491314d8419540840fe4eef6ae41af51d3851fccaed16af40361949f26d,HIGH,A00,47.32849697319075,23.332783840938962,23,PARTIAL_DIAGNOSTIC
sha256:a7012cf1f99ca375cfd86ece0b8640d944bb3d09e4eb90004f706764decbd799,LOW,A00,11.844216237572883,5.846513473592691,23,PARTIAL_DIAGNOSTIC
sha256:a7012cf1f99ca375cfd86ece0b8640d944bb3d09e4eb90004f706764decbd799,BASE,A00,23.688432475145767,11.693026947185382,23,PARTIAL_DIAGNOSTIC
sha256:a7012cf1f99ca375cfd86ece0b8640d944bb3d09e4eb90004f706764decbd799,HIGH,A00,47.376864950291534,23.386053894370765,23,PARTIAL_DIAGNOSTIC
sha256:08adf33fc03996a1e39694bb14bf1c4483b65dbc4e6e77b7a7b511c36de2775b,LOW,A00,23.105962309558077,15.127644312282353,23,PARTIAL_DIAGNOSTIC
sha256:08adf33fc03996a1e39694bb14bf1c4483b65dbc4e6e77b7a7b511c36de2775b,BASE,A00,46.211924619116154,30.255288624564706,23,PARTIAL_DIAGNOSTIC
sha256:08adf33fc03996a1e39694bb14bf1c4483b65dbc4e6e77b7a7b511c36de2775b,HIGH,A00,92.42384923823231,60.51057724912941,23,PARTIAL_DIAGNOSTIC
sha256:d29fc1eac69a19961229e8407579ef8704704edc6b400a1ccec3a21ad3b62336,LOW,A00,23.586969033202514,15.584867917896224,23,PARTIAL_DIAGNOSTIC
sha256:d29fc1eac69a19961229e8407579ef8704704edc6b400a1ccec3a21ad3b62336,BASE,A00,47.17393806640503,31.169735835792448,23,PARTIAL_DIAGNOSTIC
sha256:d29fc1eac69a19961229e8407579ef8704704edc6b400a1ccec3a21ad3b62336,HIGH,A00,94.34787613281006,62.339471671584896,23,PARTIAL_DIAGNOSTIC
sha256:1200c1a98ad5d1dea22a94d8a475b1209ea3272b6fb2fef8ac7f3a0f87017226,LOW,A00,23.912822725550548,15.8946253527979,23,PARTIAL_DIAGNOSTIC
sha256:1200c1a98ad5d1dea22a94d8a475b1209ea3272b6fb2fef8ac7f3a0f87017226,BASE,A00,47.825645451101096,31.7892507055958,23,PARTIAL_DIAGNOSTIC
sha256:1200c1a98ad5d1dea22a94d8a475b1209ea3272b6fb2fef8ac7f3a0f87017226,HIGH,A00,95.65129090220219,63.5785014111916,23,PARTIAL_DIAGNOSTIC
sha256:d77f997b677a5725d396d2e6ba7eebcfd5593c855d63c0256b4d4de5d580280f,LOW,A00,24.009080918311906,15.98098150205339,23,PARTIAL_DIAGNOSTIC
sha256:d77f997b677a5725d396d2e6ba7eebcfd5593c855d63c0256b4d4de5d580280f,BASE,A00,48.01816183662381,31.96196300410678,23,PARTIAL_DIAGNOSTIC
sha256:d77f997b677a5725d396d2e6ba7eebcfd5593c855d63c0256b4d4de5d580280f,HIGH,A00,96.03632367324762,63.92392600821356,23,PARTIAL_DIAGNOSTIC
sha256:6bb559065262c4afa96a9e7d248add92e76674797563dacd04ea277a9399a98e,LOW,A00,24.14127880041073,16.11503005689387,23,PARTIAL_DIAGNOSTIC
sha256:6bb559065262c4afa96a9e7d248add92e76674797563dacd04ea277a9399a98e,BASE,A00,48.28255760082146,32.23006011378774,23,PARTIAL_DIAGNOSTIC
sha256:6bb559065262c4afa96a9e7d248add92e76674797563dacd04ea277a9399a98e,HIGH,A00,96.56511520164293,64.46012022757547,23,PARTIAL_DIAGNOSTIC
sha256:beb10ea3c48d9b45085369abd397dbf311367713d4092566cf2d0e09e417fc92,LOW,A00,16.023646893485612,9.37138737883214,23,PARTIAL_DIAGNOSTIC
sha256:beb10ea3c48d9b45085369abd397dbf311367713d4092566cf2d0e09e417fc92,BASE,A00,32.047293786971224,18.74277475766428,23,PARTIAL_DIAGNOSTIC
sha256:beb10ea3c48d9b45085369abd397dbf311367713d4092566cf2d0e09e417fc92,HIGH,A00,64.09458757394245,37.48554951532856,23,PARTIAL_DIAGNOSTIC
sha256:d69b816970bcb9886758147cefe9c187e56f5c98505d5c84f3de17b4e2ab479f,LOW,A00,16.061640376755783,9.435314282189772,23,PARTIAL_DIAGNOSTIC
sha256:d69b816970bcb9886758147cefe9c187e56f5c98505d5c84f3de17b4e2ab479f,BASE,A00,32.123280753511565,18.870628564379544,23,PARTIAL_DIAGNOSTIC
sha256:d69b816970bcb9886758147cefe9c187e56f5c98505d5c84f3de17b4e2ab479f,HIGH,A00,64.24656150702313,37.74125712875909,23,PARTIAL_DIAGNOSTIC
sha256:d3a2fa508e8b73b63e0037872b7dd1062ececc451dcb2437e9ece2d56328ab85,LOW,A00,16.079752140759645,9.471995093549019,23,PARTIAL_DIAGNOSTIC
sha256:d3a2fa508e8b73b63e0037872b7dd1062ececc451dcb2437e9ece2d56328ab85,BASE,A00,32.15950428151929,18.943990187098038,23,PARTIAL_DIAGNOSTIC
sha256:d3a2fa508e8b73b63e0037872b7dd1062ececc451dcb2437e9ece2d56328ab85,HIGH,A00,64.31900856303858,37.887980374196076,23,PARTIAL_DIAGNOSTIC
sha256:fef3c369ccaa03f44c804cdc47cf6720b9cc391ed1e2bf22dda6a36bd7448062,LOW,A00,20.889176557394762,13.390586654114118,23,PARTIAL_DIAGNOSTIC
sha256:fef3c369ccaa03f44c804cdc47cf6720b9cc391ed1e2bf22dda6a36bd7448062,BASE,A00,41.778353114789525,26.781173308228237,23,PARTIAL_DIAGNOSTIC
sha256:fef3c369ccaa03f44c804cdc47cf6720b9cc391ed1e2bf22dda6a36bd7448062,HIGH,A00,83.55670622957905,53.56234661645647,23,PARTIAL_DIAGNOSTIC
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,LOW,A00,20.6295464837317,13.104084187208,23,PARTIAL_DIAGNOSTIC
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,BASE,A00,41.2590929674634,26.208168374416,23,PARTIAL_DIAGNOSTIC
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,HIGH,A00,82.5181859349268,52.416336748832,23,PARTIAL_DIAGNOSTIC
sha256:d688357a22e9551d61e8d96749cb5004b57e5ede74959378e6423c58ac84002f,LOW,A00,20.542878418928606,12.991779929618769,23,PARTIAL_DIAGNOSTIC
sha256:d688357a22e9551d61e8d96749cb5004b57e5ede74959378e6423c58ac84002f,BASE,A00,41.08575683785721,25.983559859237538,23,PARTIAL_DIAGNOSTIC
sha256:d688357a22e9551d61e8d96749cb5004b57e5ede74959378e6423c58ac84002f,HIGH,A00,82.17151367571442,51.967119718475075,23,PARTIAL_DIAGNOSTIC
sha256:85f75d05d7a6bc7d96bdbfa97769d54def1819bb70ff2cc51260baafc9377856,LOW,A00,20.529639311344887,12.95073711778398,23,PARTIAL_DIAGNOSTIC
sha256:85f75d05d7a6bc7d96bdbfa97769d54def1819bb70ff2cc51260baafc9377856,BASE,A00,41.059278622689774,25.90147423556796,23,PARTIAL_DIAGNOSTIC
sha256:85f75d05d7a6bc7d96bdbfa97769d54def1819bb70ff2cc51260baafc9377856,HIGH,A00,82.11855724537955,51.80294847113592,23,PARTIAL_DIAGNOSTIC
sha256:81e8710ed641679d9955f8b6bf3daad588f47912c285fdb737afc9be3e8f2739,LOW,A00,20.54098999007795,12.933677647153633,23,PARTIAL_DIAGNOSTIC
sha256:81e8710ed641679d9955f8b6bf3daad588f47912c285fdb737afc9be3e8f2739,BASE,A00,41.0819799801559,25.867355294307266,23,PARTIAL_DIAGNOSTIC
sha256:81e8710ed641679d9955f8b6bf3daad588f47912c285fdb737afc9be3e8f2739,HIGH,A00,82.1639599603118,51.73471058861453,23,PARTIAL_DIAGNOSTIC
sha256:9d911f63cbb7203148095539526868e02252e727171e8de6251e33303a4764b4,LOW,A00,20.5617817583872,12.926958369477667,23,PARTIAL_DIAGNOSTIC
sha256:9d911f63cbb7203148095539526868e02252e727171e8de6251e33303a4764b4,BASE,A00,41.1235635167744,25.853916738955334,23,PARTIAL_DIAGNOSTIC
sha256:9d911f63cbb7203148095539526868e02252e727171e8de6251e33303a4764b4,HIGH,A00,82.2471270335488,51.70783347791067,23,PARTIAL_DIAGNOSTIC
sha256:14cd99f78654590351d12e191d18489b26b461a63b78f49dcc24f8b87c5a91b9,LOW,A00,20.144665419476038,12.99718581168531,23,PARTIAL_DIAGNOSTIC
sha256:14cd99f78654590351d12e191d18489b26b461a63b78f49dcc24f8b87c5a91b9,BASE,A00,40.289330838952075,25.99437162337062,23,PARTIAL_DIAGNOSTIC
sha256:14cd99f78654590351d12e191d18489b26b461a63b78f49dcc24f8b87c5a91b9,HIGH,A00,80.57866167790415,51.98874324674124,23,PARTIAL_DIAGNOSTIC
sha256:0061a03777b1bbcad6f5c4649ce94e0eda6d7583fa31488606a28046f20072ea,LOW,A00,13.208374130821486,7.028509065252511,23,PARTIAL_DIAGNOSTIC
sha256:0061a03777b1bbcad6f5c4649ce94e0eda6d7583fa31488606a28046f20072ea,BASE,A00,26.416748261642972,14.057018130505021,23,PARTIAL_DIAGNOSTIC
sha256:0061a03777b1bbcad6f5c4649ce94e0eda6d7583fa31488606a28046f20072ea,HIGH,A00,52.833496523285945,28.114036261010042,23,PARTIAL_DIAGNOSTIC
sha256:224d35592675673465d171fa78a58de7fea92dfd265b5ac08eca6b7a6b1de23e,LOW,A00,12.915984553401882,6.9279424371264025,23,PARTIAL_DIAGNOSTIC
sha256:224d35592675673465d171fa78a58de7fea92dfd265b5ac08eca6b7a6b1de23e,BASE,A00,25.831969106803765,13.855884874252805,23,PARTIAL_DIAGNOSTIC
sha256:224d35592675673465d171fa78a58de7fea92dfd265b5ac08eca6b7a6b1de23e,HIGH,A00,51.66393821360753,27.71176974850561,23,PARTIAL_DIAGNOSTIC
sha256:07a1a1116caf1004de97ebee6150664b1c5f5a88fb91ed3326579f2f05f251ff,LOW,A00,16.23912051365595,10.046091441456765,23,PARTIAL_DIAGNOSTIC
sha256:07a1a1116caf1004de97ebee6150664b1c5f5a88fb91ed3326579f2f05f251ff,BASE,A00,32.4782410273119,20.09218288291353,23,PARTIAL_DIAGNOSTIC
sha256:07a1a1116caf1004de97ebee6150664b1c5f5a88fb91ed3326579f2f05f251ff,HIGH,A00,64.9564820546238,40.18436576582706,23,PARTIAL_DIAGNOSTIC
sha256:40bd96635c6a1f04b7de80b410a08aed40191c8b6cf6d018b87e6e0e0d67d52d,LOW,A00,15.936334114712116,9.792228926646663,23,PARTIAL_DIAGNOSTIC
sha256:40bd96635c6a1f04b7de80b410a08aed40191c8b6cf6d018b87e6e0e0d67d52d,BASE,A00,31.87266822942423,19.584457853293326,23,PARTIAL_DIAGNOSTIC
sha256:40bd96635c6a1f04b7de80b410a08aed40191c8b6cf6d018b87e6e0e0d67d52d,HIGH,A00,63.74533645884846,39.16891570658665,23,PARTIAL_DIAGNOSTIC
sha256:b0394ba7f2e0ab64ce4a1867c91e6055d0b5618440266d8b287212e5034bcaca,LOW,A00,15.798212567259235,9.663710948530948,23,PARTIAL_DIAGNOSTIC
sha256:b0394ba7f2e0ab64ce4a1867c91e6055d0b5618440266d8b287212e5034bcaca,BASE,A00,31.59642513451847,19.327421897061896,23,PARTIAL_DIAGNOSTIC
sha256:b0394ba7f2e0ab64ce4a1867c91e6055d0b5618440266d8b287212e5034bcaca,HIGH,A00,63.19285026903694,38.65484379412379,23,PARTIAL_DIAGNOSTIC
sha256:c144aee6fdf70a62820bb7523806dbd9ba77c0d66bcc56bb6ccebdb7a4dab4da,LOW,A00,15.741323864397108,9.602717541252368,23,PARTIAL_DIAGNOSTIC
sha256:c144aee6fdf70a62820bb7523806dbd9ba77c0d66bcc56bb6ccebdb7a4dab4da,BASE,A00,31.482647728794216,19.205435082504735,23,PARTIAL_DIAGNOSTIC
sha256:c144aee6fdf70a62820bb7523806dbd9ba77c0d66bcc56bb6ccebdb7a4dab4da,HIGH,A00,62.96529545758843,38.41087016500947,23,PARTIAL_DIAGNOSTIC
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,LOW,A00,15.720557209361232,9.572218063262975,23,PARTIAL_DIAGNOSTIC
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,BASE,A00,31.441114418722464,19.14443612652595,23,PARTIAL_DIAGNOSTIC
sha256:3b920773d50a2e7b3f3cfb7e333c1e29cdb22656ab38b4615467ed3083bce5c7,HIGH,A00,62.88222883744493,38.2888722530519,23,PARTIAL_DIAGNOSTIC
sha256:feac34d3239b362606716e2d347a22ebf0bcad56f81ca907b797a55e2f768830,LOW,A00,15.71314911014792,9.551174284608667,23,PARTIAL_DIAGNOSTIC
sha256:feac34d3239b362606716e2d347a22ebf0bcad56f81ca907b797a55e2f768830,BASE,A00,31.42629822029584,19.102348569217334,23,PARTIAL_DIAGNOSTIC
sha256:feac34d3239b362606716e2d347a22ebf0bcad56f81ca907b797a55e2f768830,HIGH,A00,62.85259644059168,38.20469713843467,23,PARTIAL_DIAGNOSTIC
sha256:db897d7577dfdbd89e17ccd55587534069c514caa30e5a2c31dd61a1202d4110,LOW,A00,15.712448826943714,9.534942730267433,23,PARTIAL_DIAGNOSTIC
sha256:db897d7577dfdbd89e17ccd55587534069c514caa30e5a2c31dd61a1202d4110,BASE,A00,31.424897653887427,19.069885460534866,23,PARTIAL_DIAGNOSTIC
sha256:db897d7577dfdbd89e17ccd55587534069c514caa30e5a2c31dd61a1202d4110,HIGH,A00,62.849795307774855,38.13977092106973,23,PARTIAL_DIAGNOSTIC
sha256:7c7166beb057aa932999cfd30c7adad0987d2302025691758319d970a55815d8,LOW,A00,11.213929452428498,5.584295902857129,23,PARTIAL_DIAGNOSTIC
sha256:7c7166beb057aa932999cfd30c7adad0987d2302025691758319d970a55815d8,BASE,A00,22.427858904856997,11.168591805714257,23,PARTIAL_DIAGNOSTIC
sha256:7c7166beb057aa932999cfd30c7adad0987d2302025691758319d970a55815d8,HIGH,A00,44.855717809713994,22.337183611428514,23,PARTIAL_DIAGNOSTIC
sha256:2e219161de2997408bb0c186891a05bdf80203b75793e68ac03efd9553bb53a8,LOW,A00,11.840286017320064,6.2969298735714725,23,PARTIAL_DIAGNOSTIC
sha256:2e219161de2997408bb0c186891a05bdf80203b75793e68ac03efd9553bb53a8,BASE,A00,23.68057203464013,12.593859747142945,23,PARTIAL_DIAGNOSTIC
sha256:2e219161de2997408bb0c186891a05bdf80203b75793e68ac03efd9553bb53a8,HIGH,A00,47.36114406928026,25.18771949428589,23,PARTIAL_DIAGNOSTIC
sha256:735f6695b436857745409f1a7f93335957986e47704f3e5d47725d48ab2d8557,LOW,A00,20.34274755633278,13.384020238927299,23,PARTIAL_DIAGNOSTIC
sha256:735f6695b436857745409f1a7f93335957986e47704f3e5d47725d48ab2d8557,BASE,A00,40.68549511266556,26.768040477854598,23,PARTIAL_DIAGNOSTIC
sha256:735f6695b436857745409f1a7f93335957986e47704f3e5d47725d48ab2d8557,HIGH,A00,81.37099022533113,53.536080955709195,23,PARTIAL_DIAGNOSTIC
sha256:849e94bf9be3bf1e41e9c9ca98680beaface229316f1ed300e0c16a311f7b006,LOW,A00,20.875891686905454,13.852496560747245,23,PARTIAL_DIAGNOSTIC
sha256:849e94bf9be3bf1e41e9c9ca98680beaface229316f1ed300e0c16a311f7b006,BASE,A00,41.75178337381091,27.70499312149449,23,PARTIAL_DIAGNOSTIC
sha256:849e94bf9be3bf1e41e9c9ca98680beaface229316f1ed300e0c16a311f7b006,HIGH,A00,83.50356674762182,55.40998624298898,23,PARTIAL_DIAGNOSTIC
sha256:a7af21b7696fe8e490e756851404d893f547267ee491c1d5a22157030dd7fd3d,LOW,A00,21.231592939303525,14.166798207286822,23,PARTIAL_DIAGNOSTIC
sha256:a7af21b7696fe8e490e756851404d893f547267ee491c1d5a22157030dd7fd3d,BASE,A00,42.46318587860705,28.333596414573645,23,PARTIAL_DIAGNOSTIC
sha256:a7af21b7696fe8e490e756851404d893f547267ee491c1d5a22157030dd7fd3d,HIGH,A00,84.9263717572141,56.66719282914729,23,PARTIAL_DIAGNOSTIC
sha256:e185d77f83849ea1b0cfd12a8303d8d7b71d0b301fa093edc4bcf8606921ace4,LOW,A00,21.451260607717572,14.361520625211323,23,PARTIAL_DIAGNOSTIC
sha256:e185d77f83849ea1b0cfd12a8303d8d7b71d0b301fa093edc4bcf8606921ace4,BASE,A00,42.902521215435144,28.723041250422646,23,PARTIAL_DIAGNOSTIC
sha256:e185d77f83849ea1b0cfd12a8303d8d7b71d0b301fa093edc4bcf8606921ace4,HIGH,A00,85.80504243087029,57.44608250084529,23,PARTIAL_DIAGNOSTIC
sha256:941535717cbe102cf58f1701f8d43f1b942440669c0e33346cf61a72af3d409a,LOW,A00,21.58875559663606,14.486445498523032,23,PARTIAL_DIAGNOSTIC
sha256:941535717cbe102cf58f1701f8d43f1b942440669c0e33346cf61a72af3d409a,BASE,A00,43.17751119327212,28.972890997046065,23,PARTIAL_DIAGNOSTIC
sha256:941535717cbe102cf58f1701f8d43f1b942440669c0e33346cf61a72af3d409a,HIGH,A00,86.35502238654423,57.94578199409213,23,PARTIAL_DIAGNOSTIC
sha256:61ee89082527bd9e02818cc7c8e67b4701bdf3b991cd7c47eebfd47afd208496,LOW,A00,21.678561448749285,14.571292320363433,23,PARTIAL_DIAGNOSTIC
sha256:61ee89082527bd9e02818cc7c8e67b4701bdf3b991cd7c47eebfd47afd208496,BASE,A00,43.35712289749857,29.142584640726866,23,PARTIAL_DIAGNOSTIC
sha256:61ee89082527bd9e02818cc7c8e67b4701bdf3b991cd7c47eebfd47afd208496,HIGH,A00,86.71424579499714,58.28516928145373,23,PARTIAL_DIAGNOSTIC
sha256:9f750b20b91cd46ce4dd276006a4589db347724ddb255b979f1f72b5059cf26c,LOW,A00,21.738222502330647,14.629465361425925,23,PARTIAL_DIAGNOSTIC
sha256:9f750b20b91cd46ce4dd276006a4589db347724ddb255b979f1f72b5059cf26c,BASE,A00,43.476445004661294,29.25893072285185,23,PARTIAL_DIAGNOSTIC
sha256:9f750b20b91cd46ce4dd276006a4589db347724ddb255b979f1f72b5059cf26c,HIGH,A00,86.95289000932259,58.5178614457037,23,PARTIAL_DIAGNOSTIC
sha256:bc6fbcc3fd4310169fc72f1f0332325d80cf3ec3334cabac055842cb1668b3f9,LOW,A00,14.257614664411935,8.738169808690934,23,PARTIAL_DIAGNOSTIC
sha256:bc6fbcc3fd4310169fc72f1f0332325d80cf3ec3334cabac055842cb1668b3f9,BASE,A00,28.51522932882387,17.476339617381868,23,PARTIAL_DIAGNOSTIC
sha256:bc6fbcc3fd4310169fc72f1f0332325d80cf3ec3334cabac055842cb1668b3f9,HIGH,A00,57.03045865764774,34.952679234763735,23,PARTIAL_DIAGNOSTIC
sha256:67f0ef9a8e707899891750a44eda0741ac45749b9df2f1c995d5292401a42629,LOW,A00,22.327150650609372,15.212826974764754,23,PARTIAL_DIAGNOSTIC
sha256:67f0ef9a8e707899891750a44eda0741ac45749b9df2f1c995d5292401a42629,BASE,A00,44.654301301218744,30.425653949529508,23,PARTIAL_DIAGNOSTIC
sha256:67f0ef9a8e707899891750a44eda0741ac45749b9df2f1c995d5292401a42629,HIGH,A00,89.30860260243749,60.851307899059016,23,PARTIAL_DIAGNOSTIC
sha256:67eea3fd04d89557dc0fc69a392b31856bcbd7455b335a81bffbd012899dc06b,LOW,A00,22.78541941473959,15.650534625156157,23,PARTIAL_DIAGNOSTIC
sha256:67eea3fd04d89557dc0fc69a392b31856bcbd7455b335a81bffbd012899dc06b,BASE,A00,45.57083882947918,31.301069250312313,23,PARTIAL_DIAGNOSTIC
sha256:67eea3fd04d89557dc0fc69a392b31856bcbd7455b335a81bffbd012899dc06b,HIGH,A00,91.14167765895836,62.602138500624626,23,PARTIAL_DIAGNOSTIC
sha256:0276053f0c0711c60f8ab299b47c0a2e9f04272248282d34ee11b36360625a38,LOW,A00,23.093750248084078,15.945193706882854,23,PARTIAL_DIAGNOSTIC
