table_or_source,actual_column,source_column,dtype,unit,nonmissing_count,missing_rate,unique_count,example_values,time_semantics,availability_semantics,current_consumers,candidate_roles,proposed_preprocessing,retain_status,alias_target,evidence_support,notes
episodes,episode_id,episode_id,object,unspecified,43985,0.0,43985,"[""a043dd9fe069fc65283ce0e27d6eb0da"", ""27f8742e8c55777f09fe7ed57ed6eedf"", ""34dfa662c847f97383282579ab2ee2bf""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,flight_id,flight_id,object,unspecified,43985,0.0,43985,"[""a043dd9fe069fc65283ce0e27d6eb0da"", ""27f8742e8c55777f09fe7ed57ed6eedf"", ""34dfa662c847f97383282579ab2ee2bf""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,icao24,icao24,object,unspecified,43985,0.0,5770,"[""770592"", ""48436e"", ""4851f5""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,origin,origin,object,unspecified,43985,0.0,474,"["""", ""EHAM"", ""EDDF""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,destination,destination,object,unspecified,43985,0.0,6,"[""EDDF"", ""EHAM"", ""LEMD""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,airport,airport,object,unspecified,43985,0.0,6,"[""EDDF"", ""EHAM"", ""LEMD""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,firstseen_utc,firstseen_utc,"datetime64[ns, UTC]",unspecified,43985,0.0,42780,"[""2022-04-30 02:57:44+00:00"", ""2022-04-30 07:22:34+00:00"", ""2022-04-30 11:01:47+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,lastseen_utc,lastseen_utc,"datetime64[ns, UTC]",unspecified,43985,0.0,42696,"[""2022-05-01 05:38:09+00:00"", ""2022-05-01 03:44:22+00:00"", ""2022-05-01 06:49:29+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,split,split,object,unspecified,28241,0.3579402068887121,3,"[""train"", ""validation"", ""test""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,observed_movement_time,observed_movement_time,float64,unspecified,43985,0.0,15924,"[""1600.4166666666667"", ""1221.8"", ""1187.7""]",not_time,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,reference_movement_time,reference_movement_time,float64,unspecified,15851,0.6396271456178242,2934,"[""461.6333333333333"", ""553.2333333333333"", ""431.45""]",not_time,derived_or_not_applicable,overall_run|part_adv,TIME|REFERENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,y_movement_raw,y_movement_raw,float64,unspecified,15851,0.6396271456178242,8468,"[""-314.98333333333335"", ""0.0"", ""-2.4166666666666856""]",not_time,derived_or_not_applicable,overall_run|part_adv,LABEL|TARGET_SOURCE|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,y_movement_model,y_movement_model,float64,unspecified,15851,0.6396271456178242,8255,"[""-221.57862500000002"", ""0.0"", ""-2.4166666666666856""]",not_time,derived_or_not_applicable,overall_run|part_adv,LABEL|TARGET_SOURCE|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,reference_level_used,reference_level_used,object,unspecified,43985,0.0,5,"["""", ""L1"", ""L5""]",not_time,derived_or_not_applicable,overall_run|part_adv,REFERENCE|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,reference_cell_size,reference_cell_size,int64,unspecified,43985,0.0,53,"[""0"", ""33"", ""3""]",not_time,derived_or_not_applicable,overall_run|part_adv,REFERENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,reference_fallback_reason,reference_fallback_reason,object,unspecified,43985,0.0,4,"["""", ""FALLBACK_L5"", ""FALLBACK_L3""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE|REFERENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,candidate_episode,candidate_episode,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,episode_valid,episode_valid,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,exclusion_reason,exclusion_reason,object,unspecified,43985,0.0,4,"[""PHYSICAL_RANGE_FAILURE"", ""OUTSIDE_FROZEN_SPLIT"", """"]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,raw_source_file,raw_source_file,object,unspecified,43985,0.0,1,"[""D:\\research\\air_slot\\code\\explore\\data\\raw\\opensky\\flightlist\\2022\\flightlist_20220501_20220531.csv.gz""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,raw_source_hash,raw_source_hash,object,unspecified,43985,0.0,1,"[""3dcf7ee53f3648771f97d2656dbcef779b1b51f6cb10ccec1c6087b7fa692abc""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,anchor_date,anchor_date,object,unspecified,43985,0.0,15,"[""2022-04-30"", ""2022-05-01"", ""2022-05-02""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,departure_airport,departure_airport,object,unspecified,43985,0.0,474,"["""", ""EHAM"", ""EDDF""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,arrival_airport,arrival_airport,object,unspecified,43985,0.0,6,"[""EDDF"", ""EHAM"", ""LEMD""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,aircraft_id,aircraft_id,object,unspecified,43985,0.0,5770,"[""770592"", ""48436e"", ""4851f5""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,planned_departure_time,planned_departure_time,datetime64[ns],unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,planned_arrival_time,planned_arrival_time,datetime64[ns],unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,realized_departure_time,realized_departure_time,"datetime64[ns, UTC]",unspecified,43985,0.0,42780,"[""2022-04-30 02:57:44+00:00"", ""2022-04-30 07:22:34+00:00"", ""2022-04-30 11:01:47+00:00""]",not_time,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,realized_arrival_time,realized_arrival_time,"datetime64[ns, UTC]",unspecified,43985,0.0,42696,"[""2022-05-01 05:38:09+00:00"", ""2022-05-01 03:44:22+00:00"", ""2022-05-01 06:49:29+00:00""]",not_time,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,m1_outcome_label,m1_outcome_label,float64,unspecified,15851,0.6396271456178242,8468,"[""-314.98333333333335"", ""0.0"", ""-2.4166666666666856""]",not_time,derived_or_not_applicable,overall_run|part_adv,LABEL|TARGET_SOURCE|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,subset_role,subset_role,object,unspecified,43985,0.0,4,"[""excluded"", ""model"", ""audit""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,train_eligible,train_eligible,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,evaluation_only,evaluation_only,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,formal_eligible,formal_eligible,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,debug_only,debug_only,bool,unspecified,43985,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,trigger_event_group_id,trigger_event_group_id,object,unspecified,43985,0.0,90,"[""d28793bc549326f2a064ff76"", ""9da20ad6eb76fa57875d1d97"", ""d43849b916dfbaf6aed10490""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,recovery_event_level,recovery_event_level,object,unspecified,43985,0.0,1,"[""AIRPORT_DAY""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,has_predecessor_candidate,has_predecessor_candidate,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",calendar_date,derived_or_not_applicable,overall_run|part_adv|M1,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,has_supported_predecessor,has_supported_predecessor,bool,unspecified,43985,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_flight_id,predecessor_flight_id,object,unspecified,38215,0.1311810844606116,37783,"[""8badb00925385b5a9fabca221209b2b1"", ""1fb8a67cf67429be88c03ec9f7a486bd"", ""677249099bd01ae869a4ef571ab87a4f""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_firstseen_proxy,predecessor_firstseen_proxy,"datetime64[ns, UTC]",unspecified,3918,0.9109241786972831,3902,"[""2022-04-30 15:35:23+00:00"", ""2022-05-01 00:39:22+00:00"", ""2022-05-01 04:16:03+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_lastseen_proxy,predecessor_lastseen_proxy,"datetime64[ns, UTC]",unspecified,3918,0.9109241786972831,3900,"[""2022-05-01 02:20:19+00:00"", ""2022-05-01 04:25:28+00:00"", ""2022-05-01 05:12:14+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME|FORBIDDEN_MODEL_INPUT,retain_for_label_or_audit; exclude_from_model_features,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_observed_duration,predecessor_observed_duration,float64,unspecified,3918,0.9109241786972831,3020,"[""644.9333333333333"", ""226.1"", ""56.18333333333333""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_origin_inferred,predecessor_origin_inferred,object,unspecified,3918,0.9109241786972831,169,"[""SPJC"", ""LCLK"", ""EPKK""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_destination_inferred,predecessor_destination_inferred,object,unspecified,3918,0.9109241786972831,6,"[""LEMD"", ""EDDF"", ""EDDM""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_endpoint_quality,predecessor_endpoint_quality,object,unspecified,3918,0.9109241786972831,1,"[""COMPLETE_INFERRED_AIRPORT_PAIR""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_trajectory_coverage,predecessor_trajectory_coverage,float64,unspecified,1176,0.9732636125952029,1,"[""1.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_registration_match,predecessor_registration_match,boolean,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_typecode_match,predecessor_typecode_match,boolean,unspecified,3404,0.9226099806752301,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_aircraft_group,predecessor_aircraft_group,object,unspecified,3918,0.9109241786972831,5,"[""unknown"", ""narrow_body"", ""other""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,observed_ground_gap_minutes,observed_ground_gap_minutes,float64,unspecified,3918,0.9109241786972831,3085,"[""177.68333333333334"", ""72.2"", ""88.48333333333333""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,ground_gap_deviation_from_reference,ground_gap_deviation_from_reference,float64,unspecified,3918,0.9109241786972831,3538,"[""97.69166666666666"", ""-20.0"", ""12.083333333333329""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,REFERENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,airport_continuity,airport_continuity,boolean,unspecified,3918,0.9109241786972831,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_movement_deviation_proxy,predecessor_movement_deviation_proxy,float64,unspecified,3918,0.9109241786972831,2676,"[""-14.541666666666629"", ""13.933333333333337"", ""-2.391666666666673""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_completion_state,predecessor_completion_state,object,unspecified,3918,0.9109241786972831,1,"[""COMPLETED_BEFORE_CURRENT""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,turnaround_pressure_proxy,turnaround_pressure_proxy,float64,unspecified,3918,0.9109241786972831,1413,"[""0.0"", ""0.21691973969631237"", ""0.09254498714652956""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,continuation_risk_proxy,continuation_risk_proxy,float64,unspecified,3918,0.9109241786972831,2543,"[""0.0"", ""0.1392721947781282"", ""0.07310900111716788""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,previous_leg_observation_quality,previous_leg_observation_quality,float64,unspecified,3918,0.9109241786972831,2,"[""0.68"", ""0.85""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_match_confidence,predecessor_match_confidence,float64,unspecified,3918,0.9109241786972831,1,"[""0.85""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_evidence_tier,predecessor_evidence_tier,object,unspecified,3918,0.9109241786972831,1,"[""R3_COVERAGE_AWARE""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_support_rule,predecessor_support_rule,object,unspecified,3918,0.9109241786972831,1,"[""R3_COVERAGE_AWARE""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_support_status,predecessor_support_status,object,unspecified,43985,0.0,2,"[""UNSUPPORTED"", ""SUPPORTED""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,predecessor_rejection_reason,predecessor_rejection_reason,object,unspecified,43985,0.0,6,"[""NO_PREDECESSOR_CANDIDATE"", """", ""ENDPOINT_QUALITY_UNSUPPORTED""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,nearest_raw_candidate_id,nearest_raw_candidate_id,object,unspecified,38215,0.1311810844606116,38215,"[""8badb00925385b5a9fabca221209b2b1"", ""1fb8a67cf67429be88c03ec9f7a486bd"", ""677249099bd01ae869a4ef571ab87a4f""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,IDENTITY|TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,selected_supported_predecessor_id,selected_supported_predecessor_id,object,unspecified,3918,0.9109241786972831,3915,"[""8badb00925385b5a9fabca221209b2b1"", ""1fb8a67cf67429be88c03ec9f7a486bd"", ""e581cd6ca23c0046b3d398aff2ff114b""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,raw_candidate_rejection_reason,raw_candidate_rejection_reason,object,unspecified,43985,0.0,4,"[""NO_PREDECESSOR_CANDIDATE"", """", ""ENDPOINT_QUALITY_UNSUPPORTED""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,search_depth,search_depth,int64,unspecified,43985,0.0,59,"[""0"", ""1"", ""2""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
episodes,_predecessor_availability_time,_predecessor_availability_time,"datetime64[ns, UTC]",unspecified,3918,0.9109241786972831,3900,"[""2022-05-01 02:20:19+00:00"", ""2022-05-01 04:25:28+00:00"", ""2022-05-01 05:12:14+00:00""]",knowledge_time_utc,explicit_availability_time,overall_run|part_adv,TIME|EVIDENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03
snapshots,episode_id,episode_id,object,unspecified,142659,0.0,5556,"[""d9e57c95490303a0346a65946560bc3e"", ""ddd938b03278eb39a7b8facdf09cac9d"", ""0573a488e73b4e7ed8907b8f7be6120b""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_id,snapshot_id,object,unspecified,142659,0.0,50000,"[""d9e57c95490303a0346a65946560bc3e__r10"", ""d9e57c95490303a0346a65946560bc3e__t1"", ""d9e57c95490303a0346a65946560bc3e__r30""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_stage,snapshot_stage,object,unspecified,142659,0.0,9,"[""r10"", ""t1"", ""r30""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_ratio,snapshot_ratio,float64,unspecified,142659,0.0,9,"[""0.1"", ""0.2"", ""0.3""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,elapsed_ratio,elapsed_ratio,float64,unspecified,142659,0.0,9,"[""0.1"", ""0.2"", ""0.3""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,ALIAS_RETAIN,snapshot_ratio,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,is_primary_snapshot,is_primary_snapshot,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,decision_time_utc,decision_time_utc,"datetime64[ns, UTC]",unspecified,142659,0.0,49660,"[""2022-05-02 00:46:14.799999998+00:00"", ""2022-05-02 01:32:24.600000002+00:00"", ""2022-05-02 02:18:34.400000+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,elapsed_minutes,elapsed_minutes,float64,unspecified,142659,0.0,19295,"[""46.163333333333334"", ""92.32666666666667"", ""138.48999999999998""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,split,split,object,unspecified,142659,0.0,1,"[""train""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,airport,airport,object,unspecified,142659,0.0,6,"[""LEMD"", ""EDDF"", ""LFPG""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
