iata,ident,lat,lon,timezone
RME,KRME,43.23379898,-75.40699768,America/New_York
RMG,KRMG,34.3506011963,-85.15799713130001,America/New_York
RNC,KRNC,35.69869995,-85.84380341,America/Chicago
RND,KRND,29.529699,-98.2789,America/Chicago
RNO,KRNO,39.49909973144531,-119.76799774169922,America/Los_Angeles
RNT,KRNT,47.4930992126,-122.216003418,America/Los_Angeles
ROA,KROA,37.3255,-79.975403,America/New_York
ROC,KROC,43.1189,-77.672401,America/New_York
ROG,KROG,36.37229919,-94.10690308,America/Chicago
ROW,KROW,33.301601,-104.530998,America/Denver
ROX,KROX,48.85599899,-95.6969986,America/Chicago
RIE,KRPD,45.418999,-91.773499,America/Chicago
RPX,KRPX,46.475095,-108.541497,America/Denver
WBR,KRQB,43.7225990295,-85.50409698490002,America/Detroit
RQO,KRQO,35.47269821,-98.00579834,America/Chicago
RRL,KRRL,45.1988983154,-89.7128982544,America/Chicago
RRT,KRRT,48.94139862,-95.3483963,America/Chicago
RSL,KRSL,38.872100830078,-98.811798095703,America/Chicago
RSN,KRSN,32.514187,-92.588517,America/Chicago
RST,KRST,43.908298,-92.5,America/Chicago
RSW,KRSW,26.53619956970215,-81.75520324707031,America/New_York
RTN,KRTN,36.741501,-104.501999,America/Denver
SRW,KRUQ,35.645901,-80.520302,America/New_York
RUT,KRUT,43.52939987,-72.94960022,America/New_York
RED,KRVL,40.6773986816,-77.6268005371,America/New_York
RVS,KRVS,36.039600372314,-95.984596252441,America/Chicago
RWF,KRWF,44.54719925,-95.08229828,America/Chicago
RWI,KRWI,35.856300354003906,-77.89189910888672,America/New_York
RWL,KRWL,41.80559921,-107.1999969,America/Denver
RXE,KRXE,43.8339,-111.805002,America/Boise
RNZ,KRZL,40.9478988647,-87.1826019287,America/Chicago
RZZ,KRZZ,36.4394989014,-77.7092971802,America/New_York
AHM,KS03,42.190265,-122.660648,America/Los_Angeles
BDY,KS05,43.08649826,-124.4079971,America/Los_Angeles
SUO,KS21,43.8763008118,-121.45300293,America/Los_Angeles
MDJ,KS33,44.67020035,-121.1549988,America/Los_Angeles
PRZ,KS39,44.286998748779,-120.90399932861,America/Los_Angeles
IDH,KS80,45.9426,-116.123001,America/Los_Angeles
SAA,KSAA,41.444901,-106.823997,America/Denver
SAC,KSAC,38.5125007629,-121.492996216,America/Los_Angeles
SAD,KSAD,32.85480118,-109.6350021,America/Phoenix
SAF,KSAF,35.617099762,-106.088996887,America/Denver
SAN,KSAN,32.7336006165,-117.190002441,America/Los_Angeles
SAR,KSAR,38.1488990784,-89.6986999512,America/Chicago
SAT,KSAT,29.533701,-98.469803,America/Chicago
SAV,KSAV,32.12760162,-81.20210266,America/New_York
MQT,KSAW,46.3535995483,-87.395401001,America/Detroit
SBA,KSBA,34.42620087,-119.8399963,America/Los_Angeles
SBD,KSBD,34.095402,-117.235001,America/Los_Angeles
SBM,KSBM,43.76959991,-87.85140228,America/Chicago
SBN,KSBN,41.708698,-86.317299,America/Indiana/Indianapolis
SBP,KSBP,35.2368011475,-120.641998291,America/Los_Angeles
SBS,KSBS,40.5163002,-106.8659973,America/Denver
SBX,KSBX,48.5406990051,-111.871002197,America/Denver
SBY,KSBY,38.34049987792969,-75.51029968261719,America/New_York
SCB,KSCB,41.610298156738,-96.629898071289,America/Chicago
SCH,KSCH,42.852500915527,-73.928901672363,America/New_York
SCK,KSCK,37.894199371338,-121.2379989624,America/Los_Angeles
SDF,KSDF,38.1744,-85.736,America/Kentucky/Louisville
SCF,KSDL,33.622898101807,-111.91100311279,America/Phoenix
SDM,KSDM,32.572299957275,-116.98000335693,America/Los_Angeles
SDY,KSDY,47.706902,-104.193001,America/Denver
SEA,KSEA,47.449001,-122.308998,America/Los_Angeles
SEE,KSEE,32.826198577881,-116.97200012207,America/Los_Angeles
SEF,KSEF,27.45639992,-81.3423996,America/New_York
SEG,KSEG,40.820598602295,-76.863899230957,America/New_York
SEM,KSEM,32.343898773193,-86.987800598145,America/Chicago
SEP,KSEP,32.215301513672,-98.177696228027,America/Chicago
SER,KSER,38.923599243164,-85.907402038574,America/Indiana/Indianapolis
SDX,KSEZ,34.848598480225,-111.78800201416,America/Phoenix
SFB,KSFB,28.7775993347168,-81.23750305175781,America/New_York
SFF,KSFF,47.682800292969,-117.32299804688,America/Los_Angeles
SFM,KSFM,43.393901824951,-70.708000183105,America/New_York
SFO,KSFO,37.61899948120117,-122.375,America/Los_Angeles
SFZ,KSFZ,41.9207992554,-71.49140167239999,America/New_York
SGF,KSGF,37.245701,-93.388603,America/Chicago
SGH,KSGH,39.840301513672,-83.840202331543,America/New_York
UST,KSGJ,29.9592,-81.339798,America/New_York
SGR,KSGR,29.622299194336,-95.65650177002,America/Chicago
SGT,KSGT,34.599499,-91.574997,America/Chicago
SGU,KSGU,37.036389,-113.510306,America/Denver
SHD,KSHD,38.263802,-78.8964,America/New_York
SHN,KSHN,47.233600616455,-123.14800262451,America/Los_Angeles
SHR,KSHR,44.76919937133789,-106.9800033569336,America/Denver
SHV,KSHV,32.446602,-93.8256,America/Chicago
SIK,KSIK,36.898899078369,-89.561798095703,America/Chicago
SIV,KSIV,39.114700317383,-87.448303222656,America/Indiana/Indianapolis
SJC,KSJC,37.362598,-121.929001,America/Los_Angeles
SJN,KSJN,34.51860046,-109.3789978,America/Phoenix
SJT,KSJT,31.35770034790039,-100.49600219726562,America/Chicago
SKA,KSKA,47.615101,-117.655998,America/Los_Angeles
SKF,KSKF,29.38419914,-98.58110046,America/Chicago
TSM,KSKX,36.45819855,-105.6719971,America/Denver
SKY,KSKY,41.4333992004,-82.6522979736,America/New_York
SLB,KSLB,42.5973014832,-95.2406997681,America/Chicago
SLC,KSLC,40.785749,-111.979746,America/Denver
SLE,KSLE,44.90950012,-123.0029984,America/Los_Angeles
SLG,KSLG,36.19189835,-94.48999786,America/Chicago
SLK,KSLK,44.38529968261719,-74.2061996459961,America/New_York
SLN,KSLN,38.79100036621094,-97.6521987915039,America/Chicago
SLO,KSLO,38.64289855957,-88.964202880859,America/Chicago
SLR,KSLR,33.159801483154,-95.621101379395,America/Chicago
SMD,KSMD,41.14339828,-85.15280151,America/Indiana/Indianapolis
SME,KSME,37.0533981323,-84.6158981323,America/New_York
SMF,KSMF,38.69540023803711,-121.59100341796876,America/Los_Angeles
SMN,KSMN,45.1237983704,-113.880996704,America/Boise
SMO,KSMO,34.0158,-118.450996,America/Los_Angeles
SUM,KSMS,33.994998931885,-80.361297607422,America/New_York
SMX,KSMX,34.898899,-120.457001,America/Los_Angeles
SNA,KSNA,33.675701,-117.867996,America/Los_Angeles
SNK,KSNK,32.690212,-100.948918,America/Chicago
SNL,KSNL,35.357898712158,-96.942802429199,America/Chicago
SNS,KSNS,36.662799835205,-121.60600280762,America/Los_Angeles
SNY,KSNY,41.10129929,-102.9850006,America/Denver
SOP,KSOP,35.237184,-79.389381,America/New_York
SOW,KSOW,34.265049,-110.007084,America/Phoenix
SPA,KSPA,34.915699005127,-81.956497192383,America/New_York
SPF,KSPF,44.48030090332,-103.78299713135,America/Denver
SPG,KSPG,27.7651,-82.626999,America/New_York
SPI,KSPI,39.844101,-89.677902,America/Chicago
SPS,KSPS,33.9888,-98.491898,America/Chicago
SPW,KSPW,43.165500640869,-95.202796936035,America/Chicago
SQI,KSQI,41.74280167,-89.67630005,America/Chicago
SQL,KSQL,37.511901855469,-122.25,America/Los_Angeles
SRQ,KSRQ,27.395399,-82.554398,America/New_York
RUI,KSRR,33.462799072266,-105.53500366211,America/Denver
SSC,KSSC,33.972698,-80.470596,America/New_York
SSF,KSSF,29.336999893188,-98.471099853516,America/Chicago
SSI,KSSI,31.1518,-81.391296,America/New_York
STC,KSTC,45.5466,-94.059898,America/Chicago
STE,KSTE,44.5452003479,-89.530296325684,America/Chicago
STJ,KSTJ,39.771900177002,-94.909698486328,America/Chicago
STK,KSTK,40.613497,-103.263833,America/Denver
STL,KSTL,38.748697,-90.370003,America/Chicago
STP,KSTP,44.93450164794922,-93.05999755859376,America/Chicago
STS,KSTS,38.50899887,-122.8130035,America/Los_Angeles
SUA,KSUA,27.18169975,-80.22109985,America/New_York
SUD,KSUD,35.789600372314,-96.655700683594,America/Chicago
SUE,KSUE,44.84370041,-87.42150116,America/Chicago
SUN,KSUN,43.50439835,-114.2959976,America/Boise
SUS,KSUS,38.662102,-90.652,America/Chicago
SUU,KSUU,38.262699,-121.927002,America/Los_Angeles
SUW,KSUW,46.689701080322,-92.094703674316,America/Chicago
SUX,KSUX,42.397605,-96.382237,America/Chicago
SVC,KSVC,32.632293,-108.154263,America/Denver
SVE,KSVE,40.375701904297,-120.57299804688,America/Los_Angeles
SVH,KSVH,35.765300750732,-80.953903198242,America/New_York
SVN,KSVN,32.00999832,-81.14569855,America/New_York
SWF,KSWF,41.504101,-74.104797,America/New_York
SWO,KSWO,36.161201477051,-97.08570098877,America/Chicago
SWW,KSWW,32.467399597168,-100.46700286865,America/Chicago
SYI,KSYI,35.56010056,-86.44249725,America/Chicago
SYR,KSYR,43.11119842529297,-76.1063003540039,America/New_York
SYV,KSYV,31.558500289917,-83.895698547363,America/New_York
SZL,KSZL,38.730301,-93.547897,America/Chicago
TBC,KT03,36.091146,-111.38286,America/Denver
TAD,KTAD,37.2593994141,-104.341003418,America/Denver
KTB,KTB,55.6879997253,-132.537002563,America/Sitka
TBN,KTBN,37.74160004,-92.14070129,America/Chicago
TBR,KTBR,32.4827003479,-81.73690032959999,America/New_York
TCC,KTCC,35.182800293,-103.602996826,America/Denver
TCL,KTCL,33.220600128174,-87.611396789551,America/Chicago
TCM,KTCM,47.137699,-122.475998,America/Los_Angeles
TCS,KTCS,33.2369,-107.272003,America/Denver
TDO,KTDO,46.4771995544,-122.805999756,America/Los_Angeles
TDW,KTDW,35.1698989868,-101.825996399,America/Chicago
TDZ,KTDZ,41.56489944,-83.4822998,America/New_York
TEB,KTEB,40.85010147089999,-74.060798645,America/New_York
TEX,KTEX,37.9538002,-107.9079971,America/Denver
THA,KTHA,35.38010025,-86.24639893,America/Chicago
THM,KTHM,47.573501586914,-115.28099822998,America/Denver
THV,KTHV,39.917,-76.873001,America/New_York
TIK,KTIK,35.4147,-97.386597,America/Chicago
TIW,KTIW,47.26789856,-122.5780029,America/Los_Angeles
TIX,KTIX,28.514799118042,-80.799201965332,America/New_York
KNT,KTKX,36.2258987427,-90.0365982056,America/Chicago
TLH,KTLH,30.3965,-84.350304,America/New_York
TLR,KTLR,36.15629959,-119.3259964,America/Los_Angeles
TMA,KTMA,31.4290008545,-83.4885025024,America/New_York
TMB,KTMB,25.6479,-80.4328,America/New_York
OTK,KTMK,45.4182014465,-123.814002991,America/Los_Angeles
TNP,KTNP,34.133901,-115.947347,America/Los_Angeles
TNT,KTNT,25.861799240112,-80.897003173828,America/New_York
TNU,KTNU,41.67440032959,-93.021697998047,America/Chicago
XSD,KTNX,37.7988014221,-116.78099823,America/Los_Angeles
TOA,KTOA,33.803398132324,-118.33999633789,America/Los_Angeles
TOC,KTOC,34.59379959,-83.29579926,America/New_York
TOI,KTOI,31.860399,-86.012101,America/Chicago
TOL,KTOL,41.5868,-83.8078,America/New_York
TOP,KTOP,39.069899,-95.622606,America/Chicago
TOR,KTOR,42.0644989,-104.1529999,America/Denver
TPA,KTPA,27.975500106811523,-82.533203125,America/New_York
TPF,KTPF,27.915599822998,-82.44930267334,America/New_York
TPH,KTPH,38.06019974,-117.086998,America/Los_Angeles
TPL,KTPL,31.15250015258789,-97.40779876708984,America/Chicago
TRI,KTRI,36.475201,-82.407401,America/New_York
TKF,KTRK,39.3199996948,-120.13999939,America/Los_Angeles
TRL,KTRL,32.709201812744,-96.267402648926,America/Chicago
TRM,KTRM,33.62670135498,-116.16000366211,America/Los_Angeles
TSP,KTSP,35.134998321533,-118.43900299072,America/Los_Angeles
TTD,KTTD,45.54940032959,-122.40100097656,America/Los_Angeles
TTN,KTTN,40.27669906616211,-74.8134994506836,America/New_York
TUL,KTUL,36.19839859008789,-95.88809967041016,America/Chicago
TUP,KTUP,34.26810073852539,-88.7698974609375,America/Chicago
TUS,KTUS,32.115004,-110.938053,America/Phoenix
TVC,KTVC,44.74140167236328,-85.58219909667969,America/Detroit
TVF,KTVF,48.06570053,-96.18499756,America/Chicago
TVI,KTVI,30.901599884033,-83.881301879883,America/New_York
TVL,KTVL,38.89390182495117,-119.99500274658205,America/Los_Angeles
TWF,KTWF,42.4818,-114.487999,America/Boise
TXK,KTXK,33.45370101928711,-93.99099731445312,America/Chicago
TYZ,KTYL,34.45280075,-110.1149979,America/Phoenix
TYR,KTYR,32.35409927368164,-95.40239715576172,America/Chicago
TYS,KTYS,35.811001,-83.994003,America/New_York
BFG,KU07,37.547827,-110.712898,America/Denver
NPH,KU14,39.73681,-111.870063,America/Denver
RVR,KU34,38.9613990784,-110.226997375,America/Denver
UTH,KU42,40.619499,-111.992996,America/Denver
PNU,KU55,37.84519958,-112.3919983,America/Denver
ICS,KU70,44.4938011169,-116.01599884,America/Boise
UAY,KUAY,32.689162,-114.445704,America/Phoenix
UBS,KUBS,33.4654006958,-88.3803024292,America/Chicago
UCY,KUCY,36.38180161,-88.98539734,America/Chicago
UDD,KUDD,33.748401641846,-116.27500152588,America/Los_Angeles
UES,KUES,43.041000366211,-88.237098693848,America/Chicago
UGN,KUGN,42.422199249268,-87.867897033691,America/Chicago
UIL,KUIL,47.936599731445,-124.56300354004,America/Los_Angeles
UIN,KUIN,39.94269943,-91.19460297,America/Chicago
UIZ,KUIZ,42.66389846801758,-82.96540069580078,America/Detroit
IKB,KUKF,36.2228012085,-81.09829711910001,America/New_York
UKI,KUKI,39.125999450684,-123.20099639893,America/Los_Angeles
UKT,KUKT,40.435199737549,-75.381896972656,America/New_York
ULM,KULM,44.319599151611,-94.502296447754,America/Chicago
ATO,KUNI,39.2109985352,-82.23139953610001,America/New_York
UNU,KUNU,43.42660141,-88.70320129,America/Chicago
SCE,KUNV,40.8493003845,-77.84870147710001,America/New_York
UOS,KUOS,35.205101013184,-85.898101806641,America/Chicago
UOX,KUOX,34.384300231934,-89.536796569824,America/Chicago
UTM,KUTA,34.680999755859,-90.346702575684,America/Chicago
HTV,KUTS,30.7469005585,-95.5871963501,America/Chicago
NPT,KUUU,41.532398,-71.281502,America/New_York
UVA,KUVA,29.2112998962,-99.743598938,America/Chicago
RKH,KUZA,34.9878006,-81.05719757,America/New_York
VAD,KVAD,30.9678001404,-83.1930007935,America/New_York
LLY,KVAY,39.9429016113,-74.845703125,America/New_York
VBG,KVBG,34.737301,-120.584,America/Los_Angeles
VCT,KVCT,28.85260009765625,-96.9185028076172,America/Chicago
VCV,KVCV,34.597499847399995,-117.383003235,America/Los_Angeles
VDI,KVDI,32.192699432373,-82.371200561523,America/New_York
VEL,KVEL,40.4408989,-109.5100021,America/Denver
VGT,KVGT,36.210701,-115.194,America/Los_Angeles
VHN,KVHN,31.057800292969,-104.78399658203,America/Chicago
VIH,KVIH,38.1273994446,-91.7695007324,America/Chicago
VIS,KVIS,36.318699,-119.392998,America/Los_Angeles
VJI,KVJI,36.687099,-82.033302,America/New_York
VKS,KVKS,32.23929977417,-90.928398132324,America/Chicago
VLA,KVLA,38.991500854492,-89.166198730469,America/Chicago
VLD,KVLD,30.78249931335449,-83.27670288085938,America/New_York
VNC,KVNC,27.071599960327,-82.440299987793,America/New_York
VNY,KVNY,34.209800720215,-118.48999786377,America/Los_Angeles
VOK,KVOK,43.938999176025,-90.253402709961,America/Chicago
VPS,KVPS,30.4832,-86.525398,America/Chicago
VPZ,KVPZ,41.45399857,-87.00710297,America/Chicago
VQQ,KVQQ,30.2187004089,-81.876701355,America/New_York
VRB,KVRB,27.6556,-80.417901,America/New_York
VSF,KVSF,43.34360123,-72.51730347,America/New_York
VTN,KVTN,42.85779953,-100.5479965,America/Chicago
VYS,KVYS,41.351898,-89.153099,America/Chicago
GTY,KW05,39.84090042,-77.27420044,America/New_York
SQV,KW28,48.098098754883,-123.18699645996,America/Los_Angeles
PGC,KW99,38.9948997498,-79.1458969116,America/New_York
WAL,KWAL,37.9402008057,-75.4664001465,America/New_York
WAY,KWAY,39.90010071,-80.13310242,America/New_York
WBW,KWBW,41.2971992493,-75.8511962891,America/New_York
WDG,KWDG,36.3791999817,-97.7910995483,America/Chicago
WDR,KWDR,33.98289871,-83.66739655,America/New_York
KWF,KWF,55.2962989807,-133.242996216,America/Sitka
WHP,KWHP,34.2593002319,-118.413002014,America/Los_Angeles
WJF,KWJF,34.74110031,-118.2190018,America/Los_Angeles
WLD,KWLD,37.168598,-97.037598,America/Chicago
WLW,KWLW,39.51639938,-122.2180023,America/Los_Angeles
WMC,KWMC,40.8965988159,-117.805999756,America/Los_Angeles
KWP,KWP,57.7700996399,-153.548995972,America/Anchorage
WRB,KWRB,32.640099,-83.591904,America/New_York
WRI,KWRI,40.0155983,-74.59169769,America/New_York
WRL,KWRL,43.965698,-107.950996,America/Denver
WSD,KWSD,32.34149933,-106.4029999,America/Denver
WST,KWST,41.3496017456,-71.8033981323,America/New_York
WVI,KWVI,36.9356994629,-121.790000916,America/Los_Angeles
WVL,KWVL,44.5331993103,-69.6754989624,America/New_York
WWD,KWWD,39.0084991455,-74.9083023071,America/New_York
WWR,KWWR,36.438,-99.5226667,America/Chicago
WYS,KWYS,44.68840027,-111.1179962,America/Denver
KYO,KX39,28.2213001251,-82.37449646,America/New_York
KXA,KXA,55.537399292,-132.397994995,America/Sitka
XNA,KXNA,36.281898,-94.306801,America/Chicago
WBK,KY31,44.244801,-84.179802,America/Detroit
YIP,KYIP,42.23789978,-83.53040314,America/Detroit
YKM,KYKM,46.56819916,-120.5439987,America/Los_Angeles
YKN,KYKN,42.916698455811,-97.385902404785,America/Chicago
KYL,KYL,25.09334,-80.42992,America/New_York
YNG,KYNG,41.26070023,-80.67910004,America/New_York
KZB,KZB,57.553001,-153.746052,America/Anchorage
ZPH,KZPH,28.2282009125,-82.15589904790001,America/New_York
ZZV,KZZV,39.9444007874,-81.89209747310001,America/New_York
LHS,LHS,34.43826,-114.222531,America/Phoenix
LOR,LOR,31.35580063,-85.75119781,America/Chicago
LRO,LRO,37.8379166667,-121.272805556,America/Los_Angeles
LTH,LTH,36.6342,-116.4135,America/Los_Angeles
DRU,M26,46.621599,-113.201751,America/Denver
UWA,MA53,42.282001495361,-72.214797973633,America/New_York
LIZ,ME16,46.950401,-67.885902,America/New_York
MGI,MGI,28.323,-96.464,America/Chicago
MHN,MHN,42.042155,-101.059113,America/Denver
MOS,MOS,64.694116,-162.060699,America/Nome
MTX,MTF,64.80680084229999,-147.761993408,America/Anchorage
MXC,MXC,37.93243,-109.341225,America/Denver
MYK,MYK,61.3357009888,-142.68699646,America/Anchorage
MPE,N04,41.271198,-72.549698,America/New_York
EPG,NE69,40.8675003052,-96.1100006104,America/Chicago
HBB,NM83,32.7668,-103.209,America/Denver
NRC,NRC,37.408000946045,-121.10900115967,America/Los_Angeles
UCC,NV11,36.94580078125,-116.03800201416,America/Los_Angeles
NLN,O19,40.718639,-123.927298,America/Los_Angeles
BZF,O85,40.5749015808,-122.407997131,America/Los_Angeles
OBK,OBK,42.1438888889,-87.85555555559999,America/Chicago
DWN,OK03,35.449183,-97.532989,America/Chicago
OLH,OLH,57.218102,-153.270004,America/Anchorage
ORI,ORI,57.885399,-152.845993,America/Anchorage
AKB,PAAK,52.22029877,-174.2059937,America/Adak
PML,PAAL,56.0060005188,-160.561004639,America/Anchorage
PTD,PAAP,56.246799469,-134.647994995,America/Sitka
PAQ,PAAQ,61.594898,-149.08901,America/Anchorage
ATU,PAAT,52.829797,173.173796,America/Adak
BTI,PABA,70.134003,-143.582001,America/Anchorage
BET,PABE,60.77980042,-161.8379974,America/Anchorage
BVU,PABG,61.1721992493,-151.044006348,America/Anchorage
BIG,PABI,63.9944992065,-145.722000122,America/Anchorage
BKC,PABL,65.981598,-161.149002,America/Anchorage
BMX,PABM,59.362274,-155.260148,America/Anchorage
BRW,PABR,71.285402,-156.766008,America/Anchorage
BTT,PABT,66.91390228,-151.529007,America/Anchorage
CDB,PACD,55.20610046386719,-162.72500610351562,America/Nome
CEM,PACE,65.57379913,-144.7830048,America/Anchorage
CIK,PACI,66.6449966431,-143.740005493,America/Anchorage
CYF,PACK,60.136667,-164.279167,America/Nome
SCM,PACM,61.845298767100005,-165.570999146,America/Nome
IRC,PACR,65.827673,-144.076195,America/Anchorage
CDV,PACV,60.491798,-145.477997,America/Anchorage
CXF,PACX,67.25219726559999,-150.203994751,America/Anchorage
CYT,PACY,60.080974,-142.494541,America/Anchorage
CZF,PACZ,61.78030014,-166.0390015,America/Nome
DRG,PADE,66.069603,-162.766006,America/Nome
RDB,PADG,68.03209686279999,-162.899002075,America/Nome
ADK,PADK,51.883564,-176.642783,America/Adak
DLG,PADL,59.04470062,-158.5050049,America/Anchorage
MLL,PADM,61.8642997742,-162.026000977,America/Nome
ADQ,PADQ,57.75,-152.4940033,America/Anchorage
DUT,PADU,53.89881,-166.544996,America/Nome
KKH,PADY,59.9608001709,-162.880996704,America/Nome
EDF,PAED,61.2509994506836,-149.8070068359375,America/Anchorage
EEK,PAEE,60.21367264,-162.0438843,America/Nome
EAA,PAEG,64.77639771,-141.151001,America/Anchorage
EHM,PAEH,58.6464004517,-162.06300354,America/Nome
EIL,PAEI,64.66570282,-147.102005,America/Anchorage
ELV,PAEL,58.1952018738,-136.347000122,America/Juneau
EMK,PAEM,62.78609848,-164.4909973,America/Nome
ENA,PAEN,60.57310104370117,-151.2449951171875,America/Anchorage
WWT,PAEW,60.939098358154,-164.64100646973,America/Nome
FAI,PAFA,64.81510162,-147.8560028,America/Anchorage
FBK,PAFB,64.83750153,-147.6139984,America/Anchorage
ABL,PAFM,67.107043,-157.854308,America/Anchorage
FRN,PAFR,61.26639938,-149.6529999,America/Anchorage
NIB,PAFS,63.0186,-154.358002,America/Anchorage
FWL,PAFW,62.509327,-153.892279,America/Anchorage
GAL,PAGA,64.73619843,-156.9369965,America/Anchorage
GBH,PAGB,68.4796981812,-149.490005493,America/Anchorage
KWK,PAGG,59.876499,-163.169005,America/Nome
SHG,PAGH,66.88809967041,-157.16200256348,America/Anchorage
GKN,PAGK,62.1548996,-145.4570007,America/Anchorage
GLV,PAGL,64.5504989624,-163.007003784,America/Nome
GAM,PAGM,63.76679992675781,-171.73300170898438,America/Nome
AGN,PAGN,57.497097,-134.56722,America/Juneau
BGQ,PAGQ,61.5360984802,-149.813995361,America/Anchorage
GST,PAGS,58.4253006,-135.7070007,America/Juneau
NME,PAGT,60.471000671387,-164.70100402832,America/Nome
SGY,PAGY,59.46009826660156,-135.3159942626953,America/Juneau
HCR,PAHC,62.18830108642578,-159.77499389648438,America/Anchorage
HSL,PAHL,65.69789886,-156.3509979,America/Anchorage
HNS,PAHN,59.24380111694336,-135.5240020751953,America/Juneau
HOM,PAHO,59.645599365234375,-151.4770050048828,America/Anchorage
HPB,PAHP,61.52389908,-166.1470032,America/Nome
HUS,PAHU,66.04109955,-154.2630005,America/Anchorage
SHX,PAHX,62.6922988892,-159.569000244,America/Anchorage
HYG,PAHY,55.206298828125,-132.8280029296875,America/Sitka
IGG,PAIG,59.32400131225586,-155.90199279785156,America/Anchorage
EGX,PAII,58.184386,-157.374873,America/Anchorage
IAN,PAIK,66.9759979248,-160.43699646,America/Anchorage
ILI,PAIL,59.75439835,-154.9109955,America/Anchorage
UTO,PAIM,65.99279785,-153.7039948,America/Anchorage
MCL,PAIN,63.7326011658,-148.910995483,America/Anchorage
WAA,PAIW,65.622593,-168.095,America/Nome
JNU,PAJN,58.35499954223633,-134.5760040283203,America/Juneau
KGK,PAJZ,59.726600647,-157.259002686,America/Anchorage
KDK,PAKD,57.8059005737,-152.37399292,America/Anchorage
KFP,PAKF,54.8474006652832,-163.41000366210938,America/Nome
AKK,PAKH,56.9387016296,-154.182998657,America/Anchorage
KPN,PAKI,59.9329986572,-164.031005859,America/Nome
KKA,PAKK,64.9394989014,-161.154006958,America/Anchorage
LKK,PAKL,58.9821014404,-155.121002197,America/Anchorage
AKN,PAKN,58.677845,-156.651965,America/Anchorage
IKO,PAKO,52.94160079956055,-168.8489990234375,America/Nome
AKP,PAKP,68.13359833,-151.7429962,America/Anchorage
KTN,PAKT,55.35559845,-131.7140045,America/Sitka
UUK,PAKU,70.33080291750001,-149.598007202,America/Anchorage
KAL,PAKV,64.31909943,-158.7409973,America/Anchorage
KLW,PAKW,55.5792007446,-133.076004028,America/Sitka
KYK,PAKY,57.5671005249,-154.449996948,America/Anchorage
KLN,PALB,57.535099,-153.977993,America/Anchorage
KLG,PALG,61.53630065917969,-160.34100341796875,America/Anchorage
DQH,PALP,70.344299,-150.945007,America/Anchorage
WCR,PALR,67.5045013428,-148.483001709,America/Anchorage
LUR,PALU,68.87509918,-166.1100006,America/Nome
KMO,PAMB,58.9902000427,-159.050003052,America/Anchorage
MCG,PAMC,62.95289993,-155.6060028,America/Anchorage
MDO,PAMD,59.4499015808,-146.307006836,America/Anchorage
LMA,PAMH,63.886002,-152.302002,America/Anchorage
SMK,PAMK,63.49010086,-162.1100006,America/Nome
MLY,PAML,64.99759674069999,-150.643997192,America/Anchorage
MTM,PAMM,55.131001,-131.578003,America/Metlakatla
MOU,PAMO,62.095401763916016,-163.6820068359375,America/Nome
MRI,PAMR,61.2135009765625,-149.843994140625,America/Anchorage
MXY,PAMX,61.4370994568,-142.904006958,America/Anchorage
MYU,PAMY,60.37139892578125,-166.27099609375,America/Nome
WNA,PANA,60.69029998779297,-161.97900390625,America/Anchorage
ANC,PANC,61.1744,-149.996002,America/Anchorage
ANI,PANI,61.58160018920898,-159.54299926757812,America/Anchorage
ENN,PANN,64.54730224609375,-149.07400512695312,America/Anchorage
NNL,PANO,59.980201721191,-154.8390045166,America/Anchorage
FNR,PANR,58.2543983459,-134.897994995,America/Juneau
ANN,PANT,55.037026,-131.572695,America/Metlakatla
NUL,PANU,64.729301,-158.074005,America/Anchorage
ANV,PANV,62.646702,-160.190994,America/Anchorage
KNW,PANW,59.4499015808,-157.32800293,America/Anchorage
OBU,PAOB,66.9123001099,-156.897003174,America/Anchorage
PCA,PAOC,58.9065,-157.714,America/Anchorage
HNH,PAOH,58.0961,-135.410111,America/Juneau
OME,PAOM,64.51219940185547,-165.44500732421875,America/Nome
OOK,PAOO,60.54140091,-165.0870056,America/Nome
ORT,PAOR,62.9612999,-141.9290009,America/Anchorage
OTZ,PAOT,66.88469696,-162.598999,America/Nome
NLG,PAOU,56.007499694824,-161.16000366211,America/Anchorage
STG,PAPB,56.5783,-169.662003,America/Nome
KPC,PAPC,65.2537002563,-166.85899353,America/Nome
KPV,PAPE,55.905725,-159.162188,America/Anchorage
PSG,PAPG,56.80170059,-132.9450073,America/Sitka
PTH,PAPH,56.959359,-158.62106,America/Anchorage
PKA,PAPK,60.70289993,-161.7779999,America/Anchorage
PTU,PAPM,59.01139831542969,-161.82000732421875,America/Anchorage
PIP,PAPN,57.5803985596,-157.572006226,America/Anchorage
PHO,PAPO,68.34880065917969,-166.7989959716797,America/Nome
PPC,PAPR,66.814102172852,-150.64399719238,America/Anchorage
KWN,PAQH,59.7551,-161.845,America/Anchorage
NUI,PAQT,70.209999,-151.005998,America/Anchorage
ARC,PARC,68.1147,-145.578995,America/Anchorage
RSH,PARS,61.7788848877,-161.319458008,America/Anchorage
RBY,PARY,64.72720337,-155.4700012,America/Anchorage
SVA,PASA,63.6864013671875,-170.4929962158203,America/Nome
SCC,PASC,70.19470215,-148.4649963,America/Anchorage
SDP,PASD,55.31499862670898,-160.5229949951172,America/Anchorage
SHH,PASH,66.249604,-166.089112,America/Nome
SIT,PASI,57.04710006713867,-135.36199951171875,America/Sitka
