decision_node_id,response_sensitivity,a00_baseline_action_id,a00_baseline_objective,conditional_diagnostic_top1_action_id,factual_non_a00_candidate_count,supported_non_a00_candidate_count,operational_non_a00_candidate_count,recommendation_status,recommended_action_id,recommended_objective
sha256:765b50159be8d12d3f08e0f350902c71ad7cf7227078c17900ce669e9997c4eb,HIGH,A00,75.77047244484996,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:765b50159be8d12d3f08e0f350902c71ad7cf7227078c17900ce669e9997c4eb,LOW,A00,18.94261811121249,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:766099c944eeae3238a9983a5e9b945b25e1336e5e4ce1977e4638ce3f21d693,BASE,A00,38.72705695688239,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:766099c944eeae3238a9983a5e9b945b25e1336e5e4ce1977e4638ce3f21d693,HIGH,A00,77.45411391376479,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:766099c944eeae3238a9983a5e9b945b25e1336e5e4ce1977e4638ce3f21d693,LOW,A00,19.363528478441197,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76709cb7f0a3eedd40a6433e9ac9bf32c82fcc3c177c75fe061d43280536bbf4,BASE,A00,47.91669746981799,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76709cb7f0a3eedd40a6433e9ac9bf32c82fcc3c177c75fe061d43280536bbf4,HIGH,A00,95.83339493963598,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76709cb7f0a3eedd40a6433e9ac9bf32c82fcc3c177c75fe061d43280536bbf4,LOW,A00,23.958348734908995,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:767b5f98edf86b7ccdec94858e6cc6e2cabad32827b633fc5edade5707321515,BASE,A00,32.563537965406304,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:767b5f98edf86b7ccdec94858e6cc6e2cabad32827b633fc5edade5707321515,HIGH,A00,65.12707593081261,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:767b5f98edf86b7ccdec94858e6cc6e2cabad32827b633fc5edade5707321515,LOW,A00,16.281768982703152,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7685853cbf7053b3278a816659c028ec5b8196e5d47c6d448896e941ede41c0b,BASE,A00,42.18387641783389,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7685853cbf7053b3278a816659c028ec5b8196e5d47c6d448896e941ede41c0b,HIGH,A00,84.36775283566779,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7685853cbf7053b3278a816659c028ec5b8196e5d47c6d448896e941ede41c0b,LOW,A00,21.091938208916947,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76c5716599b9dac0a51e395da168ab5bcc1f195b61b5fc3b50691becdb45f12c,BASE,A00,44.27001060359649,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76c5716599b9dac0a51e395da168ab5bcc1f195b61b5fc3b50691becdb45f12c,HIGH,A00,88.54002120719298,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:76c5716599b9dac0a51e395da168ab5bcc1f195b61b5fc3b50691becdb45f12c,LOW,A00,22.135005301798245,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068,BASE,A00,42.95389810148495,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068,HIGH,A00,85.9077962029699,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:775ce8df63897d147be878c68f80d0dd0e1c36ec9ebc98568d29b2dafc78d068,LOW,A00,21.476949050742476,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77b7b198ee0ece6b9ea40353684d5853fda09ba162caa326f84f67bb948ab67d,BASE,A00,38.60970582258315,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77b7b198ee0ece6b9ea40353684d5853fda09ba162caa326f84f67bb948ab67d,HIGH,A00,77.2194116451663,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77b7b198ee0ece6b9ea40353684d5853fda09ba162caa326f84f67bb948ab67d,LOW,A00,19.304852911291576,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77eadf8d69ba655846afac772683d9c63f2be65971660922702b7739bed4a6b4,BASE,A00,42.881743956761795,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77eadf8d69ba655846afac772683d9c63f2be65971660922702b7739bed4a6b4,HIGH,A00,85.76348791352359,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:77eadf8d69ba655846afac772683d9c63f2be65971660922702b7739bed4a6b4,LOW,A00,21.440871978380898,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:780b54689517012fa8adbf741d931c16b7f3193816266d186bc0bb2e6bd29d67,BASE,A00,38.55693814555744,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:780b54689517012fa8adbf741d931c16b7f3193816266d186bc0bb2e6bd29d67,HIGH,A00,77.11387629111488,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:780b54689517012fa8adbf741d931c16b7f3193816266d186bc0bb2e6bd29d67,LOW,A00,19.27846907277872,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7880ce48582de315ea0fe39b508adf08be1f1d8599dc608d4ac4eeff5081f1e9,BASE,A00,41.16637496524057,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7880ce48582de315ea0fe39b508adf08be1f1d8599dc608d4ac4eeff5081f1e9,HIGH,A00,82.33274993048114,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7880ce48582de315ea0fe39b508adf08be1f1d8599dc608d4ac4eeff5081f1e9,LOW,A00,20.583187482620286,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,BASE,A00,36.35906649922224,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,HIGH,A00,72.71813299844447,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78a026c36fdedccffd0fdfcf3e50b9c5bd206408521801cca75e0cb56f8c014b,LOW,A00,18.17953324961112,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,BASE,A00,41.2590929674634,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,HIGH,A00,82.5181859349268,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78bb80c4fb8b9335677a171ef31ffd5d57ad3d98bbc74640fa1d130c966c4b8b,LOW,A00,20.6295464837317,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78c7574996e6775822011e1c2f1c984b30e926941987565c496d07403cf41f62,BASE,A00,37.33344386862668,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78c7574996e6775822011e1c2f1c984b30e926941987565c496d07403cf41f62,HIGH,A00,74.66688773725336,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78c7574996e6775822011e1c2f1c984b30e926941987565c496d07403cf41f62,LOW,A00,18.66672193431334,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78d2208bd9e7ac3fa0b0d1e161dc127af577b61fc6781bd849ab467e7201c058,BASE,A00,43.156744589925,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78d2208bd9e7ac3fa0b0d1e161dc127af577b61fc6781bd849ab467e7201c058,HIGH,A00,86.31348917985,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78d2208bd9e7ac3fa0b0d1e161dc127af577b61fc6781bd849ab467e7201c058,LOW,A00,21.5783722949625,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78ec552a91625e3b932ab09b92617ac2e1ed1d7e0e07acdcc825e50b3d2268f9,BASE,A00,38.08271549111567,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78ec552a91625e3b932ab09b92617ac2e1ed1d7e0e07acdcc825e50b3d2268f9,HIGH,A00,76.16543098223134,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:78ec552a91625e3b932ab09b92617ac2e1ed1d7e0e07acdcc825e50b3d2268f9,LOW,A00,19.041357745557836,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791a7b56562f233dd8269802e1443ea359eb43f9314d88c8b88db7071bfe79ba,BASE,A00,36.52238690911955,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791a7b56562f233dd8269802e1443ea359eb43f9314d88c8b88db7071bfe79ba,HIGH,A00,73.0447738182391,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791a7b56562f233dd8269802e1443ea359eb43f9314d88c8b88db7071bfe79ba,LOW,A00,18.261193454559773,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,BASE,A00,40.35647758534195,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,HIGH,A00,80.7129551706839,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:791f89b7063ad2900c401f2737715325534b25e49f473d0a6ecb5b496e089138,LOW,A00,20.178238792670975,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79258a0a45b750b1e83fdf73b1b98a61cf4d0019128a579765d8d0eabcfcc853,BASE,A00,46.301266497844395,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79258a0a45b750b1e83fdf73b1b98a61cf4d0019128a579765d8d0eabcfcc853,HIGH,A00,92.60253299568879,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79258a0a45b750b1e83fdf73b1b98a61cf4d0019128a579765d8d0eabcfcc853,LOW,A00,23.150633248922198,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7932a545b099cdab73fc160a94dd317f5697ff9e6819c822d61bc8234b1ce9af,BASE,A00,43.57362364816444,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7932a545b099cdab73fc160a94dd317f5697ff9e6819c822d61bc8234b1ce9af,HIGH,A00,87.14724729632889,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7932a545b099cdab73fc160a94dd317f5697ff9e6819c822d61bc8234b1ce9af,LOW,A00,21.78681182408222,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79496f8eb37b94ccedf3176cb226a1fa0e9c45412c6de7671ce645c8b92cf683,BASE,A00,36.92614458681978,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79496f8eb37b94ccedf3176cb226a1fa0e9c45412c6de7671ce645c8b92cf683,HIGH,A00,73.85228917363956,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79496f8eb37b94ccedf3176cb226a1fa0e9c45412c6de7671ce645c8b92cf683,LOW,A00,18.46307229340989,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7956e15a07a3d12cac3d5f8040ef88fc9f0589c1003ee280c9684d696b9bc1dd,BASE,A00,48.48950078972723,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7956e15a07a3d12cac3d5f8040ef88fc9f0589c1003ee280c9684d696b9bc1dd,HIGH,A00,96.97900157945446,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7956e15a07a3d12cac3d5f8040ef88fc9f0589c1003ee280c9684d696b9bc1dd,LOW,A00,24.244750394863615,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:796e7c91a392d55e9f8b36a4f2ed633a682723810d09d1a0b4cddc92481ba5d0,BASE,A00,37.337406477555064,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:796e7c91a392d55e9f8b36a4f2ed633a682723810d09d1a0b4cddc92481ba5d0,HIGH,A00,74.67481295511013,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:796e7c91a392d55e9f8b36a4f2ed633a682723810d09d1a0b4cddc92481ba5d0,LOW,A00,18.668703238777532,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799987665a6c4812cb9d0fcf09c9540b51625417bb4071200d9dd0f47f1c0f10,BASE,A00,45.81562119547826,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799987665a6c4812cb9d0fcf09c9540b51625417bb4071200d9dd0f47f1c0f10,HIGH,A00,91.63124239095652,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799987665a6c4812cb9d0fcf09c9540b51625417bb4071200d9dd0f47f1c0f10,LOW,A00,22.90781059773913,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799de37d0b0f6ed604b63e7e13f865ef5d14efbfbb6070d85d5201f68d9804ce,BASE,A00,34.66362423258309,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799de37d0b0f6ed604b63e7e13f865ef5d14efbfbb6070d85d5201f68d9804ce,HIGH,A00,69.32724846516618,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799de37d0b0f6ed604b63e7e13f865ef5d14efbfbb6070d85d5201f68d9804ce,LOW,A00,17.331812116291545,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799ec6d96a6f7d03734f98b77308c339f3f726976246f566179995b1a84885d8,BASE,A00,37.49260540291024,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799ec6d96a6f7d03734f98b77308c339f3f726976246f566179995b1a84885d8,HIGH,A00,74.98521080582049,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:799ec6d96a6f7d03734f98b77308c339f3f726976246f566179995b1a84885d8,LOW,A00,18.74630270145512,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79a17302b3841c423c051ed9e2154bae7ae4dadb3cc898bf323b53a9ab20664a,BASE,A00,47.497925510814696,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79a17302b3841c423c051ed9e2154bae7ae4dadb3cc898bf323b53a9ab20664a,HIGH,A00,94.99585102162939,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:79a17302b3841c423c051ed9e2154bae7ae4dadb3cc898bf323b53a9ab20664a,LOW,A00,23.748962755407348,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a14d0094318ce5ce237ba952fde0db6fd403f5c6f0773a1a09cbb490c0acc86,BASE,A00,41.82699326677041,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a14d0094318ce5ce237ba952fde0db6fd403f5c6f0773a1a09cbb490c0acc86,HIGH,A00,83.65398653354082,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a14d0094318ce5ce237ba952fde0db6fd403f5c6f0773a1a09cbb490c0acc86,LOW,A00,20.913496633385204,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a25cbb9100d580bd4bd66ca111d8a488ea75708996b1573ee55b698b3960e68,BASE,A00,41.39888436911762,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a25cbb9100d580bd4bd66ca111d8a488ea75708996b1573ee55b698b3960e68,HIGH,A00,82.79776873823523,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a25cbb9100d580bd4bd66ca111d8a488ea75708996b1573ee55b698b3960e68,LOW,A00,20.69944218455881,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a26c9ca1775450acf4806cffa137f25c08979ec353a195df9339ea9abe981e4,BASE,A00,29.06846038643385,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a26c9ca1775450acf4806cffa137f25c08979ec353a195df9339ea9abe981e4,HIGH,A00,58.1369207728677,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a26c9ca1775450acf4806cffa137f25c08979ec353a195df9339ea9abe981e4,LOW,A00,14.534230193216924,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a41620ad2d46d7c21c01e3c1f1db57b300c53c41122fd890b4415180e5f7c9a,BASE,A00,40.04435554319238,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a41620ad2d46d7c21c01e3c1f1db57b300c53c41122fd890b4415180e5f7c9a,HIGH,A00,80.08871108638476,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7a41620ad2d46d7c21c01e3c1f1db57b300c53c41122fd890b4415180e5f7c9a,LOW,A00,20.02217777159619,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7afcecdc4f174e81bb872ce75b4b7ed1baf2acba39e07dc7a073d9632254bb80,BASE,A00,41.02810823366906,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7afcecdc4f174e81bb872ce75b4b7ed1baf2acba39e07dc7a073d9632254bb80,HIGH,A00,82.05621646733812,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7afcecdc4f174e81bb872ce75b4b7ed1baf2acba39e07dc7a073d9632254bb80,LOW,A00,20.51405411683453,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b2863b7c9b8f6e1065cb6fd88470669902222ec1cce169c61b91bf9c5c6f307,BASE,A00,38.604822559325015,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b2863b7c9b8f6e1065cb6fd88470669902222ec1cce169c61b91bf9c5c6f307,HIGH,A00,77.20964511865003,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b2863b7c9b8f6e1065cb6fd88470669902222ec1cce169c61b91bf9c5c6f307,LOW,A00,19.302411279662508,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b3e6bf733f69f9e0ad8cef183b6dc66226ecd5b0626ac0c4b7000b89f49b12e,BASE,A00,43.197829109845415,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b3e6bf733f69f9e0ad8cef183b6dc66226ecd5b0626ac0c4b7000b89f49b12e,HIGH,A00,86.39565821969083,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b3e6bf733f69f9e0ad8cef183b6dc66226ecd5b0626ac0c4b7000b89f49b12e,LOW,A00,21.598914554922708,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b50b32f5b1ef061637528dd86f18dd78b8a4ab05b43f30155e718f40003da2c,BASE,A00,41.22751487191243,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b50b32f5b1ef061637528dd86f18dd78b8a4ab05b43f30155e718f40003da2c,HIGH,A00,82.45502974382487,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b50b32f5b1ef061637528dd86f18dd78b8a4ab05b43f30155e718f40003da2c,LOW,A00,20.613757435956217,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b70b4ef32d68ce4caf6f744f540e0e93b6e5e9d375aacb81bad514d5d9b6834,BASE,A00,45.760089757144016,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b70b4ef32d68ce4caf6f744f540e0e93b6e5e9d375aacb81bad514d5d9b6834,HIGH,A00,91.52017951428803,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b70b4ef32d68ce4caf6f744f540e0e93b6e5e9d375aacb81bad514d5d9b6834,LOW,A00,22.880044878572008,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b7ec7afde29f6de7dea7e54bd86b57499d1bcd3a5a93ac677956199ee4392da,BASE,A00,44.21338650086703,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b7ec7afde29f6de7dea7e54bd86b57499d1bcd3a5a93ac677956199ee4392da,HIGH,A00,88.42677300173406,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b7ec7afde29f6de7dea7e54bd86b57499d1bcd3a5a93ac677956199ee4392da,LOW,A00,22.106693250433516,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b803c9e854bb3c1d0b2d0f92cf3dec281adb04af56c77ac16b22dfa3b5c8f0f,BASE,A00,42.8284740398015,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b803c9e854bb3c1d0b2d0f92cf3dec281adb04af56c77ac16b22dfa3b5c8f0f,HIGH,A00,85.656948079603,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b803c9e854bb3c1d0b2d0f92cf3dec281adb04af56c77ac16b22dfa3b5c8f0f,LOW,A00,21.41423701990075,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b9d7360995d9dc2f17e691651a8171fc44789fe9c91e9a2dfd8643964d37cdc,BASE,A00,49.00046431633331,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b9d7360995d9dc2f17e691651a8171fc44789fe9c91e9a2dfd8643964d37cdc,HIGH,A00,98.00092863266661,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7b9d7360995d9dc2f17e691651a8171fc44789fe9c91e9a2dfd8643964d37cdc,LOW,A00,24.500232158166654,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bad788a90c79071572b15ae6dc2a9238c4ee0c38c19425bab794f601ccd4b1c,BASE,A00,41.03941638246769,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bad788a90c79071572b15ae6dc2a9238c4ee0c38c19425bab794f601ccd4b1c,HIGH,A00,82.07883276493538,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bad788a90c79071572b15ae6dc2a9238c4ee0c38c19425bab794f601ccd4b1c,LOW,A00,20.519708191233846,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bcf462ffa1652d01182e145bd7146d5ad4a6608c8577caabc690bc4089f5afb,BASE,A00,47.65646581889075,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bcf462ffa1652d01182e145bd7146d5ad4a6608c8577caabc690bc4089f5afb,HIGH,A00,95.3129316377815,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bcf462ffa1652d01182e145bd7146d5ad4a6608c8577caabc690bc4089f5afb,LOW,A00,23.828232909445376,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bf4377d6e4eb4db0324db3d4d9719df481e3a2a0271b099d095b85550729ed2,BASE,A00,42.243308408001624,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bf4377d6e4eb4db0324db3d4d9719df481e3a2a0271b099d095b85550729ed2,HIGH,A00,84.48661681600325,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7bf4377d6e4eb4db0324db3d4d9719df481e3a2a0271b099d095b85550729ed2,LOW,A00,21.121654204000812,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7c080eed0aa0f031abc20f8586762565219741e389a0c7e905d6860467d55013,BASE,A00,28.60456916240843,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7c080eed0aa0f031abc20f8586762565219741e389a0c7e905d6860467d55013,HIGH,A00,57.20913832481686,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7c080eed0aa0f031abc20f8586762565219741e389a0c7e905d6860467d55013,LOW,A00,14.302284581204216,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
sha256:7c247ffb5c8abd6187d4c12d678504dd496b6069086a0a0e8bf1664ce2ef3630,BASE,A00,45.317457553053316,A00,0,0,0,ABSTAIN_NO_FACTUALLY_ELIGIBLE_NON_A00,,
