episode_id,comparison,coverage,n_assessed_nodes
sha256:cfdbdcb2ac2450fc35b3eae40cadb5b179c7168cd636fe95cfbce2a932596707,SELECTED_ACTION_DIFFERENCE,0.0,10
sha256:cfdbdcb2ac2450fc35b3eae40cadb5b179c7168cd636fe95cfbce2a932596707,POST_REPLAY_COMPARABLE,1.0,10
sha256:cfdbdcb2ac2450fc35b3eae40cadb5b179c7168cd636fe95cfbce2a932596707,MEAN_POST_REPLAY_DIFFERENCE,0.0,10
sha256:d0d25f0423a24b24d9c09095a4379dd9dbc4e350b658a4ac88b734ea6c1cd547,ONE_SHOT_EXECUTABLE,1.0,10
sha256:d0d25f0423a24b24d9c09095a4379dd9dbc4e350b658a4ac88b734ea6c1cd547,ROLLING_COMPARABLE,1.0,10
sha256:d0d25f0423a24b24d9c09095a4379dd9dbc4e350b658a4ac88b734ea6c1cd547,SELECTED_ACTION_DIFFERENCE,0.0,10
sha256:d0d25f0423a24b24d9c09095a4379dd9dbc4e350b658a4ac88b734ea6c1cd547,POST_REPLAY_COMPARABLE,1.0,10
sha256:d0d25f0423a24b24d9c09095a4379dd9dbc4e350b658a4ac88b734ea6c1cd547,MEAN_POST_REPLAY_DIFFERENCE,0.0,10
sha256:d2b8703b5ac8902546d685f92f25bdaf8f41d8cd650c90427539d0046d82e377,ONE_SHOT_EXECUTABLE,1.0,21
sha256:d2b8703b5ac8902546d685f92f25bdaf8f41d8cd650c90427539d0046d82e377,ROLLING_COMPARABLE,1.0,21
sha256:d2b8703b5ac8902546d685f92f25bdaf8f41d8cd650c90427539d0046d82e377,SELECTED_ACTION_DIFFERENCE,0.0,21
sha256:d2b8703b5ac8902546d685f92f25bdaf8f41d8cd650c90427539d0046d82e377,POST_REPLAY_COMPARABLE,1.0,21
sha256:d2b8703b5ac8902546d685f92f25bdaf8f41d8cd650c90427539d0046d82e377,MEAN_POST_REPLAY_DIFFERENCE,0.0,21
sha256:d3ed059578f7fd0714346decd46b964c5ea3991a64939cd76ea5330b65a76826,ONE_SHOT_EXECUTABLE,1.0,20
sha256:d3ed059578f7fd0714346decd46b964c5ea3991a64939cd76ea5330b65a76826,ROLLING_COMPARABLE,1.0,20
sha256:d3ed059578f7fd0714346decd46b964c5ea3991a64939cd76ea5330b65a76826,SELECTED_ACTION_DIFFERENCE,0.0,20
sha256:d3ed059578f7fd0714346decd46b964c5ea3991a64939cd76ea5330b65a76826,POST_REPLAY_COMPARABLE,1.0,20
sha256:d3ed059578f7fd0714346decd46b964c5ea3991a64939cd76ea5330b65a76826,MEAN_POST_REPLAY_DIFFERENCE,0.0,20
sha256:d3f910983062abcf15c05c333d3d298cdc3649d11fe49167054cc6d6d1624224,ONE_SHOT_EXECUTABLE,1.0,5
sha256:d3f910983062abcf15c05c333d3d298cdc3649d11fe49167054cc6d6d1624224,ROLLING_COMPARABLE,1.0,5
sha256:d3f910983062abcf15c05c333d3d298cdc3649d11fe49167054cc6d6d1624224,SELECTED_ACTION_DIFFERENCE,0.0,5
sha256:d3f910983062abcf15c05c333d3d298cdc3649d11fe49167054cc6d6d1624224,POST_REPLAY_COMPARABLE,1.0,5
sha256:d3f910983062abcf15c05c333d3d298cdc3649d11fe49167054cc6d6d1624224,MEAN_POST_REPLAY_DIFFERENCE,0.0,5
sha256:d53009afcb9cf96770c109906a7244da385246736bc78ca2884cea98769494c2,ONE_SHOT_EXECUTABLE,1.0,20
sha256:d53009afcb9cf96770c109906a7244da385246736bc78ca2884cea98769494c2,ROLLING_COMPARABLE,1.0,20
sha256:d53009afcb9cf96770c109906a7244da385246736bc78ca2884cea98769494c2,SELECTED_ACTION_DIFFERENCE,0.0,20
sha256:d53009afcb9cf96770c109906a7244da385246736bc78ca2884cea98769494c2,POST_REPLAY_COMPARABLE,1.0,20
sha256:d53009afcb9cf96770c109906a7244da385246736bc78ca2884cea98769494c2,MEAN_POST_REPLAY_DIFFERENCE,0.0,20
sha256:d819a0c974552effd49673acbec18d5eda40ee393222fdb1acd448f5092451c9,ONE_SHOT_EXECUTABLE,1.0,11
sha256:d819a0c974552effd49673acbec18d5eda40ee393222fdb1acd448f5092451c9,ROLLING_COMPARABLE,1.0,11
sha256:d819a0c974552effd49673acbec18d5eda40ee393222fdb1acd448f5092451c9,SELECTED_ACTION_DIFFERENCE,0.0,11
sha256:d819a0c974552effd49673acbec18d5eda40ee393222fdb1acd448f5092451c9,POST_REPLAY_COMPARABLE,1.0,11
sha256:d819a0c974552effd49673acbec18d5eda40ee393222fdb1acd448f5092451c9,MEAN_POST_REPLAY_DIFFERENCE,0.0,11
sha256:d970fe6d87b762fec500982351e53ea3a94f15ab03b216349f484718eb171043,ONE_SHOT_EXECUTABLE,1.0,12
sha256:d970fe6d87b762fec500982351e53ea3a94f15ab03b216349f484718eb171043,ROLLING_COMPARABLE,1.0,12
sha256:d970fe6d87b762fec500982351e53ea3a94f15ab03b216349f484718eb171043,SELECTED_ACTION_DIFFERENCE,0.0,12
sha256:d970fe6d87b762fec500982351e53ea3a94f15ab03b216349f484718eb171043,POST_REPLAY_COMPARABLE,1.0,12
sha256:d970fe6d87b762fec500982351e53ea3a94f15ab03b216349f484718eb171043,MEAN_POST_REPLAY_DIFFERENCE,0.0,12
sha256:dc83e29f18c777de0af89dd66b485befe48f223e42a059015f3f8bd2bb005464,ONE_SHOT_EXECUTABLE,1.0,6
sha256:dc83e29f18c777de0af89dd66b485befe48f223e42a059015f3f8bd2bb005464,ROLLING_COMPARABLE,1.0,6
sha256:dc83e29f18c777de0af89dd66b485befe48f223e42a059015f3f8bd2bb005464,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:dc83e29f18c777de0af89dd66b485befe48f223e42a059015f3f8bd2bb005464,POST_REPLAY_COMPARABLE,1.0,6
sha256:dc83e29f18c777de0af89dd66b485befe48f223e42a059015f3f8bd2bb005464,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:dc99925fe37b8a67137b8b43e1bc607abb03732380e63034ec46fd6eabe4d37a,ONE_SHOT_EXECUTABLE,1.0,6
sha256:dc99925fe37b8a67137b8b43e1bc607abb03732380e63034ec46fd6eabe4d37a,ROLLING_COMPARABLE,1.0,6
sha256:dc99925fe37b8a67137b8b43e1bc607abb03732380e63034ec46fd6eabe4d37a,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:dc99925fe37b8a67137b8b43e1bc607abb03732380e63034ec46fd6eabe4d37a,POST_REPLAY_COMPARABLE,1.0,6
sha256:dc99925fe37b8a67137b8b43e1bc607abb03732380e63034ec46fd6eabe4d37a,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,ONE_SHOT_EXECUTABLE,1.0,7
sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,ROLLING_COMPARABLE,1.0,7
sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,SELECTED_ACTION_DIFFERENCE,0.0,7
sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,POST_REPLAY_COMPARABLE,1.0,7
sha256:ddc691538db897df846acfa4ba1dfe3332c4c04f9270cde23794be1eafeaf344,MEAN_POST_REPLAY_DIFFERENCE,0.0,7
sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,ONE_SHOT_EXECUTABLE,1.0,8
sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,ROLLING_COMPARABLE,1.0,8
sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,POST_REPLAY_COMPARABLE,1.0,8
sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,ONE_SHOT_EXECUTABLE,1.0,60
sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,ROLLING_COMPARABLE,1.0,60
sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,SELECTED_ACTION_DIFFERENCE,0.0,60
sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,POST_REPLAY_COMPARABLE,1.0,60
sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,MEAN_POST_REPLAY_DIFFERENCE,0.0,60
sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,ONE_SHOT_EXECUTABLE,1.0,7
sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,ROLLING_COMPARABLE,1.0,7
sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,SELECTED_ACTION_DIFFERENCE,0.0,7
sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,POST_REPLAY_COMPARABLE,1.0,7
sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,MEAN_POST_REPLAY_DIFFERENCE,0.0,7
sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,ONE_SHOT_EXECUTABLE,1.0,8
sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,ROLLING_COMPARABLE,1.0,8
sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,POST_REPLAY_COMPARABLE,1.0,8
sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:e82e14159c7b665cb9f7e1446d9dc4dd49ad798dae53d327190b820357ed8de3,ONE_SHOT_EXECUTABLE,1.0,8
sha256:e82e14159c7b665cb9f7e1446d9dc4dd49ad798dae53d327190b820357ed8de3,ROLLING_COMPARABLE,1.0,8
sha256:e82e14159c7b665cb9f7e1446d9dc4dd49ad798dae53d327190b820357ed8de3,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:e82e14159c7b665cb9f7e1446d9dc4dd49ad798dae53d327190b820357ed8de3,POST_REPLAY_COMPARABLE,1.0,8
sha256:e82e14159c7b665cb9f7e1446d9dc4dd49ad798dae53d327190b820357ed8de3,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:ea0f484dd70b52dfcfda0107ee55b8489cfe8e127e4d6befbfba25cc0d78b703,ONE_SHOT_EXECUTABLE,1.0,17
sha256:ea0f484dd70b52dfcfda0107ee55b8489cfe8e127e4d6befbfba25cc0d78b703,ROLLING_COMPARABLE,1.0,17
sha256:ea0f484dd70b52dfcfda0107ee55b8489cfe8e127e4d6befbfba25cc0d78b703,SELECTED_ACTION_DIFFERENCE,0.0,17
sha256:ea0f484dd70b52dfcfda0107ee55b8489cfe8e127e4d6befbfba25cc0d78b703,POST_REPLAY_COMPARABLE,1.0,17
sha256:ea0f484dd70b52dfcfda0107ee55b8489cfe8e127e4d6befbfba25cc0d78b703,MEAN_POST_REPLAY_DIFFERENCE,0.0,17
sha256:ebbe8eeed2c67c7f9ecdb3544158411484af65485e571f7451464e71269b492a,ONE_SHOT_EXECUTABLE,1.0,49
sha256:ebbe8eeed2c67c7f9ecdb3544158411484af65485e571f7451464e71269b492a,ROLLING_COMPARABLE,1.0,49
sha256:ebbe8eeed2c67c7f9ecdb3544158411484af65485e571f7451464e71269b492a,SELECTED_ACTION_DIFFERENCE,0.0,49
sha256:ebbe8eeed2c67c7f9ecdb3544158411484af65485e571f7451464e71269b492a,POST_REPLAY_COMPARABLE,1.0,49
sha256:ebbe8eeed2c67c7f9ecdb3544158411484af65485e571f7451464e71269b492a,MEAN_POST_REPLAY_DIFFERENCE,0.0,49
sha256:ec102d3fc8dae3f12f4136cea3e99d18b0d847205350682987e0c5ea002d385d,ONE_SHOT_EXECUTABLE,1.0,6
sha256:ec102d3fc8dae3f12f4136cea3e99d18b0d847205350682987e0c5ea002d385d,ROLLING_COMPARABLE,1.0,6
sha256:ec102d3fc8dae3f12f4136cea3e99d18b0d847205350682987e0c5ea002d385d,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:ec102d3fc8dae3f12f4136cea3e99d18b0d847205350682987e0c5ea002d385d,POST_REPLAY_COMPARABLE,1.0,6
sha256:ec102d3fc8dae3f12f4136cea3e99d18b0d847205350682987e0c5ea002d385d,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:eca53de8bef95a075b99b1ec91d585d0bb644d1bd60fcda1ab7be7de3e98c7ab,ONE_SHOT_EXECUTABLE,1.0,5
sha256:eca53de8bef95a075b99b1ec91d585d0bb644d1bd60fcda1ab7be7de3e98c7ab,ROLLING_COMPARABLE,1.0,5
sha256:eca53de8bef95a075b99b1ec91d585d0bb644d1bd60fcda1ab7be7de3e98c7ab,SELECTED_ACTION_DIFFERENCE,0.0,5
sha256:eca53de8bef95a075b99b1ec91d585d0bb644d1bd60fcda1ab7be7de3e98c7ab,POST_REPLAY_COMPARABLE,1.0,5
sha256:eca53de8bef95a075b99b1ec91d585d0bb644d1bd60fcda1ab7be7de3e98c7ab,MEAN_POST_REPLAY_DIFFERENCE,0.0,5
sha256:f002e1ea1efd57bc6aacf2fd697e8792978edcc68e8782b31b5f756d30e6b480,ONE_SHOT_EXECUTABLE,1.0,9
sha256:f002e1ea1efd57bc6aacf2fd697e8792978edcc68e8782b31b5f756d30e6b480,ROLLING_COMPARABLE,1.0,9
sha256:f002e1ea1efd57bc6aacf2fd697e8792978edcc68e8782b31b5f756d30e6b480,SELECTED_ACTION_DIFFERENCE,0.0,9
sha256:f002e1ea1efd57bc6aacf2fd697e8792978edcc68e8782b31b5f756d30e6b480,POST_REPLAY_COMPARABLE,1.0,9
sha256:f002e1ea1efd57bc6aacf2fd697e8792978edcc68e8782b31b5f756d30e6b480,MEAN_POST_REPLAY_DIFFERENCE,0.0,9
sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,ONE_SHOT_EXECUTABLE,1.0,6
sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,ROLLING_COMPARABLE,1.0,6
sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,POST_REPLAY_COMPARABLE,1.0,6
sha256:f1355c1d155b917be4c9a2f84da92e66e195ec31454243c60217db7926b00927,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:f1a2b1b8f516c06be50e9c6d4fdccc61707d3927ff3273b1bc7135d02fa615d0,ONE_SHOT_EXECUTABLE,1.0,14
sha256:f1a2b1b8f516c06be50e9c6d4fdccc61707d3927ff3273b1bc7135d02fa615d0,ROLLING_COMPARABLE,1.0,14
sha256:f1a2b1b8f516c06be50e9c6d4fdccc61707d3927ff3273b1bc7135d02fa615d0,SELECTED_ACTION_DIFFERENCE,0.0,14
sha256:f1a2b1b8f516c06be50e9c6d4fdccc61707d3927ff3273b1bc7135d02fa615d0,POST_REPLAY_COMPARABLE,1.0,14
sha256:f1a2b1b8f516c06be50e9c6d4fdccc61707d3927ff3273b1bc7135d02fa615d0,MEAN_POST_REPLAY_DIFFERENCE,0.0,14
sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,ONE_SHOT_EXECUTABLE,1.0,9
sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,ROLLING_COMPARABLE,1.0,9
sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,SELECTED_ACTION_DIFFERENCE,0.0,9
sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,POST_REPLAY_COMPARABLE,1.0,9
sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,MEAN_POST_REPLAY_DIFFERENCE,0.0,9
sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,ONE_SHOT_EXECUTABLE,1.0,6
sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,ROLLING_COMPARABLE,1.0,6
sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,POST_REPLAY_COMPARABLE,1.0,6
sha256:f8585a199d876b2529da3743f679c3f93d57a1667dc6dd7851915b127794bd83,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:fa358aaec54a8e20890dec4a8f9bd076455d0efbbdf2a884c9632d515afb96e6,ONE_SHOT_EXECUTABLE,1.0,6
sha256:fa358aaec54a8e20890dec4a8f9bd076455d0efbbdf2a884c9632d515afb96e6,ROLLING_COMPARABLE,1.0,6
sha256:fa358aaec54a8e20890dec4a8f9bd076455d0efbbdf2a884c9632d515afb96e6,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:fa358aaec54a8e20890dec4a8f9bd076455d0efbbdf2a884c9632d515afb96e6,POST_REPLAY_COMPARABLE,1.0,6
sha256:fa358aaec54a8e20890dec4a8f9bd076455d0efbbdf2a884c9632d515afb96e6,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:fe6b227984dd8a16db0b4c9a65e9dc1fc5f70084d2ccb0e5e896df39f32d6a9c,ONE_SHOT_EXECUTABLE,1.0,25
sha256:fe6b227984dd8a16db0b4c9a65e9dc1fc5f70084d2ccb0e5e896df39f32d6a9c,ROLLING_COMPARABLE,1.0,25
sha256:fe6b227984dd8a16db0b4c9a65e9dc1fc5f70084d2ccb0e5e896df39f32d6a9c,SELECTED_ACTION_DIFFERENCE,0.0,25
sha256:fe6b227984dd8a16db0b4c9a65e9dc1fc5f70084d2ccb0e5e896df39f32d6a9c,POST_REPLAY_COMPARABLE,1.0,25
sha256:fe6b227984dd8a16db0b4c9a65e9dc1fc5f70084d2ccb0e5e896df39f32d6a9c,MEAN_POST_REPLAY_DIFFERENCE,0.0,25
sha256:ff9ae344a57e16af22c274ff033a4ac81ea6e56288589378b539a539ee42ec1d,ONE_SHOT_EXECUTABLE,1.0,17
sha256:ff9ae344a57e16af22c274ff033a4ac81ea6e56288589378b539a539ee42ec1d,ROLLING_COMPARABLE,1.0,17
sha256:ff9ae344a57e16af22c274ff033a4ac81ea6e56288589378b539a539ee42ec1d,SELECTED_ACTION_DIFFERENCE,0.0,17
sha256:ff9ae344a57e16af22c274ff033a4ac81ea6e56288589378b539a539ee42ec1d,POST_REPLAY_COMPARABLE,1.0,17
sha256:ff9ae344a57e16af22c274ff033a4ac81ea6e56288589378b539a539ee42ec1d,MEAN_POST_REPLAY_DIFFERENCE,0.0,17
