pair_id,decile,direction,episode_a,episode_b,total_j_a,total_j_b,n_common_scope_nodes_a,n_common_scope_nodes_b,share_flight_a,share_passenger_a,share_resource_a,share_flight_b,share_passenger_b,share_resource_b,rank_flight_a,rank_passenger_a,rank_resource_a,rank_flight_b,rank_passenger_b,rank_resource_b,flipped_channels,composition_different,focal_top1_change_rate_r3,focal_top1_change_rate_r1,reference_top1_change_rate_r3,reference_top1_change_rate_r1
303,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,385.238757494058,391.7701793957441,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
303,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,385.238757494058,391.7701793957441,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
304,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,385.238757494058,392.3810242488192,9,11,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
304,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,385.238757494058,392.3810242488192,9,11,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
305,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,385.238757494058,394.3961504393181,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
305,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,385.238757494058,394.3961504393181,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
306,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,385.238757494058,396.3770975416894,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
306,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,385.238757494058,396.3770975416894,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
307,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,385.238757494058,403.3724571278585,9,11,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
307,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,385.238757494058,403.3724571278585,9,11,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
308,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,385.238757494058,403.82947260326443,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
308,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,385.238757494058,403.82947260326443,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
309,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,385.238757494058,406.70812085064824,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
309,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,385.238757494058,406.70812085064824,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
310,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,385.238757494058,407.66631198727066,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
310,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,385.238757494058,407.66631198727066,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
311,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,385.238757494058,411.69752112521655,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
311,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,385.238757494058,411.69752112521655,9,9,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
312,4,A_TO_B,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,385.238757494058,416.5248261485179,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
312,4,B_TO_A,sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,385.238757494058,416.5248261485179,9,10,0.5378926527181767,0.00017468388781438423,0.4619326633940089,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
313,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,385.67318206017643,390.42823849922655,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5175125843679388,0.011484764588891602,0.47100265104316946,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
313,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,385.67318206017643,390.42823849922655,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5175125843679388,0.011484764588891602,0.47100265104316946,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
314,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,385.67318206017643,391.7701793957441,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
314,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,385.67318206017643,391.7701793957441,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
315,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,385.67318206017643,392.3810242488192,9,11,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
315,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,385.67318206017643,392.3810242488192,9,11,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
316,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,385.67318206017643,394.3961504393181,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
316,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,385.67318206017643,394.3961504393181,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
317,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,385.67318206017643,396.3770975416894,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
317,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,385.67318206017643,396.3770975416894,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
318,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,385.67318206017643,403.3724571278585,9,11,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
318,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,385.67318206017643,403.3724571278585,9,11,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
319,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,385.67318206017643,403.82947260326443,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
319,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,385.67318206017643,403.82947260326443,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
320,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,385.67318206017643,406.70812085064824,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
320,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,385.67318206017643,406.70812085064824,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
321,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,385.67318206017643,407.66631198727066,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
321,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,385.67318206017643,407.66631198727066,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
322,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,385.67318206017643,411.69752112521655,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
322,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,385.67318206017643,411.69752112521655,9,9,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
323,4,A_TO_B,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,385.67318206017643,416.5248261485179,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
323,4,B_TO_A,sha256:a41457ba655f56cd7192d6646e8ea413e88168eb808e399c0ccd008e8b3bbd74,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,385.67318206017643,416.5248261485179,9,10,0.55144923786732,0.000526634288328649,0.44802412784435125,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
324,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,390.42823849922655,391.7701793957441,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
324,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,390.42823849922655,391.7701793957441,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.562646175861155,0.0036643160590184736,0.43368950807982665,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
325,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,390.42823849922655,392.3810242488192,9,11,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
325,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,390.42823849922655,392.3810242488192,9,11,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
326,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,390.42823849922655,394.3961504393181,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
326,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,390.42823849922655,394.3961504393181,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
327,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,390.42823849922655,396.3770975416894,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
327,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:8dede4f142335c2392da8ba546a888102138b6e530d2f14911ac6147a417c717,390.42823849922655,396.3770975416894,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.6113954371045314,0.008563850986896297,0.3800407119085722,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
328,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,390.42823849922655,403.3724571278585,9,11,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
328,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:baac9bacdfb1e7985e9641fc25996dc5d24e9b89b2b3a6b50fe0aae193d75dc4,390.42823849922655,403.3724571278585,9,11,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5682986699555784,0.001124631233543492,0.43057669881087773,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
329,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,390.42823849922655,403.82947260326443,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
329,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:4cc5721218e3c92a3972961c724182e47afaa7e72e67d7fcf5b0b181c236c862,390.42823849922655,403.82947260326443,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5603089684643219,0.009016510655547573,0.43067452088013053,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
330,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,390.42823849922655,406.70812085064824,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
330,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:44f1aa2681ebb944368caf826e3a034a76e9d2e60a172fec117d6fceea3c2138,390.42823849922655,406.70812085064824,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5872647737933057,0.0012405365183329666,0.41149468968836134,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
331,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,390.42823849922655,407.66631198727066,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
331,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:de39b3297f3c6e67b64e6da9ddc05f04cd17be61d1d7f83c465c05fb7165f30d,390.42823849922655,407.66631198727066,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5591702355302609,0.0008962239056600892,0.4399335405640789,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
332,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,390.42823849922655,411.69752112521655,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
332,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,390.42823849922655,411.69752112521655,9,9,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5721943902966394,0.0008570356939653684,0.4269485740093951,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
333,4,A_TO_B,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,390.42823849922655,416.5248261485179,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
333,4,B_TO_A,sha256:ca0cf314c6f083b712d1ef57fb973dbd4bf180ce9be0631e86a5324a9552eb1a,sha256:4b1e28733ab8e4bebdbee6cb187098efe69ce2863b5785c0b4f5c113f3bc665c,390.42823849922655,416.5248261485179,9,10,0.5175125843679388,0.011484764588891602,0.47100265104316946,0.5857693761004013,0.0009888029578314285,0.4132418209417674,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
334,4,A_TO_B,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,391.7701793957441,392.3810242488192,10,11,0.562646175861155,0.0036643160590184736,0.43368950807982665,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
334,4,B_TO_A,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,sha256:62af01a047ac10066296e766243f1e1f3f03b4b107a166319407db7df23f4dc4,391.7701793957441,392.3810242488192,10,11,0.562646175861155,0.0036643160590184736,0.43368950807982665,0.5612523936059567,0.0009243618342929541,0.43782324455975025,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
335,4,A_TO_B,sha256:f5c0b79dbb03b4f80460aedd04e4964147706ae7bb7fded4cd2f8e1dcddcc7b1,sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,391.7701793957441,394.3961504393181,10,9,0.562646175861155,0.0036643160590184736,0.43368950807982665,0.5644998548018876,0.0029511384565308785,0.4325490067415816,1,3,2,1,3,2,,False,0.0,0.0,0.0,0.0
